data_time,XQH-1-0D-QJ-1_temperature,XQH-1-0D-QJ-1_xAxisAngle,XQH-1-0D-QJ-1_yAxisAngle,XQH-1-1D-QJ-1_temperature,XQH-1-1D-QJ-1_xAxisAngle,XQH-1-1D-QJ-1_yAxisAngle,XQH-1-1L-LX-1_beamPierRelativeDisplacement,XQH-1-1L-LX-1_measureDisplacement,XQH-1-1L-LX-2_beamPierRelativeDisplacement,XQH-1-1L-LX-2_measureDisplacement,XQH-1-1L-YB-1_frequency,XQH-1-1L-YB-1_strain,XQH-1-1L-YB-1_temperature,XQH-1-1L-YB-2_frequency,XQH-1-1L-YB-2_strain,XQH-1-1L-YB-2_temperature,XQH-1-3L-WSD-1_humidity,XQH-1-3L-WSD-1_temperature,XQH-2-2L-LX-1_beamPierRelativeDisplacement,XQH-2-2L-LX-1_measureDisplacement,XQH-2-2L-YB-1_frequency,XQH-2-2L-YB-1_strain,XQH-2-2L-YB-1_temperature,XQH-2-2L-YB-2_frequency,XQH-2-2L-YB-2_strain,XQH-2-2L-YB-2_temperature,XQH-2-3D-QJ-1_temperature,XQH-2-3D-QJ-1_xAxisAngle,XQH-2-3D-QJ-1_yAxisAngle
2026-01-08 00:10:00,13.7202,-0.0664,0.29312,12.8368,0.0099,0.37544,565.11,,542.406,,836.954,,14.199295665,894.41,,13.860330903,44.1,12.3,553.342,,877.747,,13.771033682,875.208,,14.487875494,13.3065,-0.29268,0.07249
2026-01-08 00:20:00,13.7831,-0.06657,0.29425,12.9315,0.00954,0.37449,564.649,,542.345,,836.942,,14.25763736,894.423,,13.870666587,41.6,12.3,553.296,,877.917,,13.691754932,875.252,,14.452128335,13.1711,-0.29471,0.07283
2026-01-08 00:30:00,13.5933,-0.06663,0.29342,12.628,0.01126,0.37447,565.079,,542.023,,837.129,,14.053113499,894.459,,13.678190312,47.1,12.1,553.818,,877.943,,13.669280502,875.269,,14.414985351,13.0201,-0.29311,0.07227
2026-01-08 00:40:00,13.5737,-0.06538,0.29309,12.6133,0.00954,0.37409,565.064,,541.823,,837.137,,14.027121666,894.472,,13.676271577,44.0,12.1,553.373,,877.96,,13.622923569,875.291,,14.389776678,13.0149,-0.29307,0.07319
2026-01-08 00:50:00,13.5908,-0.06704,0.29398,12.6185,0.00957,0.37397,565.079,,542.422,,837.162,,13.990324763,894.623,,13.65334711,43.6,12.1,553.772,,878.021,,13.60138017,875.313,,14.364999404,13.0157,-0.29322,0.07197
2026-01-08 01:00:00,13.5328,-0.06626,0.29501,12.7782,0.01084,0.37389,565.079,,542.33,,837.083,,14.045546976,894.632,,13.680962163,44.1,12.1,553.404,,878.244,,13.539690566,875.356,,14.314130576,12.9117,-0.29336,0.07252
2026-01-08 01:10:00,13.4176,-0.06692,0.29373,12.8196,0.00869,0.37442,565.033,,542.33,,837.012,,14.094696329,894.645,,13.671155902,49.8,12.2,553.803,,878.501,,13.39136098,875.478,,14.173715381,12.6772,-0.29373,0.07212
2026-01-08 01:20:00,13.5047,-0.06666,0.29311,12.742,0.01017,0.37361,565.095,,542.376,,837.008,,14.098489045,894.685,,13.680962163,44.0,12.1,553.373,,878.492,,13.421665684,875.43,,14.212098769,12.9444,-0.29364,0.07174
2026-01-08 01:30:00,13.5609,-0.06718,0.29417,12.628,0.01015,0.37595,565.049,,542.33,,837.058,,14.023343217,894.703,,13.702553869,40.8,12.1,553.834,,878.514,,13.440772987,875.426,,14.222057847,13.0123,-0.29322,0.07302
2026-01-08 01:40:00,13.3706,-0.06679,0.29439,12.6202,0.00988,0.37418,565.079,,542.391,,837.042,,14.029032893,894.703,,13.65334711,44.3,11.7,553.818,,878.627,,13.359721233,875.548,,14.105117223,12.5103,-0.2931,0.07165
2026-01-08 01:50:00,13.2791,-0.06632,0.29375,12.6194,0.01034,0.3746,565.049,,541.823,,837.025,,14.014399552,894.716,,13.580794566,43.9,11.6,553.419,,878.915,,13.193418286,875.67,,13.960609714,12.3048,-0.29283,0.07196
2026-01-08 02:00:00,13.2225,-0.06681,0.29353,12.6263,0.00952,0.37397,565.079,,542.33,,837.008,,14.011534999,894.725,,13.526150091,47.0,11.6,553.849,,878.946,,13.113751962,875.753,,13.881956161,12.2997,-0.29201,0.07148
2026-01-08 02:10:00,12.9487,-0.06667,0.29457,12.3769,0.01043,0.37478,565.049,,542.422,,837.017,,13.969571294,894.725,,13.522893363,43.3,11.3,553.818,,878.985,,13.036481811,875.91,,13.732079685,12.049,-0.29336,0.07112
2026-01-08 02:20:00,12.6332,-0.06501,0.293,12.1048,0.01076,0.37383,565.049,,542.33,,837.07,,13.89515023,894.734,,13.435636524,47.3,11.2,553.373,,879.169,,12.941844992,876.115,,13.5434159,11.9181,-0.29317,0.07119
2026-01-08 02:30:00,12.6729,-0.06553,0.29418,11.9792,0.00912,0.37363,565.033,,542.391,,837.108,,13.82647805,894.97,,13.365298395,51.9,11.1,553.419,,879.295,,12.860294069,876.158,,13.454252325,11.8359,-0.29342,0.07123
2026-01-08 02:40:00,12.9376,-0.06579,0.29352,12.1614,0.01046,0.37319,565.033,,542.36,,837.075,,13.867823711,894.961,,13.368108568,56.9,11.2,553.419,,879.3,,12.879657502,875.905,,13.602781656,12.1779,-0.29381,0.07112
2026-01-08 02:50:00,12.8006,-0.06589,0.29424,12.1082,0.00947,0.37367,565.064,,542.437,,837.054,,13.870666587,894.974,,13.38300528,53.1,10.9,553.895,,879.304,,12.920656053,875.918,,13.615442208,12.1318,-0.29419,0.07261
2026-01-08 03:00:00,12.8722,-0.06548,0.29579,12.2231,0.01133,0.37392,565.049,,542.376,,837.079,,13.822223847,894.974,,13.337387184,58.0,11.1,553.496,,879.326,,12.891636858,875.779,,13.656157908,12.3283,-0.2932,0.07219
2026-01-08 03:10:00,12.7316,-0.06522,0.2939,12.117,0.01001,0.37343,565.049,,541.823,,837.145,,13.748036835,895.417,,13.293216084,56.1,10.6,553.527,,879.426,,12.839115178,875.866,,13.621520588,11.9993,-0.29359,0.0708
2026-01-08 03:20:00,12.5562,-0.06635,0.29428,11.9338,0.01056,0.3741,565.049,,541.9,,837.137,,13.710966804,895.415,,13.204559415,57.6,10.5,554.003,,879.509,,12.673731008,876.058,,13.429112706,11.6949,-0.29261,0.07114
2026-01-08 03:30:00,12.3092,-0.06582,0.29429,11.6931,0.01164,0.37362,565.049,,542.345,,837.17,,13.661312126,895.419,,13.161444934,55.1,10.5,553.481,,879.802,,12.502938405,876.298,,13.225445988,11.4612,-0.29289,0.07211
2026-01-08 03:40:00,12.513,-0.06549,0.29614,11.7553,0.01121,0.37355,565.079,,542.406,,837.27,,13.568199607,895.433,,13.076749925,51.8,10.8,553.941,,879.833,,12.512996364,876.08,,13.315079557,11.5904,-0.29389,0.07109
2026-01-08 03:50:00,12.1901,-0.06397,0.29486,11.586,0.01126,0.37337,565.018,,542.345,,837.324,,13.526150091,895.437,,13.022638924,48.2,10.6,553.987,,879.859,,12.403411312,876.285,,13.176760458,11.3448,-0.29322,0.06998
2026-01-08 04:00:00,12.3309,-0.06515,0.29464,11.6861,0.01149,0.37372,565.002,,542.284,,837.253,,13.517734503,895.546,,13.010658215,45.1,10.5,554.003,,880.012,,12.364678366,876.315,,13.11052431,11.4691,-0.29362,0.06993
2026-01-08 04:10:00,12.4974,-0.06581,0.29415,11.5685,0.01076,0.37351,564.956,,541.823,,837.37,,13.397451637,895.568,,12.940491794,44.3,10.9,553.573,,880.003,,12.418480241,876.054,,13.232857547,11.6431,-0.29322,0.07015
2026-01-08 04:20:00,12.4367,-0.06621,0.29399,11.4489,0.01104,0.37293,564.987,,542.084,,837.681,,13.222199145,896.087,,12.800003107,39.3,10.9,553.603,,879.881,,12.53356985,875.87,,13.349954689,11.6817,-0.29398,0.07125
2026-01-08 04:30:00,12.4081,-0.06617,0.29428,11.3528,0.01112,0.37331,564.987,,541.624,,837.773,,13.127165056,896.118,,12.684730331,47.4,10.8,554.11,,879.82,,12.587577133,875.783,,13.396989518,11.6878,-0.2921,0.07109
2026-01-08 04:40:00,12.5268,-0.0657,0.29374,11.7343,0.0102,0.37341,564.88,,542.008,,837.598,,13.209674901,896.113,,12.752688609,51.9,10.9,554.049,,879.745,,12.57611171,875.687,,13.449154319,11.7176,-0.29429,0.06861
2026-01-08 04:50:00,12.5294,-0.06593,0.29561,11.7141,0.01029,0.37445,565.218,,541.517,,837.453,,13.265828483,896.087,,12.842337401,48.7,10.5,554.187,,879.872,,12.526709516,875.788,,13.401148994,11.6694,-0.29392,0.07116
2026-01-08 05:00:00,12.4376,-0.06527,0.29354,11.7343,0.0103,0.37402,564.803,,541.977,,837.477,,13.241688602,896.055,,12.84050189,49.7,10.6,553.588,,879.907,,12.528073359,875.735,,13.367185779,11.7641,-0.29263,0.06984
2026-01-08 05:10:00,12.506,-0.06547,0.29474,11.722,0.01168,0.37467,564.833,,542.038,,837.473,,13.210132451,896.06,,12.786699115,50.0,10.4,554.202,,879.912,,12.476876916,875.757,,13.355067871,11.8359,-0.29343,0.06884
2026-01-08 05:20:00,12.571,-0.06558,0.29525,11.779,0.01056,0.37458,565.248,,542.023,,837.386,,13.255610079,896.055,,12.810587929,55.2,10.4,554.064,,880.06,,12.371042114,875.744,,13.31834244,11.7001,-0.29363,0.06984
2026-01-08 05:30:00,12.5753,-0.06589,0.29397,11.925,0.00989,0.37475,564.849,,542.008,,837.328,,13.268123172,896.055,,12.806923278,54.8,10.5,554.08,,880.082,,12.346434338,875.596,,13.422128407,11.9355,-0.29402,0.07019
2026-01-08 05:40:00,12.5112,-0.06497,0.29415,11.7833,0.00979,0.37418,564.864,,541.977,,837.403,,13.214750169,896.109,,12.801386938,60.3,10.4,554.095,,880.152,,12.311387277,875.718,,13.315539673,11.5429,-0.29318,0.06857
2026-01-08 05:50:00,12.3448,-0.06515,0.29419,11.6545,0.01011,0.37366,564.25,,542.084,,837.461,,13.156342525,896.113,,12.753581766,49.3,10.5,554.126,,880.17,,12.275891078,875.77,,13.245397212,11.4012,-0.29353,0.06727
2026-01-08 06:00:00,11.9687,-0.06472,0.2939,11.3387,0.01129,0.37317,564.787,,542.13,,837.785,,12.946028222,896.317,,12.542720864,52.9,10.3,554.064,,880.209,,12.299098621,875.683,,13.262574676,11.448,-0.29376,0.07034
2026-01-08 06:10:00,12.1274,-0.06494,0.29342,11.47,0.01088,0.37423,564.772,,542.146,,837.752,,12.922499403,896.428,,12.562844697,52.0,10.3,554.095,,880.27,,12.223127703,875.714,,13.223572741,11.2901,-0.29386,0.06875
2026-01-08 06:20:00,12.0638,-0.06381,0.29471,11.3087,0.0115,0.37339,564.833,,542.023,,837.843,,12.865357683,896.441,,12.536780224,53.0,10.3,554.126,,880.301,,12.206322068,875.744,,13.184152888,11.2248,-0.29372,0.06898
2026-01-08 06:30:00,11.5992,-0.06412,0.29448,10.9955,0.01054,0.37313,564.849,,542.084,,838.01,,12.727859604,896.686,,12.364678366,55.6,10.0,554.11,,880.292,,12.207702245,875.705,,13.167959773,11.2548,-0.29356,0.06851
2026-01-08 06:40:00,11.139,-0.0647,0.29412,11.0186,0.01039,0.37205,564.787,,541.946,,838.184,,12.545932804,896.788,,12.153635985,56.7,9.9,554.172,,880.292,,12.213145074,875.679,,13.158209099,11.2981,-0.29416,0.06955
2026-01-08 06:50:00,11.5227,-0.06418,0.29415,11.2963,0.01129,0.37417,564.818,,541.977,,838.168,,12.530841464,896.939,,12.189964863,59.2,10.2,554.187,,880.38,,12.237222915,875.744,,13.172110527,11.2142,-0.29404,0.06791
2026-01-08 07:00:00,11.7072,-0.06475,0.29291,11.2963,0.00972,0.37331,564.864,,541.915,,838.08,,12.56328678,896.868,,12.242674327,60.2,10.1,553.588,,880.371,,12.125974137,875.705,,13.092906118,10.9778,-0.29284,0.06832
2026-01-08 07:10:00,11.6799,-0.06468,0.29451,11.3643,0.01057,0.37501,564.849,,541.348,,838.022,,12.558745881,896.89,,12.201787918,60.6,9.9,554.11,,880.45,,12.058445209,875.731,,13.035121791,11.1567,-0.29272,0.06919
2026-01-08 07:20:00,11.6896,-0.06471,0.29449,11.3898,0.0106,0.37322,564.818,,541.332,,837.798,,12.676925001,896.841,,12.269955196,53.9,9.8,554.064,,880.616,,11.906526534,875.814,,12.994942529,10.8187,-0.29279,0.06746
2026-01-08 07:30:00,12.2814,-0.06477,0.29572,11.5333,0.00941,0.37472,564.803,,541.409,,836.515,,13.46407303,896.477,,12.439469336,47.4,10.1,554.141,,880.52,,11.997358093,875.74,,12.9741456,11.4946,-0.29283,0.06911
2026-01-08 07:40:00,13.2397,-0.06563,0.2953,12.5008,0.00924,0.37668,564.864,,541.793,,833.941,,15.166052136,895.51,,13.074891406,49.6,10.4,553.634,,880.336,,12.1386998,875.631,,13.007407036,11.7676,-0.29458,0.06876
2026-01-08 07:50:00,14.3242,-0.06768,0.29678,13.1283,0.00733,0.38204,564.772,,541.823,,831.087,,17.07978613,894.645,,13.589705166,44.4,10.3,553.588,,880.393,,12.064353571,875.796,,12.85110954,11.2416,-0.29338,0.06816
2026-01-08 08:00:00,15.5443,-0.06845,0.29765,13.2414,0.00891,0.37779,564.772,,541.394,,828.238,,18.969847655,893.979,,14.017221126,43.1,10.4,554.064,,880.402,,12.043975641,875.905,,12.712256844,11.2513,-0.29324,0.06851
2026-01-08 08:10:00,16.9151,-0.07025,0.29697,14.3081,0.00655,0.37756,564.849,,541.777,,825.856,,20.363923257,891.547,,15.435673278,41.4,10.8,554.049,,880.262,,12.091963674,875.583,,12.90129131,11.3087,-0.29362,0.06938
2026-01-08 08:20:00,17.4027,-0.07014,0.29674,15.551,0.0062,0.37972,564.849,,541.823,,825.141,,20.700652298,888.133,,17.768721967,43.4,11.3,554.233,,880.069,,12.186340621,875.313,,13.098942421,11.4832,-0.294,0.069
2026-01-08 08:30:00,17.8207,-0.07068,0.29736,15.5086,0.00591,0.37877,564.849,,541.777,,827.064,,19.211852037,885.848,,19.184617976,38.4,11.6,554.003,,879.811,,12.34691108,875.104,,13.263492359,11.7606,-0.29288,0.06916
2026-01-08 08:40:00,18.2715,-0.07057,0.29634,14.0317,0.00782,0.37816,564.803,,541.823,,828.304,,18.155712605,884.571,,19.939111328,37.8,11.6,554.033,,879.505,,12.490123319,874.999,,13.330897254,12.0446,-0.29309,0.06925
2026-01-08 08:50:00,19.1101,-0.07044,0.29661,13.9291,0.00728,0.37777,564.818,,541.854,,828.634,,17.661166499,883.198,,20.797587008,40.8,12.0,553.511,,879.417,,12.642547375,874.843,,13.538293755,12.304,-0.29377,0.06994
2026-01-08 09:00:00,19.4841,-0.07181,0.29628,13.7942,0.00677,0.37782,564.818,,541.793,,828.823,,17.306948878,882.313,,21.169793042,34.4,12.0,553.941,,878.92,,12.789912367,874.708,,13.620585326,12.5078,-0.29344,0.06998
2026-01-08 09:10:00,20.065,-0.07275,0.29739,13.5132,0.00777,0.37719,564.787,,541.302,,829.248,,16.750677419,882.339,,20.66170556,39.8,12.4,554.003,,878.527,,12.966794083,874.638,,13.741917622,12.8437,-0.29331,0.06999
2026-01-08 09:20:00,20.9774,-0.07249,0.29765,13.9987,0.00748,0.37821,564.772,,541.363,,828.827,,16.908844245,881.029,,21.834466515,37.9,12.5,553.527,,878.222,,13.102168089,874.452,,13.864550625,12.9384,-0.29318,0.06989
2026-01-08 09:30:00,21.7061,-0.07409,0.29659,14.2262,0.00801,0.37844,564.864,,541.378,,828.481,,17.042311931,879.776,,22.690422198,35.0,12.7,553.88,,878.03,,13.169785992,874.395,,13.911634184,13.1017,-0.29285,0.0695
2026-01-08 09:40:00,19.1829,-0.07322,0.29225,14.3098,0.00879,0.37843,564.833,,541.425,,828.44,,16.953804533,879.549,,22.675761051,34.3,12.8,553.511,,879.16,,13.237522494,874.378,,13.932324171,13.1308,-0.29197,0.0706
2026-01-08 09:50:00,17.0858,-0.06835,0.29022,14.0435,0.00718,0.37825,564.772,,541.793,,829.928,,16.542536433,880.375,,21.641041299,32.1,13.0,553.926,,877.451,,13.385314274,874.168,,14.095655335,13.3638,-0.2929,0.07166
2026-01-08 10:00:00,15.9932,-0.07042,0.28868,14.233,0.00804,0.37815,564.833,,541.808,,828.86,,16.499070933,880.192,,21.913179332,32.6,13.2,553.926,,877.71,,13.511647171,874.037,,14.197893111,13.5499,-0.29333,0.06992
2026-01-08 10:10:00,15.9792,-0.07081,0.28941,14.3966,0.00781,0.37949,564.833,,541.946,,828.823,,16.492544759,879.728,,22.193749279,30.0,13.4,553.481,,876.901,,13.660843503,873.914,,14.30465192,13.8154,-0.29132,0.0717
2026-01-08 10:20:00,16.1038,-0.06713,0.28796,14.2794,0.0077,0.37927,564.833,,542.023,,829.083,,16.291179896,879.828,,22.12889222,31.3,13.6,553.481,,876.748,,13.824114486,873.775,,14.441159818,13.9614,-0.29311,0.07587
2026-01-08 10:30:00,16.084,-0.07007,0.28749,14.8202,0.00713,0.37864,564.833,,542.054,,829.282,,16.579097836,879.195,,22.692255602,33.4,14.0,553.496,,876.411,,13.935176758,873.696,,14.512234555,14.1595,-0.29213,0.07141
2026-01-08 10:40:00,16.0956,-0.06916,0.28762,14.9751,0.0074,0.38043,564.803,,541.992,,828.741,,16.723041464,878.963,,22.925728003,29.0,13.9,553.972,,876.176,,14.082407916,873.709,,14.583844797,14.2608,-0.29182,0.07233
2026-01-08 10:50:00,16.2275,-0.06956,0.28809,14.8889,0.00839,0.37964,564.803,,542.038,,828.971,,16.617669353,879.369,,22.348249044,29.2,14.3,553.957,,875.87,,14.202144923,873.622,,14.68533741,14.496,-0.29082,0.07346
2026-01-08 11:00:00,16.2868,-0.06987,0.28861,14.9994,0.00607,0.3805,564.818,,541.716,,829.231,,16.608615984,879.487,,22.22682144,30.1,14.3,553.941,,875.565,,14.35456724,873.435,,14.798997806,14.6642,-0.28974,0.07359
2026-01-08 11:10:00,16.3575,-0.07034,0.28755,15.2598,0.00631,0.38125,564.864,,542.115,,829.234,,16.710988217,879.435,,22.567833144,28.5,14.5,553.972,,875.378,,14.420705159,873.413,,14.871608264,14.5784,-0.2899,0.07243
2026-01-08 11:20:00,16.4307,-0.07004,0.28661,15.4529,0.0076,0.38115,564.972,,541.793,,829.338,,16.770276958,879.474,,22.23206238,27.5,14.6,553.941,,875.178,,14.524135991,873.304,,14.966436416,14.8353,-0.29048,0.07448
2026-01-08 11:30:00,16.5334,-0.07093,0.28649,15.4837,0.0059,0.38017,565.064,,541.716,,829.384,,16.892181529,881.191,,21.258964223,28.0,14.8,553.895,,875.008,,14.592479474,873.291,,14.995850285,14.811,-0.28932,0.07362
2026-01-08 11:40:00,16.6868,-0.06997,0.28571,15.7881,0.00591,0.38041,565.079,,541.885,,829.483,,16.950766785,883.377,,19.499062354,27.7,15.1,553.481,,874.786,,14.708330334,873.177,,15.143282761,15.1171,-0.28997,0.07467
2026-01-08 11:50:00,16.7032,-0.07132,0.28549,15.8377,0.00609,0.3804,565.064,,542.345,,829.66,,16.992172041,884.527,,18.544873684,27.3,15.3,553.957,,874.591,,14.851410866,873.094,,15.247951487,15.2765,-0.28842,0.07525
2026-01-08 12:00:00,16.6769,-0.07156,0.28645,15.88,0.00576,0.38207,565.033,,542.299,,829.722,,17.057985195,885.249,,18.180677639,26.9,15.3,553.987,,874.352,,14.960184977,873.047,,15.317416023,15.3581,-0.28964,0.07518
2026-01-08 12:10:00,16.8334,-0.07073,0.28605,16.1682,0.00567,0.38217,565.049,,541.869,,829.854,,17.157410086,885.447,,18.014349468,25.2,15.4,553.926,,874.124,,15.079406655,873.02,,15.419121667,15.6538,-0.28892,0.07375
2026-01-08 12:20:00,16.9478,-0.07111,0.28683,16.1863,0.00589,0.38016,565.033,,542.36,,830.081,,17.133527836,885.817,,17.817217283,24.8,15.7,553.527,,873.84,,15.243598088,872.933,,15.53519152,15.7657,-0.28964,0.0752
2026-01-08 12:30:00,17.0663,-0.0705,0.2862,16.2942,0.00629,0.38157,565.095,,542.008,,830.288,,17.164984947,885.865,,17.743491212,26.9,16.1,553.957,,873.622,,15.356318924,872.916,,15.619780952,15.942,-0.29049,0.07625
2026-01-08 12:40:00,17.0581,-0.07043,0.28662,16.3773,0.0054,0.38153,565.11,,542.698,,830.462,,17.203622099,885.98,,17.701811283,24.7,16.1,553.481,,873.38,,15.478099693,872.903,,15.70602761,15.9784,-0.28855,0.07676
2026-01-08 12:50:00,17.0173,-0.07116,0.28721,16.457,0.00549,0.37951,565.049,,542.222,,830.619,,17.221429454,886.029,,17.625167706,25.2,15.9,553.941,,873.223,,15.578688248,872.899,,15.772801907,16.1863,-0.28839,0.07738
2026-01-08 13:00:00,16.9814,-0.07028,0.28657,16.4044,0.0038,0.38082,565.049,,542.667,,830.933,,17.190905305,886.214,,17.516425255,25.1,16.2,553.972,,872.903,,15.729573967,872.812,,15.890328873,16.1937,-0.28874,0.07906
2026-01-08 13:10:00,17.1103,-0.0704,0.28516,16.6622,0.00479,0.37987,565.049,,542.897,,830.958,,17.23617017,886.108,,17.595935293,24.9,16.4,553.373,,873.435,,15.866727351,872.763,,15.980069382,16.4718,-0.2892,0.07823
2026-01-08 13:20:00,17.2122,-0.07082,0.28707,16.7466,0.00516,0.38095,565.018,,542.928,,831.053,,17.282983712,886.373,,17.560528039,23.8,16.5,553.788,,872.423,,16.001305617,872.751,,16.066509685,16.5384,-0.28818,0.0782
2026-01-08 13:30:00,17.2725,-0.0706,0.28642,16.9364,0.00373,0.38087,565.049,,542.944,,831.095,,17.386012904,886.077,,17.669887668,23.8,16.6,553.757,,872.25,,16.09771817,872.699,,16.178953139,16.5711,-0.28947,0.0778
2026-01-08 13:40:00,17.2847,-0.07009,0.28681,17.0099,0.00561,0.37955,564.772,,542.882,,831.165,,17.425874346,886.103,,17.653971873,25.3,16.8,553.388,,872.128,,16.199778306,872.829,,16.253893196,16.6696,-0.2897,0.07768
2026-01-08 13:50:00,17.2668,-0.07028,0.28631,17.0483,0.00453,0.38121,565.264,,542.437,,831.24,,17.4754921,886.271,,17.640587546,23.7,17.1,553.772,,871.869,,16.293185561,872.574,,16.415191017,16.7515,-0.28943,0.07801
2026-01-08 14:00:00,17.3287,-0.071,0.28603,17.0956,0.00412,0.38067,565.279,,542.851,,831.285,,17.521065656,886.201,,17.638016718,23.0,17.2,553.358,,871.666,,16.428143782,872.487,,16.520048818,16.8587,-0.28935,0.07885
2026-01-08 14:10:00,17.4946,-0.07059,0.28717,17.3059,0.00299,0.38212,565.202,,542.422,,831.314,,17.606722036,886.192,,17.707444147,24.1,17.3,553.358,,871.442,,16.573586846,872.397,,16.679315737,17.1649,-0.28889,0.0786
2026-01-08 14:20:00,17.4141,-0.07142,0.2861,17.2399,0.00536,0.37849,565.218,,542.713,,831.389,,17.595935293,886.24,,17.650874282,23.8,17.3,553.788,,871.347,,16.620654916,872.418,,16.727544615,16.9781,-0.2894,0.07873
2026-01-08 14:30:00,17.6099,-0.07015,0.28693,17.5344,0.00353,0.38155,565.264,,542.79,,831.431,,17.651399263,886.245,,17.713605327,23.7,17.6,553.788,,871.14,,16.737104801,872.366,,16.87452471,17.3515,-0.28965,0.07991
2026-01-08 14:40:00,17.7202,-0.07112,0.28697,17.6034,0.00393,0.381,565.294,,543.25,,831.567,,17.717239765,886.13,,17.733207783,23.0,17.4,553.726,,870.881,,16.882089933,872.319,,16.976045328,17.3531,-0.28866,0.07962
2026-01-08 14:50:00,17.7315,-0.07048,0.28618,17.6213,0.00351,0.37979,565.264,,542.759,,831.596,,17.710550822,886.205,,17.732153382,22.9,17.7,553.834,,870.505,,17.125914244,872.263,,17.071174867,17.4458,-0.28887,0.07895
2026-01-08 15:00:00,17.7891,-0.07213,0.28831,17.7104,0.00267,0.38121,565.264,,542.713,,831.58,,17.760484041,886.258,,17.760484041,23.5,17.8,553.834,,868.987,,18.144238408,872.271,,17.189367552,17.5498,-0.28955,0.08033
2026-01-08 15:10:00,17.8288,-0.07256,0.28758,17.8312,0.00227,0.38246,565.279,,543.158,,831.646,,17.762067985,886.24,,17.78679433,23.9,17.9,553.327,,866.86,,19.699463695,872.25,,17.217322552,17.6334,-0.29047,0.08183
2026-01-08 15:20:00,17.8215,-0.07083,0.28613,17.781,0.00332,0.3811,565.248,,543.112,,831.762,,17.775431077,886.267,,17.801761731,23.4,18.1,553.296,,865.716,,20.601200177,872.228,,17.23108412,17.6716,-0.28952,0.08
2026-01-08 15:30:00,18.014,-0.07108,0.28805,17.9558,0.0048,0.38026,565.218,,543.235,,831.762,,17.8647198,886.342,,17.829081977,23.6,18.2,553.649,,865.97,,20.280275812,872.111,,17.364587101,17.764,-0.29177,0.07858
2026-01-08 15:40:00,18.3159,-0.07232,0.28769,17.9631,0.00224,0.38046,565.248,,542.713,,831.833,,17.86371128,886.333,,17.862702813,24.3,18.1,553.327,,864.511,,21.183316042,872.115,,17.393678149,17.8531,-0.28954,0.07977
2026-01-08 16:10:00,18.719,-0.073,0.28703,18.0245,0.00242,0.37957,565.233,,543.158,,,,,,,,,,553.112,,,,,,,,18.0245,-0.2894,0.08152
2026-01-08 16:20:00,18.3667,-0.07317,0.28742,18.0149,0.00234,0.38096,565.233,,542.713,,831.961,,17.890056201,886.562,,17.86371128,24.2,18.0,553.557,,863.327,,21.290570215,868.987,,19.920045812,17.9299,-0.28918,0.08308
2026-01-08 16:30:00,18.1352,-0.0716,0.2866,17.993,0.0025,0.37902,565.325,,542.575,,832.069,,17.881819558,886.562,,17.848748904,23.2,18.1,553.588,,862.603,,21.739361587,867.441,,20.726823688,17.9809,-0.29191,0.0818
2026-01-08 16:40:00,18.0367,-0.07277,0.2849,17.9591,0.00279,0.38054,565.294,,542.621,,832.086,,17.849226248,886.88,,17.796577362,25.2,18.0,553.189,,862.409,,21.716464722,866.79,,21.082025259,17.9081,-0.29154,0.08196
2026-01-08 16:50:00,17.9801,-0.07224,0.28609,17.8636,0.00235,0.38016,565.279,,542.698,,832.136,,17.82447295,887.022,,17.783199649,25.8,18.3,553.665,,862.229,,21.795486922,865.47,,21.933886932,17.9105,-0.29139,0.08161
2026-01-08 17:00:00,17.9121,-0.07118,0.28391,17.8288,0.00201,0.38123,565.233,,542.683,,832.244,,17.810546591,887.11,,17.756366395,24.8,18.2,553.189,,862.581,,21.471379117,865.023,,22.161327256,17.8555,-0.29192,0.08128
2026-01-08 17:10:00,18.2748,-0.07144,0.28686,17.7632,0.00392,0.3784,565.294,,542.713,,832.335,,17.770306586,887.23,,17.708497201,29.4,18.2,553.204,,862.9,,21.305252627,865.26,,21.812693432,17.7194,-0.2926,0.0812
2026-01-08 17:20:00,18.2224,-0.07113,0.28648,17.5222,0.00399,0.37917,565.325,,542.667,,832.489,,17.703337785,887.491,,17.612327237,29.0,17.6,553.588,,863.859,,20.695066212,866.842,,20.640026999,17.4149,-0.29093,0.08052
2026-01-08 17:30:00,17.5433,-0.0707,0.28714,17.2514,0.00341,0.37817,565.264,,543.235,,832.68,,17.610284031,887.747,,17.45245983,29.1,17.3,553.22,,865.415,,19.690831924,868.78,,19.203319531,17.2375,-0.29111,0.08125
2026-01-08 17:40:00,17.2636,-0.06978,0.28473,17.0255,0.00478,0.37573,565.233,,543.097,,833.133,,17.48059099,888.842,,17.271810155,29.5,17.0,553.066,,866.985,,18.779500771,869.7,,18.557522682,16.9715,-0.29112,0.08106
2026-01-08 17:50:00,16.916,-0.07101,0.28473,16.6745,0.00583,0.37807,565.233,,543.005,,833.129,0.764628299,17.364069863,888.467,-0.582516163,17.111206566,30.5,16.7,553.143,,868.125,-24.241908495,18.161910421,870.375,-13.326388462,18.11722279,16.6589,-0.29208,0.07928
