data_time,XLH-1-0D-QJ-1_temperature,XLH-1-0D-QJ-1_xAxisAngle,XLH-1-0D-QJ-1_yAxisAngle,XLH-1-1D-QJ-1_temperature,XLH-1-1D-QJ-1_xAxisAngle,XLH-1-1D-QJ-1_yAxisAngle,XLH-1-1L-LX-1_beamPierRelativeDisplacement,XLH-1-1L-LX-1_measureDisplacement,XLH-1-1L-LX-2_beamPierRelativeDisplacement,XLH-1-1L-LX-2_measureDisplacement,XLH-1-1L-YB-1_frequency,XLH-1-1L-YB-1_strain,XLH-1-1L-YB-1_temperature,XLH-1-1L-YB-2_frequency,XLH-1-1L-YB-2_strain,XLH-1-1L-YB-2_temperature,XLH-1-3L-WSD-1_humidity,XLH-1-3L-WSD-1_temperature,XLH-2-2L-LX-1_beamPierRelativeDisplacement,XLH-2-2L-LX-1_measureDisplacement,XLH-2-2L-LX-2_beamPierRelativeDisplacement,XLH-2-2L-LX-2_measureDisplacement,XLH-2-2L-YB-1_frequency,XLH-2-2L-YB-1_strain,XLH-2-2L-YB-1_temperature,XLH-2-2L-YB-2_frequency,XLH-2-2L-YB-2_strain,XLH-2-2L-YB-2_temperature,XLH-2-3D-QJ-1_temperature,XLH-2-3D-QJ-1_xAxisAngle,XLH-2-3D-QJ-1_yAxisAngle
2026-01-07 01:50:00,12.8454,0.03529,0.20274,12.8575,0.28031,0.2905,485.413,,504.331,,897.423,,12.793980562,894.454,,12.339999504,56.8,10.3,531.567,,664.201,,906.804,,12.067445444,907.083,,12.970859651,12.9599,-0.12652,0.0222
2026-01-07 02:00:00,12.7627,0.03511,0.20383,12.8161,0.28173,0.29144,485.597,,503.84,,897.481,,12.692903115,894.37,,12.368695231,60.6,10.4,531.996,,664.201,,906.809,,12.094158563,907.312,,12.877736608,12.9169,-0.12783,0.01831
2026-01-07 02:10:00,12.6133,0.03531,0.20325,12.6228,0.28117,0.29132,485.213,,503.917,,897.468,,12.72550823,894.481,,12.190358845,56.6,10.4,532.058,,664.34,,906.898,,12.023073186,907.375,,12.876796668,12.9521,-0.1271,0.01787
2026-01-07 02:20:00,12.5571,0.03535,0.20214,12.564,0.28147,0.29037,485.059,,503.825,,897.499,,12.682829253,894.508,,12.143140105,56.2,10.4,531.536,,664.617,,906.988,,11.983247372,907.388,,12.873568536,12.9539,-0.12632,0.01932
2026-01-07 02:30:00,12.5415,0.03524,0.20297,12.5415,0.28225,0.29024,485.782,,503.871,,897.598,,12.614074949,894.552,,12.112315457,55.4,10.2,531.996,,664.355,,907.051,,11.92357002,907.42,,12.861151521,12.941,-0.12644,0.01973
2026-01-07 02:40:00,12.4021,0.03566,0.20194,12.389,0.28198,0.29053,485.105,,503.579,,897.643,,12.541275671,894.73,,11.99182168,56.0,10.3,532.043,,664.386,,907.159,,11.833790954,907.465,,12.75902282,12.7791,-0.12691,0.01779
2026-01-07 02:50:00,12.474,0.03555,0.20239,12.4853,0.28222,0.29145,485.69,,504.147,,897.656,,12.542198976,894.716,,12.019871507,55.8,10.3,531.444,,664.632,,907.123,,11.850923017,907.532,,12.735158848,12.848,-0.12657,0.01817
2026-01-07 03:00:00,12.3717,0.03539,0.20219,12.4298,0.28092,0.29091,484.997,,504.162,,897.79,,12.426138939,894.659,,11.907768359,56.7,10.3,531.966,,664.217,,907.244,,11.770234129,907.699,,12.678259361,12.7126,-0.12683,0.01873
2026-01-07 03:10:00,12.5389,0.03582,0.2047,12.5986,0.28152,0.29039,485.29,,504.147,,897.62,,12.425221326,894.614,,12.031665763,57.6,10.3,531.966,,664.386,,907.128,,11.835143932,907.73,,12.630564338,12.7946,-0.1281,0.01904
2026-01-07 03:20:00,12.5761,0.03554,0.20241,12.647,0.28085,0.29026,485.274,,504.101,,897.79,,12.394208477,894.543,,12.119575297,58.9,10.1,531.413,,664.632,,907.06,,11.888374255,907.784,,12.566904212,12.8437,-0.12689,0.01944
2026-01-07 03:30:00,12.4671,0.03524,0.20221,12.532,0.28044,0.29022,485.567,,503.733,,897.884,,12.248522532,894.565,,12.061536106,59.3,10.2,531.996,,664.647,,907.132,,11.831085292,907.919,,12.512475302,12.7791,-0.12734,0.01962
2026-01-07 03:40:00,12.513,0.03504,0.20072,12.5424,0.2801,0.29067,485.197,,504.147,,897.777,,12.233984422,894.614,,12.043897457,57.3,10.1,531.552,,664.17,,907.141,,11.811229982,907.964,,12.463120162,12.6703,-0.12595,0.01858
2026-01-07 03:50:00,12.6021,0.03483,0.20168,12.6314,0.28186,0.29193,485.32,,504.347,,897.719,,12.263546555,894.552,,12.092786727,61.1,9.7,531.981,,664.34,,907.123,,11.817562849,908.0,,12.390584358,12.6263,-0.12659,0.01832
2026-01-07 04:00:00,12.4757,0.03508,0.20116,12.4384,0.28218,0.29044,485.797,,504.147,,897.804,,12.227153825,894.614,,11.979623959,60.5,9.9,531.582,,664.355,,907.235,,11.732903228,908.077,,12.375537813,12.6064,-0.12786,0.01921
2026-01-07 04:10:00,12.2197,0.03554,0.20122,12.2022,0.28306,0.29106,485.397,,504.132,,898.005,,12.088711007,894.783,,11.763955783,58.0,9.9,531.966,,664.355,,907.384,,11.644760136,908.189,,12.303537464,12.5502,-0.1264,0.01869
2026-01-07 04:20:00,12.2997,0.03495,0.20176,12.3526,0.28133,0.29053,485.29,,504.439,,897.929,,12.09188529,894.841,,11.849568897,59.0,9.9,531.904,,664.355,,907.352,,11.669496402,908.252,,12.268966065,12.5891,-0.12762,0.01942
2026-01-07 04:30:00,12.1814,0.03533,0.20114,12.2414,0.28121,0.29096,485.643,,504.439,,898.175,,11.938918556,894.859,,11.796834555,59.9,9.9,531.996,,664.663,,907.397,,11.617381691,908.266,,12.249431538,12.5121,-0.12631,0.01956
2026-01-07 04:40:00,12.1684,0.03551,0.19994,12.1988,0.28259,0.29055,485.674,,504.454,,898.095,,11.877987287,894.899,,11.721180555,59.2,9.9,531.966,,664.094,,907.438,,11.592256396,908.239,,12.238052376,12.5233,-0.12588,0.01998
2026-01-07 04:50:00,12.117,0.03425,0.20033,11.9949,0.2817,0.2901,485.613,,504.47,,897.942,,11.945722568,895.014,,11.553679709,60.3,9.8,532.012,,664.17,,907.546,,11.524533271,908.275,,12.198989121,12.4506,-0.12769,0.01954
2026-01-07 05:00:00,11.8516,0.03566,0.20049,11.7895,0.28265,0.29012,485.29,,504.408,,898.063,,11.873454486,895.246,,11.3992212,60.4,9.8,532.027,,664.124,,907.744,,11.366582184,908.415,,12.131786021,12.2944,-0.12622,0.01823
2026-01-07 05:10:00,11.8726,0.03568,0.20075,11.8839,0.28263,0.29023,485.32,,504.47,,898.081,,11.798184861,895.175,,11.429193707,60.4,9.9,532.089,,664.124,,907.721,,11.367487005,908.442,,12.090983895,12.2022,-0.12679,0.01888
2026-01-07 05:20:00,11.9408,0.03679,0.20033,11.8464,0.28287,0.28867,485.259,,504.47,,898.086,,11.792784221,895.121,,11.421138352,59.6,9.7,531.996,,664.386,,907.856,,11.309892294,908.473,,12.084205235,12.2927,-0.12671,0.02006
2026-01-07 05:30:00,11.9434,0.03493,0.20069,11.9355,0.28145,0.28932,485.29,,504.454,,898.014,,11.785110282,895.108,,11.416639457,61.4,9.8,531.996,,664.109,,907.721,,11.335769082,908.455,,12.065605914,12.3014,-0.12714,0.0187
2026-01-07 05:40:00,11.9163,0.03562,0.19996,11.8945,0.28129,0.28892,485.29,,504.086,,898.045,,11.754484481,895.094,,11.402809315,61.0,9.7,532.012,,664.386,,907.784,,11.293399547,908.491,,12.03436152,12.2536,-0.12589,0.0188
2026-01-07 05:50:00,11.8341,0.03494,0.19907,11.7115,0.28185,0.28851,485.797,,504.224,,897.96,,11.744594789,895.295,,11.178431819,59.4,9.5,531.996,,664.155,,908.027,,11.158401042,908.572,,12.008591906,12.0952,-0.12637,0.01988
2026-01-07 06:00:00,11.7431,0.03642,0.20038,11.6378,0.28191,0.28945,485.121,,504.669,,898.063,,11.684330892,895.339,,11.152623351,60.1,9.6,531.92,,664.386,,908.086,,11.104161373,908.577,,11.978260491,12.0909,-0.12712,0.01879
2026-01-07 06:10:00,11.6799,0.03586,0.19898,11.6141,0.28216,0.28833,485.29,,504.638,,898.184,,11.597637542,895.33,,11.140179446,59.7,9.6,532.027,,664.094,,908.122,,11.067285329,908.644,,11.905051974,12.0106,-0.12624,0.01924
2026-01-07 06:20:00,11.6458,0.03618,0.2005,11.6168,0.28197,0.28949,485.105,,504.669,,897.992,,11.595385668,895.914,,11.114833022,59.9,9.5,531.981,,664.17,,908.14,,11.029075249,908.662,,11.896051915,12.0263,-0.12587,0.01946
2026-01-07 06:30:00,11.5526,0.03669,0.19917,11.5851,0.2809,0.28883,485.813,,504.7,,898.09,,11.538872502,895.357,,11.049968039,60.0,9.5,531.996,,664.14,,908.23,,10.977647136,908.739,,11.848214875,12.049,-0.12583,0.01967
2026-01-07 06:40:00,11.5825,0.03531,0.19929,11.6992,0.28159,0.2891,485.167,,504.715,,898.153,,11.518717042,895.406,,11.05664089,60.5,9.5,531.996,,664.371,,908.234,,10.974103058,908.766,,11.804474715,11.9425,-0.12631,0.01956
2026-01-07 06:50:00,11.7115,0.0363,0.19983,11.779,0.28125,0.29047,485.274,,504.731,,897.911,,11.570251819,895.259,,11.094833339,61.3,9.4,532.058,,663.97,,908.176,,11.00158734,908.784,,11.797721888,11.9556,-0.12615,0.01901
2026-01-07 07:00:00,11.6703,0.03799,0.20066,11.5755,0.28503,0.28643,485.551,,504.715,,898.005,,11.480633255,895.273,,11.032222485,60.6,9.4,531.444,,664.155,,908.149,,10.993160423,908.798,,11.793208501,11.9504,-0.12794,0.01836
2026-01-07 07:10:00,11.5614,0.03625,0.19852,11.5799,0.28043,0.28948,485.136,,504.731,,897.893,,11.460957359,895.321,,10.971445441,61.0,9.4,532.119,,664.386,,908.212,,10.945295557,908.798,,11.764379409,11.8936,-0.12538,0.01925
2026-01-07 07:20:00,11.5192,0.03562,0.19999,11.5579,0.27819,0.28962,485.274,,504.715,,897.983,,11.460957359,895.37,,10.945295557,63.5,9.5,532.012,,664.155,,908.216,,10.885940229,908.915,,11.72748298,11.9076,-0.12746,0.02039
2026-01-07 07:30:00,11.6404,0.03468,0.19967,11.6905,0.28244,0.29247,485.367,,504.224,,898.028,,11.510660949,895.379,,11.105499642,60.0,9.5,532.043,,664.417,,908.086,,11.011793453,908.888,,11.733326151,12.0132,-0.12637,0.01791
2026-01-07 07:40:00,11.6483,0.03746,0.19819,11.7492,0.28415,0.29137,485.628,,504.239,,897.786,,11.546483995,894.468,,11.47839545,59.6,9.6,532.027,,664.155,,908.009,,11.031741108,908.784,,11.752252109,12.0307,-0.12494,0.02018
2026-01-07 07:50:00,11.615,0.03531,0.19902,11.5553,0.28139,0.2909,485.367,,504.669,,897.589,,11.603936599,893.97,,11.854521585,59.4,9.7,531.459,,664.063,,907.937,,11.08413601,908.716,,11.782835699,12.0298,-0.12609,0.01875
2026-01-07 08:00:00,11.6404,0.03571,0.19973,11.722,0.28256,0.2912,485.213,,505.114,,897.513,,11.665013875,893.23,,12.256705177,58.2,9.9,531.552,,664.355,,907.622,,11.192245828,908.658,,11.815747723,12.0324,-0.12408,0.01949
2026-01-07 08:10:00,11.7019,0.03403,0.20124,11.7089,0.281,0.29074,485.29,,504.669,,897.638,,11.679384753,892.875,,12.825253679,56.4,10.0,531.981,,664.124,,906.665,,11.74951974,908.613,,11.812156609,11.8962,-0.12605,0.02137
2026-01-07 08:20:00,11.6045,0.03637,0.19896,11.5693,0.2817,0.2914,485.351,,504.684,,897.517,,11.749096451,891.822,,13.136816801,55.8,10.2,531.904,,664.109,,905.64,,12.456285527,908.464,,11.866715428,11.9032,-0.12566,0.01951
2026-01-07 08:30:00,11.6554,0.03638,0.20209,11.7089,0.28196,0.29191,485.367,,504.193,,897.249,,11.844578844,891.329,,13.448648806,54.5,10.3,532.012,,664.14,,904.614,,12.980554851,908.302,,11.950700784,11.8823,-0.12607,0.01906
2026-01-07 08:40:00,11.7641,0.03656,0.20258,11.8341,0.28061,0.29227,484.859,,504.684,,897.231,,11.905944457,890.575,,13.897005037,53.2,10.5,532.027,,664.124,,903.963,,13.421160907,908.149,,12.02123801,12.0691,-0.12758,0.02066
2026-01-07 08:50:00,11.8735,0.03649,0.20601,11.9923,0.28128,0.29324,485.367,,504.638,,897.066,,12.047494236,890.071,,14.252845608,54.0,10.7,531.536,,664.109,,903.281,,13.788353309,908.014,,12.092355599,12.1666,-0.12646,0.01976
2026-01-07 09:00:00,12.0219,0.03571,0.20376,12.2205,0.28052,0.29366,485.274,,504.623,,896.983,,12.194456745,890.013,,13.917247184,51.5,10.8,532.119,,664.109,,902.905,,13.944083053,907.766,,12.190358845,11.9617,-0.12656,0.02087
2026-01-07 09:10:00,12.0219,0.03614,0.20357,12.2223,0.28166,0.29449,485.428,,504.301,,896.851,,12.272171039,889.907,,13.758782344,50.5,11.0,532.058,,664.355,,902.874,,13.994096625,907.712,,12.264416735,12.0298,-0.12649,0.01974
2026-01-07 09:20:00,12.1588,0.03543,0.2053,12.3882,0.28212,0.29488,485.92,,504.423,,896.721,,12.398311348,889.134,,14.496466621,49.8,11.2,532.227,,664.109,,901.597,,14.656579204,907.352,,12.411103724,12.3022,-0.12746,0.02046
2026-01-07 09:30:00,12.2597,0.03444,0.20529,12.5398,0.28117,0.29443,486.136,,504.408,,896.672,,12.481398051,888.767,,14.590063158,48.9,11.3,532.119,,664.109,,901.22,,14.936566698,907.096,,12.495568661,12.487,-0.12631,0.0208
2026-01-07 09:40:00,12.2918,0.03547,0.20682,12.6098,0.28069,0.29561,485.428,,504.393,,896.597,,12.489602891,888.547,,14.83644686,48.6,11.5,532.073,,664.432,,900.619,,15.384055413,906.916,,12.533971117,12.6176,-0.12666,0.02008
2026-01-07 09:50:00,12.3977,0.03372,0.20565,12.6893,0.27916,0.29581,485.29,,504.316,,896.41,,12.593010567,888.741,,14.465458953,48.0,11.5,532.165,,664.386,,900.507,,15.431791245,906.62,,12.658051935,12.6219,-0.12699,0.02009
2026-01-07 10:00:00,12.4523,0.03439,0.20714,12.8041,0.28065,0.29643,485.628,,504.132,,896.246,,12.679593817,889.169,,13.952128263,44.9,12.0,532.135,,664.324,,900.758,,15.017116857,906.391,,12.673650155,12.4281,-0.12589,0.01968
2026-01-07 10:10:00,12.6729,0.03597,0.20816,13.0321,0.28057,0.2965,485.505,,503.641,,896.087,,12.78108741,888.6,,14.394957448,45.4,12.3,532.564,,664.14,,900.265,,15.461042864,906.09,,12.804073487,12.7109,-0.127,0.01974
2026-01-07 10:20:00,12.742,0.0354,0.20914,13.1429,0.28191,0.29824,486.197,,503.763,,895.918,,12.904483278,888.657,,14.279457337,44.0,12.4,532.15,,664.124,,899.778,,15.750200854,905.888,,12.911810484,12.9797,-0.12618,0.02008
2026-01-07 10:30:00,12.6591,0.03545,0.20844,13.0269,0.28149,0.29817,486.09,,504.07,,895.829,,12.903992171,889.721,,13.512577053,43.5,12.3,531.674,,664.217,,900.61,,14.951518497,905.806,,12.942255072,12.8023,-0.12655,0.01894
2026-01-07 10:40:00,12.7911,0.03607,0.20895,13.154,0.28052,0.29676,485.674,,503.871,,895.79,,12.992557525,889.832,,13.430922313,41.3,12.6,532.135,,664.232,,900.736,,14.835495004,905.59,,12.99580614,12.7911,-0.12548,0.01973
2026-01-07 10:50:00,12.7618,0.03511,0.20902,13.039,0.28036,0.29768,485.597,,503.779,,895.63,,12.994860283,890.505,,13.112303588,40.3,12.3,532.027,,664.77,,901.368,,14.389732404,905.491,,13.066509699,12.7929,-0.1253,0.02009
2026-01-07 11:00:00,12.953,0.03555,0.20994,13.2705,0.27963,0.29952,485.813,,503.825,,895.375,,13.082657104,890.319,,13.382039785,38.8,12.6,531.659,,664.309,,902.41,,13.714683353,905.221,,13.172525653,13.0416,-0.12581,0.01942
2026-01-07 11:10:00,12.9341,0.03704,0.21023,13.2602,0.28004,0.29804,485.997,,503.119,,895.215,,13.138681441,890.474,,13.251357519,38.1,12.8,532.089,,664.617,,902.874,,13.379689219,905.001,,13.249523378,12.9169,-0.12559,0.0181
2026-01-07 11:20:00,13.0639,0.03512,0.21024,13.4543,0.28075,0.29639,485.705,,503.579,,894.957,,13.258820981,890.398,,13.422086341,37.2,13.1,532.211,,664.324,,902.757,,13.472886511,904.78,,13.371758223,13.0226,-0.12592,0.01888
2026-01-07 11:30:00,13.0956,0.03517,0.21099,13.462,0.28142,0.29796,485.428,,503.641,,894.841,,13.300612547,890.598,,13.256027048,37.3,13.2,532.104,,664.632,,902.927,,13.3126955,904.466,,13.432774184,12.9573,-0.12577,0.01915
2026-01-07 11:40:00,13.2945,0.03467,0.21306,13.7619,0.27775,0.29884,485.382,,503.241,,894.574,,13.463567118,890.456,,13.741874837,35.0,13.7,532.165,,664.324,,902.536,,13.616802235,904.133,,13.638788757,13.3244,-0.12698,0.01891
2026-01-07 11:50:00,13.4449,0.03482,0.21184,13.9003,0.27984,0.2975,486.059,,503.241,,894.445,,13.620032692,889.929,,13.993619682,34.9,14.1,532.043,,664.355,,902.041,,13.839590453,903.73,,13.805302458,13.5473,-0.12572,0.01901
2026-01-07 12:00:00,13.5788,0.03352,0.21294,13.9825,0.27934,0.29814,486.028,,503.165,,894.259,,13.77896273,889.88,,14.016743599,34.8,14.2,531.644,,664.478,,901.996,,13.880059731,903.398,,13.965761021,13.5499,-0.12638,0.01831
2026-01-07 12:10:00,13.5788,0.03543,0.21271,14.0249,0.27999,0.29647,485.582,,502.597,,894.205,,13.863560198,889.987,,13.858393591,34.0,14.5,531.613,,664.894,,902.073,,13.760195555,903.16,,14.094216844,13.5465,-0.12594,0.01852
2026-01-07 12:20:00,13.6606,0.03476,0.2054,14.0596,0.28034,0.29581,485.582,,502.996,,894.001,,14.012012395,889.894,,13.959181448,33.9,14.0,532.089,,664.94,,902.032,,13.841482829,902.923,,14.239136462,13.6904,-0.12677,0.01801
2026-01-07 12:30:00,13.7678,0.03581,0.21407,14.2541,0.27966,0.29445,486.228,,502.873,,893.748,,14.153809445,889.624,,14.167544491,34.0,14.8,531.659,,664.555,,901.754,,13.99643816,902.702,,14.433037433,13.8579,-0.12529,0.01886
2026-01-07 12:40:00,13.8468,0.03421,0.21382,14.2524,0.28026,0.29443,485.613,,502.811,,893.589,,14.269468061,889.695,,14.130168258,34.6,15.1,532.181,,664.601,,901.7,,14.012489802,902.365,,14.62069256,13.9291,-0.12671,0.01919
2026-01-07 12:50:00,13.9843,0.03508,0.21415,14.4177,0.27812,0.29487,486.059,,502.827,,893.252,,14.430685698,889.456,,14.328820831,32.3,15.1,531.705,,664.463,,901.547,,14.127766462,902.136,,14.788414955,14.1865,-0.12554,0.01857
2026-01-07 13:00:00,14.1375,0.0354,0.21442,14.5448,0.27862,0.29669,485.643,,502.29,,892.928,,14.655636313,889.271,,14.482135405,31.6,15.5,532.242,,664.57,,901.404,,14.250516112,901.579,,15.018077844,14.3165,-0.1259,0.01943
2026-01-07 13:10:00,14.2516,0.0336,0.21581,14.6507,0.28182,0.29687,485.767,,502.305,,892.72,,14.774539545,889.059,,14.629299173,30.3,15.4,532.319,,664.555,,901.278,,14.374021664,901.121,,15.290704641,14.565,-0.12432,0.01974
2026-01-07 13:20:00,14.3157,0.03427,0.21439,14.7179,0.27809,0.29446,485.597,,501.414,,892.521,,14.886009165,889.076,,14.636967723,31.7,15.8,531.812,,664.371,,901.193,,14.376897305,900.664,,15.478099693,14.6415,-0.12685,0.01892
2026-01-07 13:30:00,14.4969,0.03503,0.21677,14.9701,0.27755,0.29658,485.551,,501.783,,892.313,,14.957767088,890.283,,14.861938069,32.1,15.4,531.797,,664.77,,900.986,,14.572397602,900.418,,15.503009416,14.9316,-0.12744,0.0194
2026-01-07 13:40:00,14.4944,0.03425,0.21599,14.9107,0.27951,0.29626,485.951,,501.814,,892.128,,15.056694715,889.054,,14.73563398,30.6,15.8,531.766,,664.817,,901.013,,14.532252858,900.216,,15.639864068,14.8813,-0.12784,0.01915
2026-01-07 13:50:00,14.5944,0.03457,0.2163,15.0135,0.2798,0.29599,486.29,,501.829,,891.587,,15.657034148,888.878,,14.864843151,29.8,16.2,532.227,,664.847,,900.883,,14.636967723,899.742,,15.854913595,14.9801,-0.12636,0.01855
2026-01-07 14:00:00,14.6818,0.03537,0.21672,15.0946,0.27918,0.2963,486.059,,501.399,,887.769,,19.082785633,888.926,,14.925952583,28.7,16.4,532.273,,665.217,,900.834,,14.769209018,899.072,,16.161648499,15.1572,-0.12695,0.01786
2026-01-07 14:10:00,14.8311,0.03474,0.21654,15.2098,0.27942,0.29466,486.105,,501.353,,885.76,,20.728668058,888.798,,15.108443953,29.2,16.3,532.303,,664.847,,900.641,,14.877376401,898.413,,16.321580885,15.3847,-0.12628,0.01829
2026-01-07 14:20:00,14.8813,0.03481,0.2179,15.2556,0.28003,0.29672,485.813,,501.292,,884.167,,21.900190992,888.82,,15.158305651,29.3,16.7,532.15,,664.832,,900.659,,14.952020133,897.231,,17.192494445,15.5211,-0.12706,0.01862
2026-01-07 14:30:00,14.914,0.03395,0.21847,15.3173,0.28059,0.29762,485.597,,500.908,,883.43,,22.568642954,888.878,,15.144250137,28.2,16.9,532.135,,664.878,,900.677,,15.000696058,893.651,,19.913675108,15.4596,-0.12771,0.02019
2026-01-07 14:40:00,14.9726,0.03311,0.21926,15.3806,0.27929,0.29682,486.013,,500.585,,882.786,,23.128349775,888.873,,15.199471881,27.9,17.0,532.104,,664.863,,900.485,,15.060088313,891.041,,21.643552925,15.5617,-0.12846,0.01718
2026-01-07 14:50:00,15.0637,0.03274,0.21649,15.4604,0.27759,0.29805,485.428,,501.046,,882.856,,22.716037285,888.803,,15.369972356,30.7,17.2,532.104,,664.863,,900.288,,15.197023419,890.283,,21.676684749,15.7665,-0.12605,0.01769
2026-01-07 15:00:00,15.2406,0.0339,0.21924,15.6414,0.27951,0.29545,485.674,,501.061,,882.65,,22.705433932,888.692,,15.5127288,27.4,17.7,532.288,,664.832,,900.167,,15.354874935,889.584,,22.146523419,16.0774,-0.12749,0.01842
2026-01-07 15:10:00,15.3331,0.03354,0.21956,15.6904,0.27798,0.29738,485.413,,501.138,,882.09,,23.065353457,888.736,,15.584580162,27.6,17.4,531.736,,664.909,,900.064,,15.436655605,888.948,,22.563379779,16.2184,-0.12706,0.0181
2026-01-07 15:20:00,15.2873,0.03457,0.21919,15.59,0.27779,0.29568,485.828,,501.031,,881.081,,24.380137576,888.851,,15.526917653,26.9,18.0,531.674,,664.878,,900.104,,15.434737776,886.797,,24.217551327,16.2662,-0.12695,0.01756
2026-01-07 15:30:00,15.2756,0.03364,0.21938,15.6016,0.27791,0.29814,485.859,,501.092,,879.995,,25.469015756,889.036,,15.504934118,26.4,17.8,532.227,,664.632,,900.046,,15.461511255,886.143,,24.432231582,16.2555,-0.12646,0.01846
2026-01-07 15:40:00,15.3581,0.03345,0.22011,15.6621,0.27918,0.2965,485.751,,501.015,,881.112,,24.756326298,889.006,,15.569924444,26.1,17.7,532.119,,665.155,,900.015,,15.540129342,885.315,,24.247555082,16.388,-0.12675,0.01768
2026-01-07 15:50:00,15.4363,0.03223,0.21911,15.784,0.27926,0.29815,485.813,,500.939,,881.444,,24.138831258,889.05,,15.682036389,26.3,18.6,532.119,,664.832,,899.876,,15.636460266,886.426,,23.522743222,16.5539,-0.12719,0.0174
2026-01-07 16:00:00,15.5169,0.03338,0.22057,15.8386,0.27898,0.29706,485.413,,500.846,,881.208,,24.377698987,889.187,,15.723732145,28.4,18.7,532.089,,664.863,,899.805,,15.704082536,884.919,,24.526700506,16.7368,-0.1293,0.02033
2026-01-07 16:10:00,15.551,0.03412,0.2193,15.8502,0.27823,0.29822,485.797,,500.862,,881.872,,23.565481272,889.195,,15.768374755,29.7,17.2,532.165,,665.155,,899.778,,15.779182619,885.491,,23.526354342,16.7548,-0.12743,0.01716
2026-01-07 16:20:00,15.5775,0.03399,0.2224,15.8618,0.27899,0.29786,485.121,,500.371,,883.61,,22.292665965,889.319,,15.794905398,29.6,16.9,532.165,,664.847,,899.903,,15.79981546,886.192,,22.937824539,16.8145,-0.1272,0.01888
2026-01-07 16:30:00,15.614,0.0311,0.22102,15.875,0.27959,0.29747,485.29,,500.877,,883.588,,22.85035936,889.346,,15.818991077,29.3,16.9,532.227,,664.863,,899.773,,15.844588516,886.81,,22.235778316,16.7343,-0.12817,0.01681
2026-01-07 16:40:00,15.59,0.03272,0.22061,15.8585,0.27988,0.29827,485.351,,500.509,,883.022,,22.783732914,889.474,,15.814076088,32.0,17.2,532.165,,664.847,,899.809,,15.859360833,887.035,,22.154056132,16.6753,-0.1287,0.016
2026-01-07 16:50:00,15.5925,0.03378,0.22013,15.8377,0.27936,0.29775,485.397,,501.0,,884.347,,21.85248806,889.633,,15.80868537,28.8,17.2,532.196,,665.017,,899.903,,15.870650941,886.739,,22.482650482,16.7089,-0.13191,0.01149
2026-01-07 17:00:00,15.5493,0.034,0.21971,15.7277,0.28015,0.29832,485.228,,501.061,,886.88,,20.085642879,889.77,,15.766423325,30.5,16.4,532.181,,664.832,,900.042,,15.827344683,887.495,,21.693271526,16.4652,-0.12929,0.01567
2026-01-07 17:10:00,15.4853,0.03225,0.21922,15.6638,0.28211,0.29324,485.059,,501.092,,888.445,,19.289612891,889.889,,15.72567922,31.1,16.7,532.181,,664.755,,900.189,,15.739884628,888.009,,21.50396718,16.4636,-0.12883,0.01628
2026-01-07 17:20:00,15.3988,0.03359,0.21921,15.5742,0.28126,0.2973,484.828,,501.107,,888.988,,18.836230879,890.022,,15.687912874,33.6,16.1,532.089,,664.57,,900.377,,15.652113319,889.363,,20.743121617,16.2283,-0.12855,0.01627
2026-01-07 17:30:00,15.3239,0.0349,0.21848,15.4778,0.28095,0.29846,484.997,,501.077,,889.677,,18.431074188,890.199,,15.610998274,32.8,15.6,532.073,,664.586,,901.713,,15.521043504,890.376,,20.061560623,15.9139,-0.12788,0.01447
2026-01-07 17:40:00,15.2564,0.03467,0.21802,15.4213,0.28008,0.29838,484.921,,501.046,,890.726,,17.890162504,890.5,,15.525460695,35.3,15.5,532.181,,664.555,,900.852,,15.393807726,891.76,,19.6303417,15.7516,-0.12798,0.01452
2026-01-07 17:50:00,15.1722,0.03657,0.2127,15.2723,0.28002,0.29748,485.013,,501.246,,891.52,,17.439214434,890.593,,15.412766672,35.0,15.2,532.119,,664.878,,901.027,,15.275623441,892.942,,18.920572577,15.6041,-0.12784,0.01454
2026-01-07 18:00:00,15.1079,0.03322,0.21795,15.2356,0.28073,0.29664,485.013,,500.923,,891.8,,17.224048061,890.695,,15.293629454,36.8,15.1,532.089,,664.57,,901.229,,15.141348158,894.396,,18.316471237,15.3864,-0.12898,0.01481
2026-01-07 18:10:00,15.0562,0.03448,0.21697,15.1848,0.27942,0.29712,485.505,,501.399,,892.079,,17.062618374,890.872,,15.211626455,37.4,14.7,532.043,,664.417,,901.466,,15.063941239,895.201,,17.9274042,15.3464,-0.12834,0.01495
2026-01-07 18:20:00,14.9609,0.03403,0.21813,15.0754,0.28007,0.29803,484.997,,502.412,,892.592,,16.805063931,890.965,,15.123945567,38.3,14.5,532.119,,664.894,,901.668,,14.914434088,895.869,,17.56570171,15.2406,-0.12904,0.01469
2026-01-07 18:30:00,14.9266,0.03426,0.21668,15.0495,0.28032,0.29744,484.874,,501.86,,892.734,,16.741160558,891.125,,15.051376237,37.4,14.5,532.273,,664.586,,901.812,,14.830691122,896.499,,17.285610696,15.1856,-0.12807,0.01553
2026-01-07 18:40:00,14.868,0.03451,0.21575,14.9835,0.27775,0.29576,484.828,,501.86,,893.079,,16.528614781,891.223,,14.985751271,37.5,14.6,532.104,,664.894,,901.915,,14.751466427,897.143,,17.029192843,15.1606,-0.12763,0.01486
