data_time,DGL-1-0D-QJ-1_temperature,DGL-1-0D-QJ-1_xAxisAngle,DGL-1-0D-QJ-1_yAxisAngle,DGL-1-1D-QJ-2_temperature,DGL-1-1D-QJ-2_xAxisAngle,DGL-1-1D-QJ-2_yAxisAngle,DGL-1-1L-LX-1_beamPierRelativeDisplacement,DGL-1-1L-LX-1_measureDisplacement,DGL-1-1L-LX-2_beamPierRelativeDisplacement,DGL-1-1L-LX-2_measureDisplacement,DGL-1-1L-WSD-1_humidity,DGL-1-1L-WSD-1_temperature,DGL-1-1L-YB-1_frequency,DGL-1-1L-YB-1_strain,DGL-1-1L-YB-1_temperature,DGL-2-0D-QJ-1_temperature,DGL-2-0D-QJ-1_xAxisAngle,DGL-2-0D-QJ-1_yAxisAngle,DGL-2-1D-QJ-2_temperature,DGL-2-1D-QJ-2_xAxisAngle,DGL-2-1D-QJ-2_yAxisAngle,DGL-2-1L-LX-1_beamPierRelativeDisplacement,DGL-2-1L-LX-1_measureDisplacement,DGL-2-1L-LX-2_beamPierRelativeDisplacement,DGL-2-1L-LX-2_measureDisplacement,DGL-2-1L-YB-1_frequency,DGL-2-1L-YB-1_strain,DGL-2-1L-YB-1_temperature
2026-01-21 21:40:00,13.9037,0.49038,-0.32215,13.3518,0.38705,-0.23324,0.583,491.126,0.63,572.751,57.0,12.4,898.126,-2.862728292,12.926391514,13.1609,-0.10953,0.19264,12.953,0.20763,-0.12035,1.629,582.177,2.061,425.963,908.099,7.097887723,12.588261256
2026-01-21 21:50:00,13.8502,0.49046,-0.32145,13.3578,0.38736,-0.2332,0.553,491.096,0.584,572.705,57.4,12.3,898.126,-2.82871113,12.945289937,13.118,-0.10742,0.19162,12.9487,0.20855,-0.11998,1.552,582.1,2.045,425.947,908.072,7.019397179,12.60106299
2026-01-21 22:00:00,13.8044,0.49191,-0.32242,13.3124,0.38849,-0.23338,1.151,491.694,0.768,572.889,57.5,12.2,898.126,-2.85527843,12.930530326,13.0664,-0.10988,0.19464,12.9281,0.20802,-0.12102,1.721,582.269,2.491,426.393,908.099,7.057491498,12.565818909
2026-01-21 22:10:00,13.7805,0.49133,-0.3206,13.3407,0.38835,-0.23419,0.737,491.28,0.476,572.597,57.5,12.3,898.099,-3.070446954,12.867399849,13.0708,-0.10908,0.19331,12.9091,0.20824,-0.1199,1.153,581.701,2.014,425.916,908.108,6.968706124,12.497691171
2026-01-21 22:20:00,13.8009,0.4915,-0.32081,13.3287,0.38883,-0.23215,1.167,491.71,0.845,572.966,57.9,12.3,898.081,-3.24999848,12.805254062,13.0742,-0.11022,0.19492,12.9169,0.20723,-0.12131,1.076,581.624,2.507,426.409,907.951,6.469695226,12.548462593
2026-01-21 22:30:00,13.8391,0.49145,-0.32159,13.3423,0.38756,-0.23377,1.197,491.74,0.753,572.874,57.7,12.2,898.086,-3.188960689,12.828718096,13.0836,-0.1093,0.19296,12.935,0.20721,-0.12048,1.706,582.254,2.476,426.378,907.937,6.424421971,12.552559166
2026-01-21 22:40:00,13.8112,0.49114,-0.32028,13.3552,0.38762,-0.23248,0.676,491.219,0.876,572.997,57.8,12.3,898.113,-2.939039838,12.911155422,13.0871,-0.11063,0.19693,12.9496,0.2091,-0.12086,1.644,582.192,2.537,426.439,907.969,6.537312051,12.548422435
2026-01-21 22:50:00,13.7856,0.49406,-0.31588,13.356,0.3877,-0.23242,1.136,491.679,0.845,572.966,57.9,12.3,898.113,-2.948986956,12.905629245,13.0776,-0.10927,0.19349,12.9393,0.20953,-0.11912,,581.716,2.061,425.963,907.964,6.525160341,12.552117335
2026-01-21 23:00:00,13.7567,0.49208,-0.32069,13.3407,0.38739,-0.23236,0.829,491.372,0.891,573.012,58.5,12.3,898.086,-3.211331411,12.816289917,13.1025,-0.1101,0.19359,12.9504,0.20779,-0.12305,1.629,582.177,2.568,426.47,908.014,6.728010118,12.560353153
2026-01-21 23:10:00,,,,,,,,,,,,,898.095,-3.187383932,12.810791541,,,,,,,,,,,908.081,6.925615323,12.530159429
2026-01-21 23:20:00,13.7193,0.49112,-0.32259,13.3202,0.38813,-0.23325,0.844,491.387,1.475,573.596,58.5,12.2,898.095,-3.119512539,12.848497871,13.0123,-0.10856,0.19414,12.8963,0.20762,-0.12184,1.214,581.762,2.076,425.978,907.847,5.997884935,12.503619451
2026-01-21 23:30:00,13.693,0.49251,-0.32155,13.3219,0.3879,-0.23398,0.814,491.357,0.907,573.028,58.8,12.2,898.077,-3.300562349,12.785519704,12.9135,-0.10957,0.19441,12.7955,0.20816,-0.12101,1.69,582.238,2.537,426.439,907.87,6.094257376,12.509108785
2026-01-21 23:40:00,13.6879,0.4921,-0.32281,13.2868,0.38745,-0.23286,1.274,491.817,0.814,572.935,58.2,12.2,898.05,-3.472443624,12.746437698,12.9246,-0.1087,0.19407,12.7842,0.20858,-0.12063,1.675,582.223,2.553,426.455,907.771,5.725285562,12.510952279
2026-01-21 23:50:00,13.7474,0.49139,-0.32202,13.3184,0.38771,-0.23258,0.645,491.188,0.953,573.074,58.6,12.2,898.054,-3.414420649,12.770316004,12.9788,-0.10907,0.19436,12.8609,0.20724,-0.12243,1.153,581.701,2.03,425.932,907.748,5.517096346,12.443342514
2026-01-22 00:00:00,13.8349,0.4911,-0.3232,13.327,0.38858,-0.23294,0.783,491.326,0.891,573.012,57.9,12.3,898.045,-3.484597911,12.750131167,13.0373,-0.10935,0.19423,12.9169,0.20809,-0.11953,1.122,581.67,2.045,425.947,908.045,6.478845277,12.357163969
2026-01-22 00:10:00,13.8256,0.49099,-0.32033,13.2773,0.38846,-0.23481,1.336,491.879,0.891,573.012,57.6,12.1,898.041,-3.56409471,12.714322959,12.9745,-0.10939,0.19451,12.8239,0.20755,-0.11922,1.706,582.254,2.645,426.547,908.014,6.224599749,12.280680726
2026-01-22 00:20:00,13.8774,0.4914,-0.32283,,,,0.814,491.357,,,57.2,12.0,898.001,-3.810349286,12.661081663,,,,,,,,582.177,2.691,426.593,908.104,6.44844021,12.217011232
2026-01-22 00:30:00,13.7891,0.49134,-0.3231,13.0373,0.38852,-0.23363,1.305,491.848,0.876,572.997,57.8,12.0,898.014,-3.791991049,12.644121473,12.8696,-0.10961,0.19327,12.7523,0.21003,-0.1214,1.721,582.269,2.245,426.147,908.351,7.27595232,12.160715179
2026-01-22 00:40:00,13.7891,0.49227,-0.32326,13.0338,0.38843,-0.23299,0.814,491.357,0.845,572.966,57.8,11.8,897.983,-3.957209725,12.617097592,12.8411,-0.10806,0.19184,12.7238,0.2053,-0.12089,1.153,581.701,2.368,426.27,908.311,7.047170916,12.117181201
2026-01-22 00:50:00,13.8222,0.49141,-0.32164,12.9779,0.38801,-0.23212,1.259,491.802,0.876,572.997,57.9,11.8,897.96,-4.211742343,12.523741493,12.7885,-0.10804,0.19254,12.6306,0.20796,-0.12098,1.752,582.3,2.353,426.255,908.329,6.867116743,11.979546044
2026-01-22 01:00:00,13.7278,0.49054,-0.32221,12.9951,0.38786,-0.23276,0.86,491.403,0.814,572.935,58.2,11.7,897.929,-4.496820371,12.430129083,12.7273,-0.10774,0.19336,12.59,0.20879,-0.12141,1.706,582.254,2.276,426.178,908.288,6.714548872,11.980442088
2026-01-22 01:10:00,13.38,0.49157,-0.32281,12.8824,0.38826,-0.23305,0.768,491.311,0.876,572.997,58.2,11.7,897.875,-4.874700113,12.333011076,12.5926,-0.10911,0.19322,12.4211,0.20829,-0.12165,1.245,581.793,2.276,426.178,908.32,6.773089908,11.946111444
2026-01-22 01:20:00,13.3013,0.49152,-0.32217,12.7713,0.38661,-0.23372,0.983,491.526,0.83,572.951,58.2,11.7,897.862,-5.017781322,12.280680726,12.4827,-0.10752,0.19356,12.3222,0.20713,-0.12295,1.66,582.208,2.799,426.701,908.554,7.570900607,11.900473817
2026-01-22 01:30:00,13.4808,0.49204,-0.32345,12.8385,0.3874,-0.23335,0.936,491.479,0.86,572.981,58.5,11.7,897.871,-4.947075186,12.301159381,12.5701,-0.10946,0.19333,12.4133,0.20818,-0.122,1.752,582.3,2.814,426.716,908.469,7.172444555,11.856688798
2026-01-22 01:40:00,13.3227,0.49207,-0.32036,12.7765,0.38845,-0.23391,0.983,491.526,0.83,572.951,58.9,11.6,897.848,-5.108886915,12.259314888,12.4576,-0.1096,0.19328,12.3396,0.20847,-0.12238,1.26,581.808,2.337,426.239,908.46,7.235293684,11.910407512
2026-01-22 01:50:00,13.2328,0.49199,-0.32311,12.7282,0.38853,-0.23426,0.983,491.526,1.414,573.535,58.7,11.6,897.835,-5.21097333,12.229759424,12.435,-0.10977,0.19405,12.2875,0.20687,-0.12131,1.613,582.161,2.845,426.747,908.356,6.901119107,11.942028655
2026-01-22 02:00:00,13.1909,0.49189,-0.3229,12.7489,0.38863,-0.23275,0.86,491.403,0.83,572.951,58.9,11.6,897.812,-5.364556253,12.192486489,12.3387,-0.10758,0.19251,12.184,0.20786,-0.12404,1.168,581.716,2.337,426.239,908.383,6.860467942,11.863037083
2026-01-22 02:10:00,13.0003,0.49213,-0.32191,12.5943,0.38899,-0.23582,1.397,491.94,0.814,572.935,58.6,11.5,897.781,-5.651771737,12.097686603,12.2579,-0.1092,0.19196,12.1056,0.20786,-0.12339,1.859,582.407,2.799,426.701,908.387,6.77489149,11.807137929
2026-01-22 02:20:00,13.1557,0.49229,-0.32241,12.551,0.38794,-0.23537,1.428,491.971,0.814,572.935,58.1,11.3,897.763,-5.856435788,12.021589413,12.2797,-0.10898,0.19321,12.1518,0.20847,-0.12227,1.829,582.377,2.829,426.731,908.464,6.854581707,11.690544177
2026-01-22 02:30:00,13.2337,0.49202,-0.32326,12.519,0.38814,-0.23415,0.89,491.433,1.475,573.596,57.9,11.3,897.736,-6.046687962,11.972301352,12.2509,-0.10859,0.1923,12.1361,0.20898,-0.12326,1.398,581.946,2.337,426.239,908.383,6.40852317,11.611956653
2026-01-22 02:40:00,13.2979,0.49147,-0.32467,12.4454,0.38831,-0.23419,0.906,491.449,0.814,572.935,58.4,11.4,897.804,-5.725018453,12.008943071,12.204,-0.1097,0.19282,12.1213,0.20928,-0.12318,1.951,582.499,2.46,426.362,908.383,6.251092645,11.524495251
2026-01-22 02:50:00,13.2268,0.49111,-0.32248,12.474,0.38893,-0.23318,1.366,491.909,0.891,573.012,58.4,11.3,897.732,-6.076376938,11.964164157,12.1875,-0.10906,0.19365,12.0185,0.20794,-0.12397,1.875,582.423,2.937,426.839,908.635,7.194702657,11.522252181
2026-01-22 03:00:00,13.1737,0.4918,-0.32173,12.4584,0.3885,-0.23413,1.489,492.032,0.814,572.935,58.0,11.2,897.696,-6.32395371,11.901831628,12.1562,-0.10922,0.1934,12.0185,0.20856,-0.12278,1.982,582.53,2.507,426.409,908.626,7.17536808,11.53031328
2026-01-22 03:10:00,13.2662,0.49022,-0.32366,12.4809,0.38851,-0.23476,0.967,491.51,0.845,572.966,57.9,11.2,897.705,-6.299884331,11.896400975,12.1892,-0.11056,0.19339,12.1466,0.20787,-0.12372,2.044,582.592,,426.316,908.626,7.014194278,11.440772279
2026-01-22 03:20:00,13.2808,0.49216,-0.32214,12.3969,0.38864,-0.23455,0.89,491.433,0.86,572.981,58.3,11.1,897.665,-6.549362323,11.841368893,12.0795,-0.10925,0.19396,12.0307,0.20699,-0.12416,1.552,582.1,2.66,426.562,908.798,7.574111338,11.392500063
2026-01-22 03:30:00,13.1677,0.49216,-0.32255,12.3743,0.38867,-0.23451,1.412,491.955,0.845,572.966,58.1,11.1,897.62,-6.852382655,11.767036916,12.0211,-0.10926,0.19273,11.8962,0.20807,-0.1228,2.151,582.699,3.168,427.07,908.807,7.394241856,11.273770042
2026-01-22 03:40:00,12.9745,0.49286,-0.32348,12.2997,0.38834,-0.23367,0.89,491.433,0.799,572.92,58.5,11.0,897.62,-6.903440987,11.738671176,11.9556,-0.10939,0.1926,11.8131,0.20855,-0.12429,1.46,582.008,3.152,427.054,908.793,7.298273009,11.249702397
2026-01-22 03:50:00,12.9384,0.49291,-0.32283,12.2883,0.38944,-0.23342,0.998,491.541,1.475,573.596,58.6,11.1,897.629,-6.821796509,11.765226689,11.9853,-0.10826,0.19315,11.7965,0.20846,-0.12336,1.982,582.53,2.645,426.547,908.753,7.167077484,11.260382796
2026-01-22 04:00:00,12.7679,0.49274,-0.32579,12.1892,0.38845,-0.23469,0.875,491.418,0.784,572.905,58.9,10.9,897.616,-6.981627096,11.703591129,11.8525,-0.10851,0.19313,11.7553,0.20969,-0.12405,2.013,582.561,2.676,426.578,908.811,7.366771359,11.250151975
2026-01-22 04:10:00,12.7618,0.49312,-0.3227,12.1771,0.38956,-0.23676,0.983,491.526,0.83,572.951,58.6,11.0,897.598,-7.166575103,11.638447298,11.8175,-0.10937,0.19391,11.6571,0.20835,-0.12592,1.537,582.085,3.122,427.024,908.789,7.255122025,11.234086308
2026-01-22 04:20:00,12.9272,0.49228,-0.31983,12.2092,0.3882,-0.23309,,491.541,0.799,572.92,59.1,10.9,897.634,-7.004539166,11.65325714,11.8997,-0.10781,0.19386,11.7886,0.20897,-0.12356,1.998,582.546,2.599,426.501,908.91,7.567535303,11.154859664
2026-01-22 04:30:00,12.8489,0.4925,-0.32212,12.1901,0.38833,-0.23518,1.443,491.986,0.845,572.966,59.3,10.9,897.571,-7.371577179,11.580964847,11.8918,-0.10708,0.1946,11.7106,0.20969,-0.12424,1.936,582.484,3.137,427.039,908.771,7.120121161,11.196690889
2026-01-22 04:40:00,12.7446,0.49183,-0.32195,12.157,0.38865,-0.23489,1.458,492.001,0.784,572.905,58.9,10.8,897.548,-7.505674069,11.554517486,11.8446,-0.10879,0.193,11.6913,0.20733,-0.12495,2.09,582.638,2.676,426.578,909.019,8.006225908,11.170857131
2026-01-22 04:50:00,12.6263,0.49296,-0.32364,12.1353,0.38807,-0.23659,0.906,491.449,1.644,573.765,58.9,10.8,897.535,-7.675533522,11.487310334,11.7308,-0.10892,0.19407,11.5983,0.2076,-0.1243,2.074,582.622,3.168,427.07,908.811,7.137594453,11.122831471
2026-01-22 05:00:00,12.641,0.493,-0.3226,12.0987,0.38787,-0.23396,0.936,491.479,0.86,572.981,59.4,10.8,897.566,-7.612121846,11.457774771,11.7264,-0.10814,0.19344,11.5289,0.20859,-0.12343,2.028,582.576,2.676,426.578,908.847,7.120275975,11.037999973
2026-01-22 05:10:00,12.6893,0.49184,-0.32263,12.0638,0.38916,-0.23486,1.412,491.955,1.567,573.688,59.3,10.8,897.522,-7.86210456,11.410818967,11.7238,-0.10873,0.19334,11.5939,0.20872,-0.12376,2.105,582.653,3.091,426.993,908.834,6.986754155,10.990980395
2026-01-22 05:20:00,12.7308,0.49264,-0.32221,12.1135,0.38893,-0.23335,1.596,492.139,0.968,573.089,59.7,10.8,897.517,-7.836664252,11.435398322,11.7027,-0.10997,0.1929,11.5456,0.2086,-0.12489,1.921,582.469,2.599,426.501,908.735,6.551409774,10.955950241
2026-01-22 05:30:00,12.6919,0.49259,-0.32285,12.0569,0.38972,-0.23471,1.474,492.017,0.968,573.089,59.8,10.7,897.665,-7.314691805,11.416185847,11.665,-0.10871,0.19338,11.4691,0.20843,-0.12296,2.074,582.622,2.753,426.655,908.73,6.573323142,10.978570184
2026-01-22 05:40:00,12.7575,0.49338,-0.32291,11.9905,0.38881,-0.23368,1.55,492.093,1.076,573.197,59.4,10.6,897.535,-7.853462333,11.388460994,11.6045,-0.10924,0.1932,11.462,0.20862,-0.12524,1.951,582.499,3.198,427.1,908.744,6.493575903,10.905017782
2026-01-22 05:50:00,12.7049,0.49265,-0.32056,11.9102,0.3906,-0.23667,1.581,492.124,1.06,573.181,60.0,10.5,897.504,-8.090617798,11.32147223,11.5333,-0.10849,0.19333,11.403,0.20825,-0.12505,1.706,582.254,3.198,427.1,908.96,7.125147517,10.804630169
2026-01-22 06:00:00,12.7687,0.49262,-0.32384,11.9049,0.38893,-0.23252,1.167,491.71,1.091,573.212,60.4,10.6,897.562,-7.833899541,11.342921621,11.6062,-0.10915,0.19363,11.4585,0.20853,-0.12468,2.182,582.73,3.26,427.162,908.924,6.95554873,10.785618742
2026-01-22 06:10:00,12.6444,0.4918,-0.32345,11.9513,0.38868,-0.23392,1.566,492.109,1.721,573.842,60.3,10.6,897.714,-7.307274336,11.317937331,11.6273,-0.10817,0.19508,11.4612,0.2078,-0.12461,1.567,582.115,3.198,427.1,908.689,6.203903478,10.85899301
2026-01-22 06:20:00,12.666,0.49188,-0.32313,11.8901,0.38894,-0.23637,1.581,492.124,1.69,573.811,60.6,10.5,897.58,-7.916399663,11.259483158,11.601,-0.10855,0.19362,11.4065,0.20932,-0.12537,2.044,582.592,2.906,426.808,908.978,7.201594818,10.80949583
2026-01-22 06:30:00,12.6314,0.49193,-0.3235,11.9015,0.39021,-0.23052,1.581,492.124,1.736,573.857,60.6,10.5,897.531,-8.185637964,11.212275657,11.5491,-0.10836,0.19277,11.3458,0.20844,-0.12276,2.182,582.73,3.398,427.3,908.956,7.012275098,10.75027995
2026-01-22 06:40:00,12.5467,0.49175,-0.32266,11.9399,0.38874,-0.23567,1.658,492.201,1.091,573.212,61.5,10.5,897.522,-8.242760419,11.19934349,11.5764,-0.10661,0.19292,11.3555,0.20873,-0.12362,2.182,582.73,3.337,427.239,908.874,6.741289432,10.771044302
2026-01-22 06:50:00,12.435,0.49273,-0.32443,11.8901,0.38766,-0.23628,1.259,491.802,1.183,573.304,61.4,10.5,897.49,-8.23155956,11.272419632,11.477,-0.10702,0.19271,11.3025,0.20862,-0.1241,2.151,582.699,3.337,427.239,908.78,6.524588963,10.847037138
2026-01-22 07:00:00,12.5139,0.49218,-0.32237,11.8534,0.38957,-0.23405,1.719,492.262,1.06,573.181,62.0,10.5,897.477,-8.383926616,11.214930478,11.4937,-0.10902,0.19286,11.3651,0.20843,-0.12467,2.29,582.838,2.906,426.808,908.856,6.628281758,10.745867322
2026-01-22 07:10:00,12.4255,0.49235,-0.32276,11.8263,0.38914,-0.23477,1.305,491.848,1.106,573.227,61.8,10.5,897.468,-8.44818155,11.198035823,11.4911,-0.10898,0.19324,11.3352,0.20875,-0.12335,2.32,582.868,3.414,427.316,908.816,6.502549235,10.759582722
2026-01-22 07:20:00,12.4133,0.49192,-0.32297,11.8717,0.38823,-0.23503,1.658,492.201,1.168,573.289,62.7,10.4,897.437,-8.706487392,11.119296849,11.463,-0.1078,0.19419,11.3025,0.20852,-0.12443,2.213,582.761,2.891,426.793,908.807,6.50202258,10.778092667
2026-01-22 07:30:00,12.2284,0.4918,-0.3233,11.7842,0.38955,-0.23545,1.274,491.817,1.828,573.949,61.9,10.4,897.414,-8.877783828,11.072183074,11.2761,-0.10778,0.19291,11.147,0.20844,-0.12373,2.243,582.791,3.414,427.316,908.834,6.507438636,10.724693995
2026-01-22 07:40:00,12.2049,0.49242,-0.32238,11.7054,0.38946,-0.23457,1.167,491.71,1.137,573.258,62.2,10.4,897.41,-8.936015156,11.048189016,11.3634,-0.10741,0.19083,11.1939,0.20907,-0.12494,2.243,582.791,2.937,426.839,908.802,6.323635189,10.689434411
2026-01-22 07:50:00,12.1605,0.49281,-0.32316,11.6229,0.38839,-0.23455,1.719,492.262,1.076,573.197,62.0,10.3,897.428,-8.810772479,11.08016322,11.3202,-0.10823,0.1937,11.1735,0.20915,-0.12655,2.274,582.822,2.922,426.824,908.784,6.27970763,10.702635273
2026-01-22 08:00:00,12.1152,0.49301,-0.32288,11.6527,0.38927,-0.23484,1.105,491.648,1.798,573.919,62.8,10.4,897.405,-8.911628383,11.072183074,11.336,-0.10836,0.19343,11.1559,0.20959,-0.1252,1.798,582.346,3.46,427.362,908.789,6.166888647,10.629512209
2026-01-22 08:10:00,12.0839,0.49277,-0.32226,11.5851,0.39003,-0.23406,1.243,491.786,1.122,573.243,62.3,10.4,897.468,-8.725043031,11.044223889,11.2045,-0.10889,0.19151,11.0956,0.2096,-0.12516,2.213,582.761,3.045,426.947,908.762,6.170793917,10.688089395
2026-01-22 08:20:00,12.0508,0.49299,-0.32305,11.5632,0.39016,-0.23492,1.765,492.308,1.183,573.304,62.3,10.3,897.388,-9.03228572,11.040667111,11.1983,-0.10738,0.193,11.0301,0.20754,-0.12635,2.259,582.807,3.475,427.377,908.748,6.13326477,10.69648825
2026-01-22 08:30:00,11.9321,0.49323,-0.32255,11.4489,0.39019,-0.23527,1.704,492.247,1.168,573.289,62.6,10.3,897.347,-9.370074763,10.938662504,11.1143,-0.1085,0.19256,11.0035,0.20926,-0.12534,2.29,582.838,3.629,427.531,908.748,6.018252466,10.632592525
2026-01-22 08:40:00,11.9076,0.49253,-0.32276,11.4709,0.38866,-0.23457,1.213,491.756,1.183,573.304,62.1,10.3,897.383,-9.253857166,10.928017713,11.1364,-0.1074,0.19374,10.9547,0.20934,-0.12591,1.967,582.515,3.598,427.5,908.735,5.997886018,10.648437043
2026-01-22 08:50:00,12.2101,0.49276,-0.32207,11.5702,0.38931,-0.23465,1.735,492.278,1.705,573.826,61.8,10.4,897.334,-9.430101031,10.932473787,11.3395,-0.10893,0.19407,11.1107,0.20926,-0.12515,2.32,582.868,3.644,427.546,908.735,5.738902031,10.50455705
2026-01-22 09:00:00,12.3786,0.49337,-0.32206,11.6729,0.38776,-0.23573,1.704,492.247,1.736,573.857,61.5,10.6,897.338,-9.35527239,10.965688575,11.5834,-0.10853,0.19393,11.2433,0.20817,-0.12453,2.336,582.884,3.214,427.116,908.712,5.729206719,10.547221677
2026-01-22 09:10:00,12.4662,0.49176,-0.32452,11.5746,0.39014,-0.23707,1.673,492.216,1.137,573.258,61.6,10.5,897.352,-9.257898084,10.99053703,11.5447,-0.10737,0.19299,11.2478,0.2088,-0.12624,2.336,582.884,3.598,427.5,908.793,5.966536471,10.509848765
2026-01-22 09:20:00,12.3361,0.49336,-0.32263,11.5799,0.38928,-0.23485,1.167,491.71,1.782,573.903,60.8,10.5,897.441,-8.927203035,10.988320367,11.5087,-0.10925,0.19395,11.2716,0.20766,-0.12626,1.844,582.392,3.229,427.131,908.735,5.7934975,10.534887866
2026-01-22 09:30:00,12.0403,0.49368,-0.32339,11.499,0.38986,-0.23535,1.719,492.262,1.183,573.304,61.7,10.4,897.343,-9.483124893,10.884213556,11.2663,-0.10934,0.19613,10.944,0.20899,-0.12671,1.89,582.438,3.214,427.116,909.213,7.518288435,10.494481766
2026-01-22 09:40:00,12.1945,0.49276,-0.32267,11.499,0.38875,-0.23492,1.596,492.139,1.137,573.258,60.1,10.6,897.307,-9.638400781,10.873159296,11.6062,-0.10797,0.19353,11.0904,0.20842,-0.12476,2.351,582.899,3.137,427.039,908.757,5.722074082,10.449246448
2026-01-22 09:50:00,12.0411,0.49244,-0.32292,11.4832,0.38996,-0.23527,1.197,491.74,1.214,573.335,59.9,10.5,897.276,-9.833789778,10.829374125,11.4691,-0.10895,0.1941,10.9493,0.20991,-0.12573,1.782,582.33,3.168,427.07,908.78,5.978557976,10.543686589
2026-01-22 10:00:00,12.2388,0.49282,-0.32149,11.5553,0.38926,-0.23529,1.228,491.771,1.183,573.304,60.1,10.7,897.289,-9.708468887,10.871837631,11.6045,-0.10977,0.19618,11.0292,0.20812,-0.12641,1.644,582.192,3.168,427.07,908.68,5.611987615,10.548953394
2026-01-22 10:10:00,12.4774,0.49299,-0.32236,11.5869,0.38938,-0.23465,1.689,492.232,1.168,573.289,,,897.37,-9.17823614,10.997188605,11.8429,-0.10921,0.19553,11.2733,0.20864,-0.12451,2.274,582.822,3.214,427.116,908.608,5.441066784,10.604417621
2026-01-22 10:20:00,12.4341,0.49349,-0.32306,11.6562,0.38891,-0.2337,1.228,491.771,1.229,573.35,59.4,10.9,897.379,-9.077331184,11.034444383,11.8683,-0.10977,0.19316,11.2398,0.20886,-0.12608,2.29,582.838,3.214,427.116,908.473,5.155468987,10.727790136
2026-01-22 10:30:00,12.2136,0.4928,-0.32134,11.6106,0.38923,-0.23261,1.689,492.232,1.122,573.243,59.4,10.9,897.37,-9.15507652,11.01005506,11.7772,-0.10991,0.1935,11.1664,0.20854,-0.12588,2.32,582.868,3.614,427.516,908.735,6.13278846,10.723382844
2026-01-22 10:40:00,12.3014,0.49147,-0.32364,11.7325,0.38851,-0.23465,1.704,492.247,1.106,573.227,59.3,11.1,897.414,-8.902556063,11.058420721,11.7772,-0.10894,0.19571,11.223,0.20928,-0.12365,2.351,582.899,3.168,427.07,908.239,4.452758147,10.826261018
2026-01-22 10:50:00,,,,,,,1.213,491.756,,,,,897.432,-8.774139076,11.09215843,,,,11.3766,0.20878,-0.12318,,,,,908.185,4.27996137,10.843077991
2026-01-22 11:00:00,12.4922,0.49244,-0.32031,11.856,0.39006,-0.23469,1.228,491.771,1.106,573.227,59.0,11.2,897.414,-8.885798415,11.067730526,12.123,-0.10949,0.19516,11.4304,0.20782,-0.12207,2.274,582.822,3.614,427.516,908.279,4.541140141,10.791795323
2026-01-22 11:10:00,12.2788,0.49341,-0.32261,11.8359,0.38681,-0.23369,1.75,492.293,1.122,573.243,58.9,11.1,897.441,,11.109068828,11.8883,-0.10786,0.19447,11.3334,0.2098,-0.12369,2.382,582.93,3.629,427.531,908.131,,10.861634607
2026-01-22 11:20:00,12.3396,0.49314,-0.32113,11.8752,0.38891,-0.2357,1.274,491.817,1.137,573.258,59.3,11.3,897.566,-8.234237003,11.112155239,11.9224,-0.10877,0.1941,11.3766,0.20903,-0.12391,1.767,582.315,3.614,427.516,907.978,3.577167658,10.885095241
2026-01-22 11:30:00,12.5354,0.49207,-0.32171,11.8831,0.38877,-0.23515,1.197,491.74,1.137,573.258,58.1,11.0,897.477,-8.403979033,11.203790246,12.144,-0.10911,0.19462,11.463,0.20877,-0.12461,2.351,582.899,3.629,427.531,907.591,2.156123635,10.904135151
2026-01-22 11:40:00,12.5043,0.49256,-0.31902,11.8402,0.39018,-0.23363,1.673,492.216,1.168,573.289,58.3,11.0,897.459,-8.548536717,11.161085483,12.0202,-0.10905,0.19427,11.403,0.20898,-0.1232,,582.807,3.598,427.5,907.775,2.766008489,10.85855278
2026-01-22 11:50:00,12.3144,0.49263,-0.32293,11.7798,0.38837,-0.23658,1.197,491.74,1.06,573.181,57.4,11.2,897.441,-8.73788719,11.093495837,11.7001,-0.11072,0.19337,11.329,0.20865,-0.12496,2.382,582.93,3.245,427.147,908.036,3.776964566,10.874921661
2026-01-22 12:00:00,12.3101,0.49274,-0.32193,11.8918,0.3883,-0.23523,1.228,491.771,1.214,573.335,57.4,11.3,897.477,-8.441629023,11.182873585,11.8945,-0.10907,0.19381,11.3845,0.20921,-0.12486,1.844,582.392,,427.131,907.712,2.717159488,10.96303216
2026-01-22 12:10:00,12.297,0.49304,-0.32126,11.8621,0.38914,-0.2345,1.627,492.17,1.091,573.212,57.0,11.3,897.571,-8.167404273,11.138838683,11.9321,-0.11227,0.19755,11.3458,0.20941,-0.12474,2.397,582.945,3.245,427.147,907.541,2.075706718,10.963917589
2026-01-22 12:20:00,12.3917,0.49489,-0.3245,11.8796,0.38942,-0.23382,1.243,491.786,1.106,573.227,55.8,11.5,897.459,-8.582949482,11.14196728,11.7921,-0.1092,0.19475,11.3598,0.20827,-0.12292,2.213,582.761,3.198,427.1,907.591,2.286119265,10.976354946
2026-01-22 12:30:00,12.3127,0.49313,-0.32176,11.8569,0.38917,-0.23401,1.765,492.308,1.168,573.289,56.7,11.3,897.45,-8.688056245,11.102377165,11.6308,-0.10903,0.19359,11.3052,0.20844,-0.12517,2.213,582.761,3.629,427.531,907.465,1.750020335,10.941757634
2026-01-22 12:40:00,12.4021,0.49323,-0.32196,11.8743,0.38884,-0.24074,1.274,491.817,1.137,573.258,56.7,11.7,897.459,-8.588580957,11.138838683,11.7921,-0.10951,0.19662,11.3422,0.20906,-0.1256,2.274,582.822,3.245,427.147,907.559,2.099528361,10.939546774
