data_time,LGE-0-0D-QJ-1_temperature,LGE-0-0D-QJ-1_xAxisAngle,LGE-0-0D-QJ-1_yAxisAngle,LGE-0-1D-QJ-1_temperature,LGE-0-1D-QJ-1_xAxisAngle,LGE-0-1D-QJ-1_yAxisAngle,LGE-0-1L-LX-1_beamPierRelativeDisplacement,LGE-0-1L-LX-1_measureDisplacement,LGE-0-1L-LX-2_beamPierRelativeDisplacement,LGE-0-1L-LX-2_measureDisplacement,LGE-0-1L-LX-3_beamPierRelativeDisplacement,LGE-0-1L-LX-3_measureDisplacement,LGE-0-1L-LX-4_beamPierRelativeDisplacement,LGE-0-1L-LX-4_measureDisplacement,LGE-0-1L-WSD-1_humidity,LGE-0-1L-WSD-1_temperature,LGE-0-1L-YB-1_frequency,LGE-0-1L-YB-1_strain,LGE-0-1L-YB-1_temperature,LGE0-1L-YB-2_frequency,LGE0-1L-YB-2_strain,LGE0-1L-YB-2_temperature
2026-02-13 13:10:00,22.9579,-0.08925,-0.37665,22.541,-0.11469,0.27265,0.598,510.161,,489.728,-0.692,551.197,0.399,533.263,58.7,23.6,868.211,24.994899806,21.079771915,853.81,-13.001615009,20.895870201
2026-02-13 13:20:00,23.078,-0.08891,-0.3762,22.6848,-0.11503,0.2721,0.061,509.624,-0.077,489.728,-0.262,551.627,0.23,533.094,57.0,24.0,868.116,24.846349352,21.19571504,853.763,-12.990799987,21.000069539
2026-02-13 13:30:00,23.1582,-0.08791,-0.37704,22.7738,-0.11543,0.27349,0.337,509.9,-0.077,489.728,-0.293,551.596,-0.246,532.618,55.8,25.0,868.121,24.969792686,21.25384882,853.653,-12.906939005,21.27646768
2026-02-13 13:40:00,23.1653,-0.08902,-0.37668,22.6856,-0.11444,0.27143,0.537,510.1,,489.728,-0.738,551.151,-0.231,532.633,53.1,25.6,868.228,25.484071793,21.316018239,853.594,-12.842380931,21.43559431
2026-02-13 13:50:00,23.2719,-0.08898,-0.37582,22.933,-0.11608,0.27178,0.322,509.885,-0.092,489.713,-0.431,551.458,0.415,533.279,54.1,24.8,868.448,26.471485708,21.404964113,853.581,-12.80639289,21.482746877
2026-02-13 14:00:00,23.247,-0.08882,-0.37713,22.8955,-0.1151,0.27089,0.307,509.87,-0.077,489.728,-0.508,551.381,0.322,533.186,52.5,25.0,868.539,27.002834581,21.510043457,853.649,-12.219468784,21.666752261
2026-02-13 14:10:00,23.3015,-0.08826,-0.3764,22.8861,-0.11536,0.27216,0.215,509.778,,489.774,-1.015,550.874,0.322,533.186,50.3,25.5,868.608,27.345196948,21.556092037,853.801,-11.49037176,21.754252314
2026-02-13 14:20:00,23.6462,-0.08843,-0.37659,23.2283,-0.11458,0.27239,0.046,509.609,0.046,489.851,-1.046,550.843,-0.169,532.695,49.4,25.4,868.854,28.540456282,21.706189167,853.903,-10.965457855,21.832775805
2026-02-13 14:30:00,23.6189,-0.08925,-0.37648,23.3342,-0.1148,0.273,0.353,509.916,-0.016,489.789,,550.843,-0.231,532.633,49.0,25.7,868.741,28.25558329,21.78400261,854.069,-10.389754037,21.80580903
2026-02-13 14:40:00,23.4727,-0.08899,-0.37728,23.3381,-0.11538,0.27212,0.445,510.008,-0.031,489.774,-0.585,551.304,0.292,533.156,57.3,25.1,868.513,27.55627552,21.871829066,854.081,-10.070532772,21.958084137
2026-02-13 14:50:00,23.5871,-0.08877,-0.37765,23.5256,-0.11542,0.27322,0.522,510.085,-0.016,489.789,-0.508,551.381,-0.231,532.633,55.4,24.7,868.582,27.983379473,21.964956306,854.362,-8.933998559,22.002435247
2026-02-13 15:00:00,23.6524,-0.0903,-0.37718,23.4004,-0.11546,0.27148,0.491,510.054,-0.062,489.743,-0.615,551.274,-0.231,532.633,54.1,24.6,868.811,28.957713107,22.027832827,854.51,-8.294355916,22.048595103
2026-02-13 15:10:00,23.8684,-0.08947,-0.37693,23.5186,-0.11634,0.27269,0.506,510.069,-0.568,489.237,-0.969,550.92,-0.231,532.633,53.5,24.9,868.819,29.161388395,22.124272404,854.838,-6.868343873,22.155576237
2026-02-13 15:20:00,23.7713,-0.08838,-0.377,23.6065,-0.11558,0.27134,0.66,510.223,-0.046,489.759,-0.569,551.32,0.353,533.217,55.1,24.5,868.897,29.728119379,22.276167686,854.799,-6.829285509,22.258752961
2026-02-13 15:30:00,23.7379,-0.08892,-0.37701,23.7099,-0.1158,0.27326,0.675,510.238,0.015,489.82,-1.046,550.843,0.276,533.14,54.5,24.4,868.957,30.082535147,22.347715132,854.995,-6.012729638,22.30291778
2026-02-13 15:40:00,23.7659,-0.089,-0.37652,23.7014,-0.11628,0.2741,0.537,510.1,-0.108,489.697,-0.984,550.905,0.307,533.171,53.4,24.9,869.022,30.412963515,22.395490394,855.127,-5.373908025,22.382048229
2026-02-13 15:50:00,23.9958,-0.08959,-0.37782,23.7014,-0.11425,0.27681,0.506,510.069,-0.154,489.651,-1.03,550.859,-0.277,532.587,51.1,25.5,869.074,30.673595069,22.431648859,855.178,-4.867746139,22.556701604
2026-02-13 16:00:00,24.1859,-0.08905,-0.37755,23.6562,-0.11545,0.27328,0.491,510.054,-0.016,489.789,-0.615,551.274,0.43,533.294,50.1,26.0,869.108,30.937065499,22.506989538,855.195,-4.62015231,22.658737841
2026-02-13 16:10:00,24.1083,-0.0894,-0.37751,23.6835,-0.1182,0.27296,0.429,509.992,-0.092,489.713,-1.015,550.874,,533.217,49.9,26.1,869.221,31.692303697,22.690490099,855.518,-3.309222409,22.712230302
2026-02-13 16:20:00,24.0081,-0.08902,-0.3772,23.8505,-0.11669,0.27465,0.491,510.054,-0.062,489.743,-0.431,551.458,-0.2,532.664,50.2,25.6,869.329,32.386819077,22.85070161,855.893,-1.913834584,22.70400699
2026-02-13 16:30:00,23.953,-0.08959,-0.37746,23.6951,-0.11626,0.27332,0.537,510.1,-0.553,489.252,,550.874,,532.649,49.8,26.1,869.428,32.795228276,22.870767774,856.077,-1.215541038,22.707540558
2026-02-13 16:40:00,24.04,-0.08919,-0.37734,23.6073,-0.11699,0.27466,0.429,509.992,-0.092,489.713,-1.015,550.874,0.322,533.186,47.8,26.9,869.514,32.975233558,22.791102084,856.217,-0.63189793,22.739302921
2026-02-13 16:50:00,24.0291,-0.08955,-0.37606,23.8971,-0.11676,0.27338,0.522,510.085,-0.599,489.206,-1.03,550.859,0.845,533.709,49.1,26.2,869.592,33.388525182,22.857753277,856.405,0.151367491,22.781686407
2026-02-13 17:00:00,23.9259,-0.08921,-0.37701,23.9383,-0.11735,0.27315,0.414,509.977,-0.046,489.759,-1.046,550.843,-0.353,532.511,47.9,26.7,869.8,34.316571295,22.93878708,856.627,1.021210436,22.801136735
2026-02-13 17:10:00,23.8288,-0.0884,-0.37823,23.7177,-0.11756,0.27494,0.46,510.023,-0.016,489.789,-0.615,551.274,0.369,533.233,47.8,27.2,869.856,34.456810392,22.899704166,856.976,2.329325672,22.798747073
2026-02-13 17:20:00,23.9057,-0.08915,-0.37679,23.6446,-0.11732,0.27375,0.614,510.177,-0.046,489.759,-0.923,550.966,-0.169,532.695,45.4,27.9,869.925,34.716285313,22.899704166,857.087,2.841245719,22.851249223
2026-02-13 17:30:00,24.0113,-0.09055,-0.37609,23.5552,-0.11749,0.27283,0.476,510.039,0.015,489.82,-1.0,550.889,0.384,533.248,44.4,28.2,870.185,35.652539827,22.876661348,857.27,3.588980512,22.884339321
2026-02-13 17:40:00,24.0524,-0.08924,-0.37602,23.4704,-0.11717,0.27358,0.368,509.931,0.0,489.805,-1.046,550.843,-0.246,532.618,46.1,27.4,870.18,35.704993921,22.916248362,857.448,4.38297447,22.953574805
2026-02-13 17:50:00,23.8808,-0.08985,-0.37587,23.2945,-0.11672,0.27314,0.66,510.223,-0.062,489.743,-1.03,550.859,0.369,533.233,49.0,26.6,870.211,35.808839217,22.909175921,857.665,5.157414777,22.930469518
2026-02-13 18:00:00,23.807,-0.08973,-0.37622,23.0023,-0.11756,0.27124,0.322,509.885,-0.031,489.774,-0.585,551.304,0.307,533.171,49.9,26.4,870.189,35.622948974,22.851865305,857.771,5.536859056,22.91981987
2026-02-13 18:10:00,23.7612,-0.08932,-0.37608,22.8682,-0.11685,0.27213,,510.146,-0.046,489.759,,550.889,0.353,533.217,52.3,25.6,870.263,35.897037245,22.849537983,858.129,6.885222186,22.920987617
2026-02-13 18:20:00,23.6368,-0.08921,-0.37616,22.7816,-0.11745,0.27121,0.614,510.177,-0.062,489.743,-0.877,551.012,0.338,533.202,54.1,25.0,870.865,38.116166807,22.824707366,858.317,7.567723498,22.907391043
2026-02-13 18:30:00,23.4945,-0.08903,-0.37564,22.734,-0.11826,0.27145,0.307,509.87,-0.077,489.728,-0.831,551.058,0.23,533.094,56.8,24.4,870.709,37.52312982,22.821152902,858.577,8.564612471,22.918034036
2026-02-13 18:40:00,23.3669,-0.08841,-0.37729,22.6715,-0.11759,0.271,0.322,509.885,-0.2,489.605,-0.8,551.089,-0.353,532.511,58.8,24.0,870.765,37.701868052,22.803458397,858.517,8.30598834,22.899704166
2026-02-13 18:50:00,23.1465,-0.08959,-0.37573,22.541,-0.11812,0.27119,0.583,510.146,-0.246,489.559,-0.723,551.166,0.246,533.11,60.7,23.6,870.924,38.242554234,22.77166157,858.653,8.75682252,22.866040472
2026-02-13 19:00:00,22.8784,-0.08838,-0.37691,22.3737,-0.11832,0.27129,0.383,509.946,-0.707,489.098,-0.569,551.32,0.246,533.11,61.8,23.4,870.933,38.177866039,22.716921153,858.79,9.124472241,22.784074019
2026-02-13 19:10:00,22.6738,-0.08823,-0.37655,22.1656,-0.11783,0.27093,0.337,509.9,-0.246,489.559,-0.738,551.151,0.276,533.14,62.9,23.1,871.14,38.889653394,22.679900371,858.986,9.713130367,22.70162898
2026-02-13 19:20:00,22.5254,-0.08841,-0.37603,22.0081,-0.11877,0.26828,0.138,509.701,-0.277,489.528,-0.231,551.658,0.261,533.125,63.5,22.9,870.916,37.950073567,22.625885671,859.144,10.174119958,22.62764544
2026-02-13 19:30:00,22.4027,-0.08725,-0.37601,21.936,-0.11787,0.27001,0.307,509.87,-0.169,489.636,-0.246,551.643,-0.369,532.495,64.0,22.8,870.903,37.857843664,22.601806047,859.221,10.378131002,22.580118814
2026-02-13 19:40:00,22.29,-0.08781,-0.3777,21.8458,-0.11752,0.27029,0.122,509.685,-0.231,489.574,-0.308,551.581,0.66,533.524,64.5,22.5,870.911,37.802490936,22.554341171,859.285,10.504007172,22.516343137
2026-02-13 19:50:00,22.2306,-0.08773,-0.37588,21.7799,-0.11921,0.26996,0.061,509.624,,489.62,-0.738,551.151,0.184,533.048,64.6,22.5,870.911,37.762455836,22.532099448,859.221,10.201236648,22.481844173
2026-02-13 20:00:00,22.1836,-0.08723,-0.37702,21.732,-0.11736,0.27049,0.245,509.808,-0.215,489.59,-0.769,551.12,-0.353,532.511,64.9,22.4,871.071,38.313611094,22.504029605,859.375,10.753031741,22.466664814
2026-02-13 20:10:00,22.1554,-0.08807,-0.37669,21.7689,-0.11723,0.27161,0.0,509.563,-0.691,489.114,-0.738,551.151,0.2,533.064,65.0,22.4,871.105,38.443647793,22.505240433,859.323,10.546972907,22.460824527
2026-02-13 20:20:00,22.0794,-0.08765,-0.37739,21.7195,-0.11728,0.26955,0.291,509.854,,489.605,-0.784,551.105,0.246,533.11,65.0,22.3,871.42,39.563968084,22.469552028,859.469,11.026605246,22.42226811
2026-02-13 20:30:00,21.9893,-0.08807,-0.37649,21.6676,-0.11786,0.26974,0.061,509.624,-0.231,489.574,-0.185,551.704,,533.079,65.1,22.3,871.325,39.191010503,22.460824527,859.481,11.026662446,22.397229847
2026-02-13 20:40:00,21.8866,-0.08655,-0.37681,21.5891,-0.11764,0.27004,0.169,509.732,-0.2,489.605,-0.784,551.105,0.2,533.064,65.6,22.3,871.105,38.354155994,22.455522767,859.511,11.090135875,22.369817761
2026-02-13 20:50:00,21.9235,-0.08838,-0.37789,21.5553,-0.1187,0.27023,0.092,509.655,-0.707,489.098,-0.308,551.581,-0.353,532.511,64.9,22.3,871.14,38.459573315,22.440966994,859.524,11.093952455,22.344778872
2026-02-13 21:00:00,21.9619,-0.08696,-0.37621,21.5718,-0.11806,0.27165,0.261,509.824,-0.246,489.559,-0.308,551.581,0.215,533.079,65.1,22.2,871.14,38.428085849,22.423473957,859.575,11.261604158,22.331371035
2026-02-13 21:10:00,21.9164,-0.08742,-0.37601,21.5451,-0.11807,0.27052,-0.2,509.363,,489.098,-0.708,551.181,-0.108,532.756,65.1,22.1,871.187,38.539771199,22.387330381,859.541,11.059525889,22.290137112
2026-02-13 21:20:00,21.8246,-0.08778,-0.37669,21.4657,-0.11743,0.27053,,509.655,-0.231,489.574,-0.708,551.181,0.276,533.14,65.5,22.0,871.14,38.31479211,22.360532991,859.704,11.569984227,22.233190358
2026-02-13 21:30:00,21.721,-0.08654,-0.37647,21.3721,-0.11791,0.2685,0.061,509.624,-0.261,489.544,-0.723,551.166,0.153,533.017,65.9,21.9,871.135,38.221539402,22.319171781,859.738,11.618623721,22.189180517
2026-02-13 21:40:00,21.6284,-0.08742,-0.37826,21.2895,-0.11742,0.26952,0.061,509.624,-0.261,489.544,-0.323,551.566,0.184,533.048,66.4,21.7,871.123,38.128343474,22.292466307,859.712,11.461314625,22.156104997
2026-02-13 21:50:00,21.483,-0.08778,-0.37616,21.0153,-0.11824,0.26855,0.076,509.639,-0.292,489.513,-0.784,551.105,0.2,533.064,68.4,21.4,871.105,37.992676061,22.254700583,859.746,11.585008038,22.153791778
2026-02-13 22:00:00,21.3383,-0.08718,-0.37653,20.9261,-0.11841,0.26921,0.169,509.732,-0.2,489.605,-0.8,551.089,0.215,533.079,69.5,21.3,871.286,38.601182739,22.214620068,859.738,11.474835934,22.109298414
2026-02-13 22:10:00,21.2509,-0.08602,-0.37697,20.8946,-0.11769,0.26815,0.03,509.593,-0.261,489.544,-0.262,551.627,0.169,533.033,69.4,21.2,871.278,38.514821962,22.183355219,859.721,11.370219348,22.086693979
2026-02-13 22:20:00,21.0634,-0.08717,-0.37685,20.6979,-0.11745,0.26912,-0.261,509.302,-0.2,489.605,-0.323,551.566,-0.415,532.449,70.0,21.1,871.265,38.381448797,22.136418227,859.828,11.621990272,22.003025519
2026-02-13 22:30:00,20.9182,-0.08736,-0.37621,20.6979,-0.11887,0.26919,0.184,509.747,-0.185,489.62,-0.738,551.151,-0.415,532.449,69.5,21.1,871.299,38.457285811,22.10751812,859.866,11.614567735,21.919513425
2026-02-13 22:40:00,21.0799,-0.08606,-0.37626,20.8646,-0.11721,0.27037,,509.532,-0.215,489.59,-0.708,551.181,0.215,533.079,69.6,21.1,871.269,38.260188239,22.06069457,859.922,11.670081774,21.833361034
2026-02-13 22:50:00,21.0074,-0.08607,-0.37646,20.8172,-0.1164,0.26844,-0.077,509.486,-0.246,489.559,-0.154,551.735,,532.956,70.0,21.1,871.248,38.124076,22.028949231,859.922,11.596768506,21.792631441
2026-02-13 23:00:00,20.6671,-0.08635,-0.3761,20.5287,-0.11763,0.2687,0.199,509.762,-0.215,489.59,-0.754,551.135,,533.094,73.4,20.9,871.209,37.793836026,21.926960211,860.029,11.71608145,21.635375214
2026-02-13 23:10:00,20.4345,-0.08791,-0.37639,20.4527,-0.11759,0.26825,-0.046,509.517,-0.753,489.052,-0.723,551.166,-0.4,532.464,74.7,20.8,871.183,37.544091891,21.84253189,860.054,11.607994733,21.523097787
2026-02-13 23:20:00,20.3743,-0.08588,-0.37698,20.3371,-0.11707,0.26938,0.153,509.716,-0.707,489.098,-0.2,551.689,-0.384,532.48,75.9,20.7,871.148,37.333985421,21.798927026,860.011,11.303128795,21.443562133
2026-02-13 23:30:00,20.2459,-0.08489,-0.37721,20.2444,-0.11802,0.26748,0.0,509.563,-0.292,489.513,-0.708,551.181,0.153,533.017,76.7,20.5,871.105,37.022804312,21.715882944,860.037,11.241628844,21.355077072
2026-02-13 23:40:00,20.2166,-0.0853,-0.37727,20.2221,-0.11677,0.26944,-0.062,509.501,-0.246,489.559,-0.185,551.704,0.292,533.156,76.9,20.4,871.261,37.505574761,21.65817822,860.123,11.457119817,21.295125655
2026-02-13 23:50:00,20.1444,-0.08654,-0.37718,20.2594,-0.11821,0.26901,0.061,509.624,-0.292,489.513,-0.738,551.151,0.246,533.11,76.8,20.3,871.235,37.307127741,21.602248298,860.359,12.287581615,21.263449187
2026-02-14 00:00:00,20.0483,-0.08524,-0.37734,20.1587,-0.11739,0.26813,-0.031,509.532,-0.2,489.605,-0.262,551.627,0.123,532.987,76.8,20.3,871.286,37.443542963,21.571486859,860.107,11.275856024,21.227850269
2026-02-14 00:10:00,20.0174,-0.08582,-0.37728,20.0602,-0.11699,0.26688,-0.092,509.471,-0.215,489.59,-0.139,551.75,0.077,532.941,76.7,20.2,871.278,37.308964114,21.513434192,860.088,11.058391766,21.146731023
2026-02-14 00:20:00,19.984,-0.08487,-0.37716,20.0944,-0.11726,0.2685,0.138,509.701,-0.277,489.528,,551.673,-0.353,532.511,76.4,20.2,871.308,37.35734428,21.477636961,860.08,10.995878779,21.128714946
2026-02-14 00:30:00,19.9887,-0.08595,-0.37687,20.1587,-0.11652,0.26891,,509.471,-0.691,489.114,-0.277,551.612,-0.384,532.48,75.9,20.2,871.282,37.153279053,21.418585812,860.016,10.70656215,21.101690369
2026-02-14 00:40:00,19.9593,-0.08576,-0.37629,20.1253,-0.11769,0.26766,-0.031,509.532,-0.231,489.574,-0.723,551.166,0.138,533.002,75.7,20.1,871.256,36.966676189,21.369235976,860.011,10.579537458,21.041566946
2026-02-14 00:50:00,19.9411,-0.08465,-0.37629,20.0515,-0.11769,0.2677,-0.077,509.486,-0.231,489.574,-0.539,551.35,0.153,533.017,75.6,20.1,871.239,36.872235088,21.352284588,859.866,9.994931108,21.019715299
2026-02-14 01:00:00,19.9466,-0.0859,-0.37684,20.0975,-0.11783,0.26771,-0.461,509.102,-0.246,489.559,-0.2,551.689,-0.369,532.495,75.8,20.1,871.222,36.71966066,21.303036907,859.93,10.228528201,21.015784578
2026-02-14 01:10:00,19.8647,-0.08553,-0.37758,19.9895,-0.11748,0.26812,-0.046,509.517,-0.123,489.682,-0.677,551.212,0.261,533.125,75.6,20.0,871.196,36.549606173,21.262880614,859.943,10.195646102,20.970357534
2026-02-14 01:20:00,19.9109,-0.08565,-0.37622,19.9371,-0.1169,0.2676,0.107,509.67,-0.154,489.651,-0.6,551.289,,532.541,75.8,20.0,871.17,,21.251007503,859.909,,20.979322469
2026-02-14 01:30:00,19.8536,-0.08662,-0.37631,19.856,-0.11808,0.2674,,509.532,-0.123,489.682,-0.123,551.766,-0.384,532.48,76.0,20.0,871.153,36.301587664,21.214926866,859.887,9.926511271,20.937831707
2026-02-14 01:40:00,19.8083,-0.08596,-0.37692,19.8449,-0.11726,0.26783,-0.277,509.286,-0.599,489.206,-0.662,551.227,0.307,533.171,76.1,19.9,871.14,36.178591066,21.173754634,859.892,9.884965676,20.904304971
2026-02-14 01:50:00,19.7733,-0.08551,-0.37701,19.856,-0.1163,0.26816,-0.092,509.471,-0.568,489.237,-0.554,551.335,,532.48,76.3,19.9,871.118,36.068476176,21.158541436,859.84,9.700475484,20.910447262
2026-02-14 02:00:00,19.7693,-0.086,-0.37572,19.8226,-0.11812,0.26855,-0.384,509.179,-0.062,489.743,,551.489,-0.277,532.587,76.2,19.9,871.11,36.006960838,21.141079608,859.832,9.664360393,20.907096684
2026-02-14 02:10:00,19.6944,-0.08567,-0.37488,19.7446,-0.11859,0.26781,-0.046,509.517,-0.016,489.789,-0.492,551.397,0.184,533.048,76.4,19.9,871.071,35.778236389,21.095488102,859.853,9.600450571,20.827718656
2026-02-14 02:20:00,19.7032,-0.0858,-0.37571,19.7653,-0.11705,0.26805,-0.092,509.471,-0.123,489.682,,551.443,0.184,533.048,76.2,19.9,871.045,35.569240251,21.033697558,859.849,9.510077195,20.785867905
2026-02-14 02:30:00,19.7255,-0.08453,-0.37537,19.8894,-0.11714,0.26816,-0.077,509.486,-0.584,489.221,0.0,551.889,0.169,533.033,75.9,19.8,871.028,35.490141252,21.025269561,859.819,9.463585161,20.822714098
2026-02-14 02:40:00,19.9045,-0.08659,-0.37599,19.9101,-0.11755,0.26771,-0.046,509.517,-0.169,489.636,0.015,551.904,-0.323,532.541,76.5,19.8,871.019,35.42103659,21.005680612,859.729,9.212538057,20.87126879
2026-02-14 02:50:00,19.7271,-0.08482,-0.37659,19.712,-0.11659,0.2675,0.107,509.67,-0.123,489.682,-0.416,551.473,0.123,532.987,76.3,19.7,871.019,35.461352774,21.028078492,859.678,9.116413901,20.924414154
2026-02-14 03:00:00,19.7621,-0.08575,-0.37628,19.3995,-0.11733,0.26677,,509.517,-0.108,489.697,-0.508,551.381,0.184,533.048,77.1,19.6,871.01,35.371033527,20.996703663,859.674,8.980637639,20.857339577
2026-02-14 03:10:00,19.5717,-0.08585,-0.37515,19.1389,-0.11746,0.26693,-0.046,509.517,-0.63,489.175,-0.492,551.397,-0.353,532.511,80.0,19.2,870.985,35.15092388,20.926649778,859.661,8.893563444,20.836124236
2026-02-14 03:20:00,19.5678,-0.08562,-0.37613,19.1653,-0.1159,0.26718,0.122,509.685,-0.077,489.728,-0.016,551.873,-0.369,532.495,80.3,19.0,870.963,35.038022973,20.909888793,859.635,8.836985673,20.859010562
2026-02-14 03:30:00,19.5374,-0.08526,-0.37591,18.9748,-0.11646,0.26473,-0.031,509.532,-0.138,489.667,-0.446,551.443,-0.338,532.526,80.8,18.6,870.95,34.924637038,20.874055817,859.516,8.370329194,20.848368199
2026-02-14 03:40:00,19.4377,-0.08399,-0.37602,19.0413,-0.11756,0.26651,0.122,509.685,-0.123,489.682,0.015,551.904,-0.338,532.526,81.4,18.7,870.937,34.835525802,20.851708786,859.631,8.741490285,20.814314249
2026-02-14 03:50:00,19.3771,-0.08498,-0.37547,19.0549,-0.1172,0.26608,-0.031,509.532,-0.108,489.697,0.03,551.919,-0.384,532.48,83.2,18.6,870.941,34.897928497,20.878020269,859.661,8.886442618,20.832168221
2026-02-14 04:00:00,19.3531,-0.0852,-0.37585,18.9852,-0.11675,0.26618,-0.031,509.532,-0.185,489.62,0.03,551.919,0.215,533.079,82.6,18.5,870.92,34.69428488,20.808757498,859.567,8.48070533,20.803140602
2026-02-14 04:10:00,19.2628,-0.0846,-0.3759,18.8586,-0.11746,0.26658,-0.046,509.517,-0.66,489.145,-0.339,551.55,-0.369,532.495,81.9,18.4,870.898,,20.758570999,859.558,,20.7540765
2026-02-14 04:20:00,19.131,-0.08494,-0.37607,18.95,-0.11636,0.26653,-0.016,509.547,-0.108,489.697,-0.508,551.381,0.092,532.956,82.5,18.7,870.894,,20.770273833,859.592,,20.746875131
2026-02-14 04:30:00,19.0581,-0.08533,-0.37557,18.8241,-0.11693,0.26586,-0.016,509.547,-0.123,489.682,-0.539,551.35,0.138,533.002,83.0,18.6,870.885,34.449285102,20.745767462,859.631,8.530931753,20.697337286
2026-02-14 04:40:00,18.9644,-0.0838,-0.3758,18.7029,-0.1164,0.26469,-0.016,509.547,-0.138,489.667,0.061,551.95,-0.446,532.418,82.0,18.6,871.213,35.655604389,20.730697065,859.58,8.287032578,20.668385418
2026-02-14 04:50:00,18.8899,-0.08451,-0.37597,18.9147,-0.11636,0.26676,-0.184,509.379,-0.092,489.713,0.061,551.95,0.184,533.048,82.1,18.7,871.187,35.433646521,20.66170556,859.588,8.113376817,20.555196635
2026-02-14 05:00:00,18.9195,-0.08466,-0.37664,18.9788,-0.11743,0.26693,-0.169,509.394,,489.713,-0.508,551.381,,533.002,82.5,18.7,871.157,35.321823969,20.662257022,859.567,8.081276686,20.5812358
2026-02-14 05:10:00,18.7944,-0.08449,-0.37562,18.9748,-0.11753,0.26699,-0.062,509.501,-0.108,489.697,-0.554,551.335,-0.415,532.449,80.8,18.8,871.157,35.250865942,20.622835896,859.721,8.508811798,20.497023118
2026-02-14 05:20:00,18.8674,-0.08476,-0.37514,18.9444,-0.11735,0.26591,-0.062,509.501,-0.154,489.651,-0.016,551.873,0.153,533.017,81.1,18.8,871.127,35.040221521,20.568486319,859.699,8.251086172,20.399803956
2026-02-14 05:30:00,19.1213,-0.08426,-0.37579,18.6298,-0.11793,0.26591,-0.231,509.332,,489.713,-0.539,551.35,-0.384,532.48,81.3,18.5,871.23,35.434579531,20.572389587,859.575,7.890178122,20.45835657
2026-02-14 05:40:00,18.7478,-0.08411,-0.37672,18.1239,-0.11711,0.26492,0.015,509.578,,489.759,0.061,551.95,0.2,533.064,84.6,17.7,871.187,34.880804744,20.354571239,859.635,7.952781528,20.367786037
2026-02-14 05:50:00,18.5816,-0.08484,-0.37569,17.9753,-0.11617,0.26419,-0.231,509.332,-0.123,489.682,-0.569,551.32,0.184,533.048,86.2,17.4,871.135,34.406125144,20.199497193,859.686,7.958288111,20.264297577
2026-02-14 06:00:00,18.2643,-0.08458,-0.37774,17.8425,-0.11731,0.2658,-0.2,509.363,-0.123,489.682,-0.523,551.366,-0.415,532.449,88.1,17.2,871.071,33.988800233,20.101356904,859.669,7.704650993,20.158903958
2026-02-14 06:10:00,18.1651,-0.0836,-0.37625,18.2425,-0.11762,0.2662,-0.154,509.409,-0.108,489.697,0.061,551.95,,533.156,87.4,17.5,871.343,35.080644727,20.139682924,859.644,7.413499036,20.049382122
2026-02-14 06:20:00,18.3312,-0.0848,-0.37569,18.5092,-0.11794,0.26695,-0.2,509.363,-0.138,489.667,-0.047,551.842,0.092,532.956,86.7,17.6,871.261,34.86013354,20.188488653,859.622,7.360284639,20.065780309
2026-02-14 06:30:00,18.5832,-0.0842,-0.37436,18.3191,-0.11791,0.26589,0.0,509.563,-0.123,489.682,0.0,551.889,-0.323,532.541,86.2,17.8,871.261,34.94615263,20.236277037,859.516,6.998066211,20.085999875
2026-02-14 06:40:00,18.6924,-0.08487,-0.37499,18.2683,-0.11637,0.26612,-0.476,509.087,-0.108,489.697,-0.492,551.397,0.184,533.048,85.3,18.0,871.269,35.011869889,20.256073265,859.558,7.21710743,20.119944299
2026-02-14 06:50:00,18.4979,-0.08333,-0.37687,18.1643,-0.11625,0.2657,-0.215,509.348,-0.077,489.728,-0.262,551.627,,533.048,85.6,17.8,871.282,34.983596625,20.213206685,859.507,6.990899665,20.100820991
2026-02-14 07:00:00,18.5631,-0.08449,-0.37581,18.3232,-0.11705,0.26483,-0.2,509.363,-0.077,489.728,-0.031,551.858,0.23,533.094,86.3,17.8,871.338,35.293066327,20.268140774,859.46,6.930532147,20.165474474
2026-02-14 07:10:00,18.5156,-0.08334,-0.37582,18.1901,-0.11772,0.26567,-0.169,509.394,-0.138,489.667,-0.077,551.812,-0.353,532.511,87.9,17.6,871.783,37.054703655,20.317147504,859.306,6.491704223,20.243413371
2026-02-14 07:20:00,18.5944,-0.08464,-0.37612,18.1045,-0.11566,0.26558,-0.445,509.118,-0.031,489.774,-0.492,551.397,,533.094,88.0,17.4,871.036,34.128650458,20.252172426,859.366,6.697582669,20.232440082
2026-02-14 07:30:00,18.6973,-0.08417,-0.37643,17.7169,-0.11632,0.26458,-0.016,509.547,,489.682,0.061,551.95,0.276,533.14,88.9,17.1,870.967,33.420549623,20.002935807,859.362,6.460313158,20.108980368
2026-02-14 07:40:00,19.3404,-0.08529,-0.37494,17.8012,-0.11619,0.26601,-0.522,509.041,-0.584,489.221,0.046,551.935,0.246,533.11,90.1,17.0,871.131,33.853680029,19.900939921,859.076,5.568427488,20.210990965
2026-02-14 07:50:00,20.7816,-0.08677,-0.37361,18.6024,-0.11757,0.26864,-0.277,509.286,-0.092,489.713,-0.508,551.381,0.246,533.11,90.4,17.3,870.929,33.230544129,19.976765661,858.606,4.488415955,20.592894484
