data_time,LGY-0-0D-QJ-1_temperature,LGY-0-0D-QJ-1_xAxisAngle,LGY-0-0D-QJ-1_yAxisAngle,LGY-0-1D-QJ-1_temperature,LGY-0-1D-QJ-1_xAxisAngle,LGY-0-1D-QJ-1_yAxisAngle,LGY-0-1L-LX-1_beamPierRelativeDisplacement,LGY-0-1L-LX-1_measureDisplacement,LGY-0-1L-LX-2_beamPierRelativeDisplacement,LGY-0-1L-LX-2_measureDisplacement,LGY-0-1L-LX-3_beamPierRelativeDisplacement,LGY-0-1L-LX-3_measureDisplacement,LGY-0-1L-LX-4_beamPierRelativeDisplacement,LGY-0-1L-LX-4_measureDisplacement,LGY-0-1L-WSD-1_humidity,LGY-0-1L-WSD-1_temperature,LGY-0-1L-YB-1_frequency,LGY-0-1L-YB-1_strain,LGY-0-1L-YB-1_temperature,LGY-0-1L-YB-2_frequency,LGY-0-1L-YB-2_strain,LGY-0-1L-YB-2_temperature
2026-02-08 15:20:00,18.0132,0.07283,-0.33609,18.0496,-0.89337,0.24471,0.046,489.1,0.415,419.207,0.092,487.254,0.138,471.098,43.3,19.0,896.921,18.315557122,18.204648444,899.594,24.520093251,17.950103572
2026-02-08 15:30:00,18.2046,0.07099,-0.33635,18.182,-0.89393,0.24363,-0.493,488.561,0.077,418.869,-0.046,487.116,0.077,471.037,43.9,18.7,896.912,18.32491346,18.228648941,900.068,26.352032342,17.977580906
2026-02-08 15:40:00,18.5816,0.07164,-0.33537,18.4456,-0.8937,0.24517,0.03,489.084,0.354,419.146,-0.46,486.702,-0.384,470.576,43.0,19.3,897.05,19.0911547,18.36603305,899.63,24.93383541,18.104750205
2026-02-08 15:50:00,18.4561,0.07257,-0.33679,18.4319,-0.89559,0.24372,0.046,489.1,0.015,418.807,-0.46,486.702,-0.415,470.545,44.1,19.0,896.952,18.75646944,18.38483546,899.496,24.516907542,18.153072399
2026-02-08 16:00:00,18.4263,0.0716,-0.33567,18.4794,-0.89393,0.24489,0.092,489.146,0.492,419.284,-0.475,486.687,0.246,471.206,42.7,18.9,897.001,18.906889901,18.36603305,899.411,24.278823494,18.198382939
2026-02-08 16:10:00,18.6201,0.07203,-0.33547,18.7374,-0.8935,0.24474,0.046,489.1,0.015,418.807,0.092,487.254,-0.384,470.576,43.2,19.2,896.979,19.00612636,18.467126158,899.438,24.492032907,18.260425021
2026-02-08 16:20:00,18.6362,0.0714,-0.33598,18.9684,-0.89459,0.24627,0.015,489.069,-0.154,418.638,-0.552,486.61,-0.415,470.545,43.3,19.2,897.074,19.469294349,18.525970552,899.733,25.713318737,18.322611982
2026-02-08 16:30:00,18.7382,0.07201,-0.33436,19.3627,-0.89536,0.24604,0.123,489.177,0.0,418.792,-0.475,486.687,0.153,471.113,42.7,19.0,897.032,19.506460275,18.634363431,899.259,24.060806646,18.394816316
2026-02-08 16:40:00,18.9003,0.07171,-0.33465,19.5518,-0.89376,0.24352,,489.084,-0.015,418.777,-0.475,486.687,,470.607,42.3,19.2,897.068,19.865945169,18.758867139,899.411,24.746597522,18.458257398
2026-02-08 16:50:00,18.4754,0.07064,-0.33169,19.002,-0.89447,0.24121,0.046,489.1,0.015,418.807,0.031,487.193,0.092,471.052,43.8,18.7,897.195,20.266570922,18.716112405,899.416,24.713420586,18.429379917
2026-02-08 17:00:00,18.444,0.0715,-0.33685,19.0253,-0.8947,0.24474,-0.077,488.977,,418.777,-0.491,486.671,0.23,471.19,43.2,18.7,897.072,19.66065857,18.636462348,899.501,25.018015819,18.421020036
2026-02-08 17:10:00,18.1142,0.07139,-0.33641,18.5357,-0.89366,0.24335,0.153,489.207,-0.154,418.638,-0.475,486.687,0.199,471.159,44.6,18.3,897.092,19.527493842,18.520698543,899.425,24.57289295,18.332506478
2026-02-08 17:20:00,18.0383,0.072,-0.33589,18.2143,-0.89429,0.24311,0.107,489.161,0.062,418.854,0.092,487.254,0.123,471.083,44.5,18.3,897.152,19.555713078,18.411025692,899.536,24.825862878,18.241147451
2026-02-08 17:30:00,17.9801,0.07142,-0.33599,18.0076,-0.89377,0.24206,0.015,489.069,0.462,419.254,0.062,487.224,0.153,471.113,45.0,18.0,897.016,18.902949661,18.332506478,899.769,25.595060445,18.181702809
2026-02-08 17:40:00,17.6156,0.07255,-0.33775,17.8644,-0.89282,0.24243,0.076,489.13,0.046,418.838,-0.445,486.717,-0.246,470.714,44.8,17.7,897.254,19.53592581,18.18693742,900.028,26.371556006,18.071994187
2026-02-08 17:50:00,17.4434,0.07209,-0.33774,17.5587,-0.89296,0.24192,-0.477,488.577,,418.315,-0.506,486.656,-0.307,470.653,45.5,17.4,897.059,18.620074802,18.085519465,899.97,25.920994189,17.94285393
2026-02-08 18:00:00,17.4231,0.07253,-0.33602,17.4279,-0.89273,0.2394,0.061,489.115,-0.169,418.623,0.077,487.239,-0.415,470.545,45.7,17.4,897.05,18.48056664,18.026817462,899.925,25.646500134,17.884369886
2026-02-08 18:10:00,17.3287,0.07174,-0.33759,17.2961,-0.8923,0.24228,0.076,489.13,-0.031,418.761,-0.491,486.671,-0.461,470.499,45.4,17.3,897.032,18.313009201,17.971335056,900.149,26.371696184,17.819282488
2026-02-08 18:20:00,17.2236,0.07199,-0.33765,17.1503,-0.89324,0.24244,0.046,489.1,0.477,419.269,-0.537,486.625,-0.399,470.561,45.7,17.1,897.188,18.698473917,17.859571592,900.279,26.717681734,17.739904575
2026-02-08 18:30:00,17.3002,0.07192,-0.33685,17.1747,-0.89323,0.24209,0.0,489.054,0.015,418.807,-0.506,486.656,,470.591,46.0,17.0,896.983,17.923845046,17.857502081,900.042,25.788395029,17.718767486
2026-02-08 18:40:00,17.323,0.07239,-0.33661,17.156,-0.89199,0.24162,-0.416,488.638,0.492,419.284,0.031,487.193,-0.43,470.53,45.6,17.0,897.001,18.05204506,17.89111925,900.104,26.023348183,17.719768473
2026-02-08 18:50:00,17.2,0.0724,-0.33733,17.1128,-0.89282,0.24176,-0.462,488.592,0.431,419.223,-0.399,486.763,0.23,471.19,44.7,16.9,896.943,17.752036952,17.845619942,900.05,25.762859637,17.687867797
2026-02-08 19:00:00,17.1315,0.07286,-0.33801,17.0891,-0.89411,0.24264,-0.4,488.654,-0.169,418.623,-0.429,486.733,0.199,471.159,44.8,16.8,896.956,17.732170483,17.807423804,900.059,25.740322843,17.656544825
2026-02-08 19:10:00,17.147,0.07103,-0.33636,17.094,-0.89435,0.24422,0.076,489.13,0.0,418.792,-0.429,486.733,-0.338,470.622,44.7,16.8,896.894,17.447900023,17.779024314,900.297,26.589981866,17.631355143
2026-02-08 19:20:00,17.1943,0.07311,-0.33739,17.0695,-0.89296,0.24086,-0.416,488.638,0.062,418.854,0.046,487.208,-0.599,470.361,45.1,16.8,896.956,17.656042796,17.765130645,900.015,25.514701544,17.623123142
2026-02-08 19:30:00,17.0679,0.07194,-0.33795,17.0156,-0.89229,0.24094,0.076,489.13,-0.092,418.7,-0.475,486.687,-0.015,470.945,44.5,16.7,896.997,17.800054085,17.759480944,900.019,25.477130791,17.593893821
2026-02-08 19:40:00,16.8416,0.0719,-0.33828,16.835,-0.8931,0.24152,0.015,489.069,,418.715,-0.445,486.717,0.215,471.175,43.2,16.5,896.885,17.160241795,17.638016718,900.144,25.786549374,17.504646776
2026-02-08 19:50:00,16.7842,0.07164,-0.33965,16.7122,-0.89286,0.24126,0.015,489.069,-0.015,418.777,-0.491,486.671,-0.015,470.945,43.4,16.4,896.903,17.147567535,17.593370401,900.185,25.808187603,17.431012043
2026-02-08 20:00:00,16.754,0.07352,-0.33896,16.636,-0.89343,0.24153,0.123,489.177,0.031,418.823,-0.567,486.595,0.138,471.098,43.9,16.3,896.734,16.410439259,17.536924432,900.212,25.792018501,17.365621617
2026-02-08 20:10:00,16.6761,0.07091,-0.34038,16.5835,-0.89376,0.24102,0.015,489.069,0.031,418.823,-0.46,486.702,0.169,471.129,44.6,16.1,896.894,16.927302783,17.489803625,900.229,25.772342929,17.319174853
2026-02-08 20:20:00,16.4151,0.06989,-0.33822,16.3172,-0.89312,0.24138,0.061,489.115,0.062,418.854,-0.475,486.687,-0.292,470.668,42.6,15.8,896.805,16.378216,17.370691547,900.238,25.594499533,17.201570436
2026-02-08 20:30:00,16.2654,0.07146,-0.33793,16.2003,-0.89285,0.23801,0.061,489.115,-0.461,418.331,-0.475,486.687,,471.021,43.4,15.7,896.792,16.06518629,17.223945363,900.418,26.085954953,17.098550614
2026-02-08 20:40:00,16.178,0.07214,-0.33827,16.0947,-0.89163,0.23941,0.061,489.115,0.046,418.838,-0.552,486.61,-0.399,470.561,42.9,15.6,896.819,16.197881915,17.241257564,900.641,26.823318184,17.042311931
2026-02-08 20:50:00,16.0584,0.07205,-0.33883,15.9767,-0.89173,0.24041,0.092,489.146,-0.031,418.761,-0.491,486.671,-0.553,470.407,43.3,15.4,896.81,16.04140077,17.173126125,900.498,26.188100359,16.988164458
2026-02-08 21:00:00,15.8668,0.07198,-0.33912,15.7955,-0.89362,0.23932,-0.031,489.023,0.031,418.823,-0.429,486.733,,470.561,42.9,15.2,896.77,15.700133272,17.067099873,900.494,25.981216198,16.881585493
2026-02-08 21:10:00,15.7864,0.07174,-0.34044,15.6372,-0.89403,0.24065,0.153,489.207,0.031,418.823,0.123,487.285,0.261,471.221,42.9,15.1,896.717,15.330541705,16.972497237,900.565,26.082268295,16.789394473
2026-02-08 21:20:00,15.6605,0.0717,-0.33933,15.4903,-0.89211,0.2394,-0.031,489.023,0.015,418.807,,487.239,0.215,471.175,43.9,15.0,896.677,14.945730101,16.842279815,900.646,26.181540489,16.675322917
2026-02-08 21:30:00,15.5634,0.07176,-0.33888,15.4679,-0.89327,0.23889,0.076,489.13,0.092,418.884,-0.445,486.717,-0.046,470.914,43.8,14.9,896.712,15.003034555,16.800994671,900.825,26.760747661,16.623143239
2026-02-08 21:40:00,15.4745,0.0713,-0.34071,15.2856,-0.8926,0.24018,0.0,489.054,-0.077,418.715,-0.445,486.717,0.046,471.006,43.6,14.7,896.752,14.980555379,16.704939437,900.807,26.547966299,16.542536433
2026-02-08 21:50:00,15.4986,0.07047,-0.33931,15.2715,-0.89302,0.2386,0.03,489.084,0.0,418.792,-0.506,486.656,,471.144,43.6,14.7,896.646,14.437485836,16.624686162,900.722,26.102409786,16.472584491
2026-02-08 22:00:00,15.3348,0.07139,-0.33895,15.1923,-0.89341,0.23845,0.046,489.1,-0.046,418.746,-0.429,486.733,-0.476,470.484,43.9,14.5,896.632,14.341503082,16.60061079,900.973,26.971713446,16.431149285
2026-02-08 22:10:00,15.2823,0.07013,-0.33974,15.1247,-0.89306,0.23846,0.107,489.161,0.539,419.331,0.092,487.254,-0.031,470.929,44.7,14.5,896.583,14.06082352,16.547047033,900.816,26.251267802,16.358901404
2026-02-08 22:20:00,15.0996,0.07112,-0.34023,14.9676,-0.89321,0.23842,0.153,489.207,-0.061,418.731,-0.445,486.717,-0.015,470.945,45.2,14.3,896.583,13.940304207,16.480091859,900.874,26.25892684,16.241984561
2026-02-08 22:30:00,15.1989,0.07102,-0.33987,15.0094,-0.89304,0.23771,-0.062,488.992,0.062,418.854,-0.399,486.763,0.169,471.129,45.5,14.3,896.539,13.62843396,16.398754093,900.852,26.080600889,16.18887633
2026-02-08 22:40:00,15.1706,0.0722,-0.34002,14.8671,-0.89295,0.2375,-0.431,488.623,-0.508,418.284,-0.491,486.671,-0.568,470.392,45.5,14.2,896.517,13.561821647,16.407708994,900.906,26.178382489,16.130384258
2026-02-08 22:50:00,15.1146,0.07103,-0.34048,14.8956,-0.89258,0.23859,,489.069,-0.246,418.546,-0.445,486.717,0.077,471.037,45.9,14.2,896.526,13.498800944,16.353894962,901.072,26.765189452,16.109585897
2026-02-08 23:00:00,15.0896,0.07131,-0.34063,14.8336,-0.89321,0.23801,0.092,489.146,-0.015,418.777,0.108,487.27,0.138,471.098,45.9,14.2,896.486,13.267734565,16.309091554,900.897,26.046537271,16.075939445
2026-02-08 23:10:00,14.9952,0.07205,-0.33984,14.8629,-0.8935,0.23728,,488.561,0.046,418.838,-0.414,486.748,0.153,471.113,46.2,14.1,896.49,13.240675529,16.285702075,900.91,26.019760088,16.033904022
2026-02-08 23:20:00,14.9809,0.07142,-0.33964,14.6793,-0.89297,0.2372,0.061,489.115,-0.015,418.777,-0.429,486.733,0.107,471.067,46.2,14.0,896.464,12.862457178,16.129899191,900.96,26.014166118,15.926337758
2026-02-08 23:30:00,14.9073,0.07097,-0.34012,14.5894,-0.8925,0.23761,0.046,489.1,-0.015,418.777,-0.475,486.687,0.031,470.991,45.8,13.9,896.45,12.703803026,16.071006376,900.995,26.06682983,15.882474424
2026-02-08 23:40:00,14.9475,0.07176,-0.33937,14.6087,-0.89196,0.23888,-0.493,488.561,0.338,419.13,,486.671,0.107,471.067,46.8,13.9,896.468,12.700277587,16.031442738,901.036,26.141291314,15.838185943
2026-02-08 23:50:00,15.0311,0.07269,-0.34003,14.6062,-0.89218,0.2383,0.015,489.069,-0.031,418.761,-0.414,486.748,-0.522,470.438,46.3,13.8,896.397,12.470653116,16.052204661,901.009,25.978672774,15.804249901
2026-02-09 00:00:00,15.0395,0.07097,-0.33927,14.4994,-0.89163,0.23855,-0.447,488.607,-0.031,418.761,-0.429,486.733,-0.461,470.499,46.2,13.8,896.415,12.432503717,15.993405489,901.04,25.982898672,15.74183335
2026-02-09 00:10:00,15.0127,0.07243,-0.34013,14.4354,-0.89157,0.23833,,489.054,-0.092,418.7,-0.445,486.717,-0.077,470.883,47.7,13.7,896.397,12.220085329,15.913000335,901.072,25.983150147,15.675119617
2026-02-09 00:20:00,14.8487,0.07153,-0.3384,14.4135,-0.8924,0.23856,-0.431,488.623,-0.415,418.377,-0.491,486.671,0.0,470.96,46.8,13.6,896.473,12.341048512,15.821425179,901.049,25.807677203,15.625685559
2026-02-09 00:30:00,14.8797,0.07239,-0.34014,14.4539,-0.89131,0.23864,-0.4,488.654,-0.061,418.731,-0.445,486.717,0.092,471.052,47.5,13.6,896.348,11.927735892,15.852953314,901.054,25.832603122,15.629087442
2026-02-09 00:40:00,14.8696,0.07268,-0.33991,14.3781,-0.89151,0.23835,0.03,489.084,0.092,418.884,-0.506,486.656,-0.031,470.929,49.6,13.5,896.339,11.853984151,15.830782655,901.045,25.740630366,15.596793996
2026-02-09 00:50:00,14.6516,0.07256,-0.33955,14.1713,-0.89193,0.23744,0.046,489.1,-0.061,418.731,-0.521,486.641,-0.507,470.453,49.6,13.5,896.344,11.729536993,15.751199494,901.117,25.862690226,15.514184786
2026-02-09 01:00:00,14.4337,0.07329,-0.34001,14.1383,-0.89143,0.23847,-0.047,489.007,-0.308,418.484,-0.414,486.748,,470.945,49.3,13.4,896.322,11.508156924,15.674172309,901.166,25.871467229,15.416691566
2026-02-09 01:10:00,14.4733,0.07357,-0.33968,14.2304,-0.89186,0.23938,0.046,489.1,-0.031,418.761,-0.491,486.671,-0.123,470.837,48.9,13.6,896.273,11.30096601,15.661435578,901.13,25.736089009,15.416691566
2026-02-09 01:20:00,14.5213,0.07237,-0.33928,14.2524,-0.89277,0.23883,0.046,489.1,,418.284,-0.429,486.733,-0.445,470.515,48.0,13.6,896.286,11.225601932,15.592407435,901.134,25.683654215,15.379204445
2026-02-09 01:30:00,14.7179,0.07337,-0.33921,14.4556,-0.89151,0.23911,0.015,489.069,0.046,418.838,-0.46,486.702,0.123,471.083,48.6,13.7,896.228,11.087638559,15.63693298,901.081,25.557965047,15.420103142
2026-02-09 01:40:00,14.9115,0.07215,-0.33855,14.6071,-0.89214,0.23919,-0.447,488.607,-0.046,418.746,-0.506,486.656,-0.046,470.914,47.2,13.8,896.22,11.134305815,15.679572594,901.022,25.421170325,15.467367107
2026-02-09 01:50:00,14.873,0.07198,-0.33848,14.6003,-0.89177,0.23995,0.046,489.1,0.031,418.823,-0.445,486.717,-0.553,470.407,48.0,13.8,896.197,11.029228221,15.669247064,900.986,25.269097395,15.458092268
2026-02-09 02:00:00,15.062,0.07368,-0.33827,14.675,-0.89211,0.2406,0.092,489.146,-0.538,418.254,-0.429,486.733,-0.369,470.591,47.7,13.9,896.184,11.050048116,15.707972883,900.982,25.264594016,15.463947071
2026-02-09 02:10:00,15.098,0.07411,-0.33889,14.7305,-0.8917,0.24055,-0.093,488.961,0.077,418.869,-0.475,486.687,0.061,471.021,47.8,14.0,896.175,11.055085513,15.729573967,900.928,25.113339513,15.492731975
2026-02-09 02:20:00,15.0704,0.07409,-0.33828,14.8831,-0.89122,0.2405,0.076,489.13,-0.154,418.638,-0.521,486.641,-0.031,470.929,47.1,14.1,896.157,11.004159104,15.738886579,900.852,24.929453547,15.549350029
2026-02-09 02:30:00,15.0721,0.07384,-0.33847,15.0896,-0.89074,0.24045,,489.023,-0.431,418.361,-0.537,486.625,0.169,471.129,45.6,13.9,896.144,11.061426156,15.797860819,900.767,24.74100716,15.622237047
2026-02-09 02:40:00,15.062,0.07325,-0.33856,15.1606,-0.8913,0.24052,,489.161,0.523,419.315,-0.46,486.702,-0.614,470.346,48.0,14.1,896.131,11.108091875,15.850945428,900.722,24.627350023,15.653106845
2026-02-09 02:50:00,15.0804,0.07384,-0.33866,15.1422,-0.89254,0.24053,0.015,489.069,0.0,418.792,0.031,487.193,0.061,471.021,46.2,14.1,896.126,11.081373865,15.84654794,900.686,24.535175892,15.677109116
2026-02-09 03:00:00,15.1079,0.07297,-0.33726,15.1555,-0.89176,0.24152,-0.016,489.038,-0.538,418.254,-0.445,486.717,-0.491,470.469,49.0,14.2,896.131,11.037261491,15.811595215,900.691,24.528407317,15.662902947
2026-02-09 03:10:00,15.2289,0.07302,-0.33761,15.3006,-0.89146,0.24203,-0.108,488.946,0.031,418.823,-0.491,486.671,0.092,471.052,48.4,14.2,896.122,11.056526055,15.841100281,900.65,24.43511705,15.696730993
2026-02-09 03:20:00,15.2564,0.07378,-0.33738,15.3855,-0.89222,0.24201,-0.493,488.561,-0.092,418.7,,487.27,-0.384,470.576,47.1,14.0,896.109,10.990872893,15.831785513,900.628,24.369119827,15.70602761
2026-02-09 03:30:00,15.1422,0.07295,-0.33641,15.0812,-0.89105,0.24173,-0.477,488.577,-0.015,418.777,,486.717,-0.568,470.392,46.3,13.9,896.122,10.909687892,15.759523524,900.691,24.505494717,15.650173725
2026-02-09 03:40:00,15.2056,0.07326,-0.33732,14.8386,-0.89127,0.24073,0.015,489.069,0.031,418.823,,486.779,-0.568,470.392,47.1,13.9,896.122,10.781641902,15.688386863,900.758,24.612067226,15.56940628
2026-02-09 03:50:00,15.0721,0.07326,-0.33621,14.7355,-0.89127,0.24134,0.076,489.13,0.092,418.884,-0.491,486.671,0.123,471.083,46.9,13.8,896.113,10.642844582,15.630079771,900.771,24.598520873,15.534721318
2026-02-09 04:00:00,15.0653,0.07478,-0.33849,14.6692,-0.89183,0.24038,0.03,489.084,-0.077,418.715,-0.429,486.733,-0.568,470.392,47.2,13.7,896.49,12.049074327,15.623701407,900.78,24.555011219,15.491746758
2026-02-09 04:10:00,14.9843,0.07315,-0.33707,14.6524,-0.89123,0.2409,0.061,489.115,0.015,418.807,-0.383,486.779,-0.476,470.484,47.0,13.7,896.095,10.447464101,15.559140121,900.83,24.654399261,15.442503833
2026-02-09 04:20:00,15.0018,0.07469,-0.33658,14.6575,-0.89173,0.24031,-0.477,488.577,,418.223,-0.399,486.763,0.031,470.991,46.3,13.9,896.078,10.299149751,15.51225915,900.83,24.597424598,15.410851243
2026-02-09 04:30:00,15.0887,0.07423,-0.33684,14.6935,-0.89067,0.23966,,489.115,0.046,418.838,-0.46,486.702,-0.507,470.453,46.8,14.0,896.055,10.228469947,15.521043504,900.798,24.504259502,15.425946298
2026-02-09 04:40:00,15.1338,0.07387,-0.33753,14.6835,-0.89195,0.2407,-0.462,488.592,-0.123,418.669,-0.368,486.794,0.046,471.006,45.6,14.0,896.038,,15.502962475,900.816,,15.402070763
2026-02-09 04:50:00,15.0754,0.07285,-0.3361,14.6415,-0.89073,0.23996,0.015,489.069,-0.046,418.746,0.046,487.208,-0.384,470.576,44.9,14.0,896.029,10.03146492,15.465914688,900.834,24.502068864,15.349519155
2026-02-09 05:00:00,15.0562,0.07417,-0.33753,14.6617,-0.89077,0.2398,0.076,489.13,0.015,418.807,,486.733,0.0,470.96,45.4,14.0,896.011,9.918098903,15.440538629,900.812,24.441221157,15.361676615
2026-02-09 05:10:00,15.0821,0.07457,-0.33785,14.7271,-0.89127,0.24107,,489.115,-0.477,418.315,-0.353,486.809,-0.584,470.376,45.8,14.1,895.993,9.904858224,15.470787757,900.812,24.46748291,15.376266477
2026-02-09 05:20:00,15.1247,0.07327,-0.33667,14.8194,-0.89143,0.24136,-0.493,488.561,,418.931,0.138,487.3,-0.507,470.453,47.3,14.1,895.976,9.828616386,15.463947071,900.776,24.304081686,15.360698141
2026-02-09 05:30:00,14.8897,0.0743,-0.33789,14.9332,-0.89198,0.24184,0.092,489.146,,419.192,-0.491,486.671,0.169,471.129,47.1,13.9,895.94,9.875180247,15.565026005,900.673,24.057009641,15.43862041
2026-02-09 05:40:00,14.9793,0.07337,-0.3369,14.9726,-0.89044,0.24198,0.092,489.146,-0.108,418.684,-0.429,486.733,-0.046,470.914,48.8,14.0,895.94,10.000188429,15.634474995,900.615,23.91173512,15.479084206
2026-02-09 05:50:00,15.093,0.07333,-0.33708,15.0762,-0.89004,0.24163,0.061,489.115,-0.108,418.684,-0.414,486.748,0.153,471.113,47.9,14.0,895.891,9.857381907,15.657507371,900.574,23.804084212,15.504934118
2026-02-09 06:00:00,15.0554,0.07462,-0.33748,15.1539,-0.89112,0.24097,0.046,489.1,-0.015,418.777,-0.429,486.733,-0.062,470.898,47.4,13.8,895.931,10.004224724,15.655519911,900.565,23.744729108,15.490761591
2026-02-09 06:10:00,14.6339,0.07404,-0.33901,14.7363,-0.89064,0.2414,-0.093,488.961,-0.554,418.238,-0.475,486.687,0.153,471.113,48.0,13.7,895.909,9.869492587,15.626630466,900.601,23.779264461,15.434737776
2026-02-09 06:20:00,14.9082,0.07455,-0.33808,14.8529,-0.89144,0.24156,0.061,489.115,-0.415,418.377,0.031,487.193,0.184,471.144,48.7,13.9,895.896,9.818905176,15.625685559,900.561,23.666499178,15.455657199
2026-02-09 06:30:00,14.9901,0.07379,-0.33696,14.9692,-0.89265,0.24183,-0.462,488.592,-0.046,418.746,-0.445,486.717,-0.461,470.499,48.2,13.9,895.887,9.783274839,15.624693458,900.556,23.645083897,15.454205671
2026-02-09 06:40:00,15.1163,0.07406,-0.33738,14.8571,-0.89121,0.24169,0.076,489.13,0.477,419.269,0.046,487.208,-0.491,470.469,51.8,13.8,895.958,10.03437289,15.615861301,900.521,23.515236089,15.455188952
2026-02-09 06:50:00,14.9943,0.07336,-0.33593,14.707,-0.89105,0.24095,0.03,489.084,0.015,418.807,-0.414,486.748,-0.491,470.469,48.3,13.9,895.896,9.634017216,15.522970026,900.597,23.688784125,15.392827603
2026-02-09 07:00:00,14.9968,0.07336,-0.33782,14.7112,-0.89152,0.24106,0.046,489.1,,418.654,-0.429,486.733,0.169,471.129,49.0,13.7,895.883,9.440291491,15.442503833,900.632,23.697800774,15.324715901
2026-02-09 07:10:00,15.0002,0.07381,-0.33737,14.7573,-0.89337,0.24066,0.123,489.177,0.031,418.823,-0.368,486.794,0.123,471.083,49.4,13.7,895.847,9.398870983,15.494702562,900.588,23.608514343,15.36703581
2026-02-09 07:20:00,14.986,0.07346,-0.33847,14.8294,-0.89114,0.2403,0.046,489.1,-0.015,418.777,0.062,487.224,0.092,471.052,49.4,13.7,896.06,10.258691964,15.527387663,900.507,23.350338576,15.392827603
2026-02-09 07:30:00,15.0595,0.07167,-0.33668,14.8587,-0.89211,0.24001,0.03,489.084,0.077,418.869,-0.506,486.656,0.031,470.991,48.6,13.9,895.816,9.388623478,15.553773776,900.507,23.376643268,15.407441321
2026-02-09 07:40:00,14.6683,0.0737,-0.33836,14.7498,-0.8901,0.24063,0.0,489.054,-0.185,418.607,,486.702,0.169,471.129,46.9,13.7,895.75,9.134246082,15.550338224,900.749,24.229731681,15.375800175
2026-02-09 07:50:00,14.5061,0.07238,-0.33762,14.5742,-0.89009,0.24093,-0.477,488.577,0.031,418.823,-0.414,486.748,-0.461,470.499,45.7,13.8,895.736,8.977907749,15.492731975,900.677,23.836399764,15.307702687
2026-02-09 08:00:00,14.5027,0.07378,-0.33759,14.4851,-0.89137,0.2396,0.046,489.1,0.462,419.254,,486.779,-0.077,470.883,45.3,14.0,895.852,9.321104852,15.441053306,900.718,23.877859649,15.245079984
2026-02-09 08:10:00,14.5726,0.07454,-0.33905,14.6045,-0.89189,0.24172,-0.447,488.607,0.046,418.838,-0.46,486.702,,470.438,45.0,13.9,895.843,9.269746796,15.431323583,900.736,23.947299362,15.246052542
2026-02-09 08:20:00,14.6213,0.07338,-0.33851,14.6104,-0.89187,0.24044,0.03,489.084,-0.015,418.777,-0.491,486.671,0.046,471.006,46.1,14.0,895.878,9.406583946,15.43422327,900.852,24.411456445,15.261573861
2026-02-09 08:30:00,14.5431,0.07251,-0.33931,14.6432,-0.89212,0.23957,0.138,489.192,0.123,418.915,-0.399,486.763,-0.476,470.484,44.8,14.0,895.679,8.678454983,15.44545202,900.695,23.846346231,15.275623441
2026-02-09 08:40:00,14.6608,0.0736,-0.33813,14.7515,-0.89159,0.24129,0.092,489.146,0.046,418.838,-0.506,486.656,-0.476,470.484,44.9,14.0,895.732,8.913666982,15.465399341,900.632,23.649701886,15.297994296
2026-02-09 08:50:00,14.5263,0.07318,-0.33768,14.7917,-0.89221,0.24067,0.107,489.161,0.015,418.807,-0.429,486.733,-0.015,470.945,45.3,14.0,895.71,8.848565032,15.475193331,900.543,23.30540515,15.292654467
2026-02-09 09:00:00,14.443,0.07342,-0.33802,14.6885,-0.89309,0.23995,0.092,489.146,-0.123,418.669,-0.445,486.717,-0.461,470.499,45.3,13.9,895.896,9.541860577,15.471771893,900.579,23.436354539,15.290194005
2026-02-09 09:10:00,14.7708,0.07127,-0.33938,14.95,-0.89313,0.24145,0.138,489.192,0.4,419.192,-0.429,486.733,,470.515,46.2,14.2,895.67,8.727096515,15.491277624,900.422,22.926515389,15.334949732
2026-02-09 09:20:00,14.7573,0.07199,-0.33791,15.0303,-0.89279,0.24089,-0.477,488.577,0.062,418.854,-0.506,486.656,0.138,471.098,45.9,14.3,895.843,9.395232694,15.501037971,900.476,23.168969602,15.356831334
2026-02-09 09:30:00,14.8579,0.07056,-0.33764,15.0863,-0.89478,0.23927,-0.031,489.023,-0.061,418.731,-0.475,486.687,-0.43,470.53,45.7,14.9,895.535,8.168462478,15.462963339,900.256,22.350379765,15.361676615
2026-02-09 09:40:00,15.0486,0.07232,-0.33993,15.3506,-0.89287,0.24061,0.0,489.054,-0.061,418.731,-0.414,486.748,0.077,471.037,45.3,14.7,896.18,10.694135605,15.51860039,900.127,21.997626511,15.435205522
2026-02-09 09:50:00,15.1096,0.07246,-0.33902,15.4787,-0.89366,0.24294,0.046,489.1,-0.046,418.746,0.092,487.254,-0.461,470.499,45.9,15.2,895.674,8.847600583,15.549867649,900.243,22.525065437,15.485883421
2026-02-09 10:00:00,15.3664,0.07328,-0.33861,15.6555,-0.89397,0.24472,,489.007,-0.154,418.638,-0.521,486.641,-0.092,470.868,46.6,15.4,895.683,9.039013641,15.637405706,900.122,22.267051097,15.595331697
2026-02-09 10:10:00,15.4562,0.07246,-0.33735,15.8196,-0.89282,0.24026,0.03,489.084,0.077,418.869,-0.445,486.717,,470.945,49.1,15.3,895.696,9.174376929,15.685448322,901.0,25.688614436,15.66190891
