data_time,QH-0-0D-QJ-1_temperature,QH-0-0D-QJ-1_xAxisAngle,QH-0-0D-QJ-1_yAxisAngle,QH-0-1D-QJ-1_temperature,QH-0-1D-QJ-1_xAxisAngle,QH-0-1D-QJ-1_yAxisAngle,QH-0-1L-LX-1_beamPierRelativeDisplacement,QH-0-1L-LX-1_measureDisplacement,QH-0-1L-LX-2_beamPierRelativeDisplacement,QH-0-1L-LX-2_measureDisplacement,QH-0-1L-LX-3_beamPierRelativeDisplacement,QH-0-1L-LX-3_measureDisplacement,QH-0-1L-LX-4_beamPierRelativeDisplacement,QH-0-1L-LX-4_measureDisplacement,QH-0-1L-WSD-1_humidity,QH-0-1L-WSD-1_temperature,QH-0-1L-YB-1_frequency,QH-0-1L-YB-1_strain,QH-0-1L-YB-1_temperature,QH-0-1L-YB-2_frequency,QH-0-1L-YB-2_strain,QH-0-1L-YB-2_temperature
2026-01-15 00:00:00,17.1454,-0.03322,0.03405,16.6343,-0.17688,0.47902,-0.046,489.047,-0.662,471.951,0.123,529.869,-0.399,536.123,75.3,15.6,850.186,-1.126614996,18.616586965,908.068,18.271399184,18.603899444
2026-01-15 00:10:00,17.1609,-0.03241,0.03206,16.5252,-0.17628,0.47978,0.015,489.108,-0.677,471.936,0.23,529.976,-0.415,536.107,74.5,15.5,850.249,-1.148085999,18.473040917,908.126,18.43743521,18.574969818
2026-01-15 00:20:00,16.8653,-0.03231,0.03261,16.5498,-0.17527,0.48027,-0.031,489.062,-0.631,471.982,0.077,529.823,-0.43,536.092,74.5,15.5,850.216,-1.326958181,18.442610094,908.266,18.649254452,18.400163367
2026-01-15 00:30:00,16.916,-0.03283,0.03368,16.5424,-0.17674,0.47975,-0.046,489.047,-0.139,472.474,0.184,529.93,-0.415,536.107,75.4,15.3,850.245,-1.295289846,18.399617682,908.266,18.647388233,18.399126579
2026-01-15 00:40:00,16.4767,-0.03255,0.03274,16.3658,-0.17646,0.47811,0.077,489.17,-0.677,471.936,0.123,529.869,,536.077,78.2,15.3,850.258,-1.305777015,18.366632266,908.455,18.893897166,18.141222845
2026-01-15 00:50:00,16.8104,-0.03273,0.03174,16.3649,-0.17641,0.47897,-0.077,489.016,-0.616,471.997,0.092,529.838,-0.491,536.031,72.0,15.4,850.254,-1.421474334,18.310712658,908.532,18.944975256,18.008733468
2026-01-15 01:00:00,16.5203,-0.03065,0.03376,16.3633,-0.17592,0.47713,-0.107,488.986,-0.677,471.936,0.092,529.838,-0.184,536.338,76.9,15.3,850.245,-1.518325336,18.275709076,908.514,18.704830225,17.912924622
2026-01-15 01:10:00,16.7122,-0.03209,0.03225,16.3502,-0.17612,0.47884,0.645,489.738,-0.339,472.274,0.246,529.992,-0.062,536.46,73.4,15.2,850.232,-1.708051454,18.197464888,908.491,18.679886838,17.947118096
2026-01-15 01:20:00,16.7392,-0.03151,0.03299,16.2505,-0.17595,0.47793,-0.015,489.078,-0.477,472.136,0.2,529.946,-0.108,536.414,73.7,15.1,850.237,-1.719271734,18.180785549,908.446,18.573090281,17.981799329
2026-01-15 01:30:00,16.613,-0.03204,0.03205,16.089,-0.1751,0.47823,-0.015,489.078,-0.385,472.228,0.184,529.93,-0.599,535.923,76.0,15.0,850.321,-1.717703157,18.006166696,908.369,18.281704957,17.980784687
2026-01-15 01:40:00,16.3584,-0.03121,0.03179,15.9453,-0.1755,0.477,0.031,489.124,-0.493,472.12,0.123,529.869,-0.215,536.307,74.1,15.4,850.481,-1.52002681,17.78171968,908.387,18.266348127,17.934648054
2026-01-15 01:50:00,16.5211,-0.03195,0.03116,16.0337,-0.17713,0.47688,0.015,489.108,-0.462,472.151,0.184,529.93,-0.461,536.061,72.7,15.2,850.493,-1.676009182,17.669992766,908.356,18.083669396,17.897924142
2026-01-15 02:00:00,16.5334,-0.03199,0.03173,16.084,-0.17581,0.47689,0.015,489.108,-0.339,472.274,0.107,529.853,-0.507,536.015,71.8,15.2,850.455,-1.832810181,17.662269562,908.342,18.028246813,17.896382199
2026-01-15 02:10:00,16.3106,-0.03179,0.0322,15.9998,-0.1749,0.47667,-0.138,488.955,-0.323,472.29,0.138,529.884,-0.66,535.862,75.3,15.2,850.451,-1.987506744,17.584683707,908.306,17.838933897,17.866418478
2026-01-15 02:20:00,16.4184,-0.03102,0.03247,16.1327,-0.17522,0.47611,-0.123,488.97,-0.477,472.136,0.092,529.838,-0.246,536.276,79.8,14.9,850.485,,17.533428122,908.329,,17.822513122
2026-01-15 02:30:00,16.3559,-0.0314,0.03192,15.9659,-0.17546,0.47593,-0.031,489.062,-0.4,472.213,0.061,529.807,-0.507,536.015,80.5,15.0,850.514,-1.872427823,17.516998728,908.275,17.621979369,17.810652457
2026-01-15 02:40:00,16.1162,-0.03187,0.0309,15.7931,-0.17401,0.47506,0.015,489.108,-0.308,472.305,0.645,530.391,-0.507,536.015,79.3,14.9,850.545,-1.963000138,17.401916503,908.297,17.553449773,17.726618718
2026-01-15 02:50:00,16.253,-0.03125,0.03074,16.0362,-0.17511,0.47563,-0.061,489.032,-0.154,472.459,0.107,529.853,-0.522,536.0,79.4,14.6,850.583,-1.87434997,17.371778135,908.248,17.255247564,17.663320157
2026-01-15 03:00:00,16.3263,-0.03099,0.03163,15.9742,-0.17483,0.47463,-0.061,489.032,-0.077,472.536,0.154,529.9,-0.568,535.954,81.8,14.6,850.536,-2.006917936,17.396320257,908.315,17.345320686,17.573386386
2026-01-15 03:10:00,16.1764,-0.03277,0.031,16.0213,-0.17557,0.47536,-0.107,488.986,-0.031,472.582,0.077,529.823,-0.108,536.414,78.8,14.6,850.553,-2.066057026,17.327949316,908.405,17.616443852,17.535985062
2026-01-15 03:20:00,16.15,-0.03192,0.03171,16.1146,-0.17424,0.47504,-0.169,488.924,-0.123,472.49,0.077,529.823,-0.63,535.892,80.7,14.5,850.557,-2.068480925,17.318246025,908.392,17.547273308,17.524716193
2026-01-15 03:30:00,16.1599,-0.03228,0.0324,16.1723,-0.1751,0.47584,-0.061,489.032,-0.031,472.582,0.015,529.761,-0.154,536.368,79.5,14.3,850.553,-2.100051737,17.309063366,908.378,17.464128665,17.507773105
2026-01-15 03:40:00,16.1533,-0.03149,0.03131,16.2151,-0.17438,0.47481,-0.154,488.939,-0.092,472.521,-0.369,529.377,-0.63,535.892,78.9,14.5,850.494,-2.276030162,17.334558607,908.401,17.407032159,17.428001913
2026-01-15 03:50:00,16.0634,-0.0305,0.03048,16.2349,-0.17461,0.47586,-0.061,489.032,-0.092,472.521,0.107,529.853,-0.63,535.892,79.3,14.4,850.498,-2.294065805,17.316182125,908.442,17.429753231,17.354968759
2026-01-15 04:00:00,16.2332,-0.03213,0.03032,16.056,-0.17436,0.475,-0.046,489.047,0.015,472.628,0.092,529.838,-0.276,536.246,83.1,14.5,850.506,-2.304264179,17.293803001,908.428,17.39274333,17.363656084
2026-01-15 04:10:00,16.1657,-0.03189,0.03021,15.8535,-0.17388,0.47395,0.507,489.6,-0.677,471.936,0.154,529.9,-0.261,536.261,83.9,14.6,850.57,-2.269654138,17.179323918,908.338,16.985379549,17.325368177
2026-01-15 04:20:00,16.0898,-0.03187,0.03018,15.7889,-0.17544,0.47299,-0.123,488.97,0.108,472.721,-0.323,529.423,-0.23,536.292,84.7,14.5,850.676,-2.064700101,17.071735247,908.293,16.735507606,17.280563083
2026-01-15 04:30:00,16.1236,-0.03223,0.03,15.7409,-0.1748,0.47309,-0.107,488.986,0.077,472.69,0.107,529.853,-0.66,535.862,85.2,14.3,850.655,-2.117159364,17.086463782,908.387,16.948839512,17.202698823
2026-01-15 04:40:00,16.0997,-0.03249,0.03086,15.7285,-0.17431,0.47357,0.445,489.538,0.185,472.798,-0.415,529.331,-0.706,535.816,86.6,14.3,850.545,-2.443155791,17.135163363,908.491,17.164405005,17.105183745
2026-01-15 04:50:00,16.0849,-0.03263,0.03046,15.5933,-0.1749,0.47374,0.015,489.108,0.138,472.751,0.63,530.376,-0.614,535.908,87.5,14.3,850.532,-2.485693633,17.138690439,908.568,17.278955553,17.007956844
2026-01-15 05:00:00,15.8461,-0.03088,0.03091,15.5642,-0.17472,0.47264,-0.107,488.986,0.662,473.275,0.123,529.869,-0.722,535.8,85.8,14.3,850.634,-2.33195826,17.011003634,908.572,17.273896188,16.996789406
2026-01-15 05:10:00,15.7542,-0.03081,0.03094,15.7019,-0.17381,0.47341,-0.077,489.016,0.215,472.828,0.138,529.884,-0.215,536.307,83.7,14.3,850.608,-2.452576617,16.998311857,908.649,17.407972718,16.910410273
2026-01-15 05:20:00,15.5103,-0.0306,0.02953,15.7019,-0.17446,0.47201,0.077,489.17,0.677,473.29,0.031,529.777,-0.353,536.169,84.7,14.1,850.595,-2.54327656,16.97508221,908.838,17.791441786,16.728595503
2026-01-15 05:30:00,15.3922,-0.03157,0.02889,15.5734,-0.17366,0.47274,-0.061,489.032,0.246,472.859,0.031,529.777,-0.292,536.23,86.3,14.0,850.604,-2.582256537,16.934624137,908.969,18.046627373,16.596683996
2026-01-15 05:40:00,15.5285,-0.03121,0.02944,15.1864,-0.17409,0.47117,,489.124,0.169,472.782,0.061,529.807,-0.246,536.276,86.0,13.9,850.617,-2.632380465,16.8796183,908.978,17.932728366,16.51460424
2026-01-15 05:50:00,15.3772,-0.0307,0.02963,15.0896,-0.17359,0.47178,-0.015,489.078,0.123,472.736,0.077,529.823,-0.307,536.215,85.2,13.9,850.612,-2.749096379,16.825221976,909.145,18.288597903,16.363418139
2026-01-15 06:00:00,15.5559,-0.03083,0.02994,15.1772,-0.17336,0.47172,-0.061,489.032,0.585,473.198,0.046,529.792,-0.737,535.785,83.7,13.8,850.638,-2.770981061,16.758745397,909.01,17.981162413,16.474658602
2026-01-15 06:10:00,15.6746,-0.03012,0.02864,15.2648,-0.17416,0.47204,0.015,489.108,0.369,472.982,-0.077,529.669,-0.752,535.77,84.8,13.9,850.553,-3.044400613,16.784425101,908.883,17.628613078,16.544122457
2026-01-15 06:20:00,15.6481,-0.03093,0.02901,15.2065,-0.17427,0.47231,0.522,489.615,0.385,472.998,-0.046,529.7,-0.676,535.846,84.2,14.0,850.595,-2.983349306,16.730597352,908.816,17.45409748,16.587143741
2026-01-15 06:30:00,15.4047,-0.02968,0.03017,15.0186,-0.17356,0.47153,-0.015,489.078,0.415,473.028,0.0,529.746,-0.307,536.215,86.0,13.8,850.697,-2.94176636,16.540603643,908.798,17.328782034,16.555129109
2026-01-15 06:40:00,15.3206,-0.03055,0.02663,15.1288,-0.17289,0.47137,-0.154,488.939,0.385,472.998,-0.077,529.669,-0.798,535.724,86.4,13.8,850.773,-2.74594386,16.490616996,908.874,17.413952422,16.443669067
2026-01-15 06:50:00,15.0144,-0.03057,0.02919,15.1288,-0.17341,0.4712,-0.215,488.878,0.446,473.059,-0.016,529.73,-0.384,536.138,87.2,13.8,850.888,,16.497587517,909.05,,16.269326859
2026-01-15 07:00:00,15.153,-0.0311,0.02878,15.1956,-0.17091,0.47216,0.43,489.523,0.369,472.982,-0.077,529.669,-0.844,535.678,86.4,13.9,850.722,-2.91432284,16.503620791,909.032,17.660364914,16.250476028
2026-01-15 07:10:00,15.3806,-0.0292,0.02868,15.0863,-0.17406,0.47081,-0.2,488.893,0.4,473.013,-0.077,529.669,-0.921,535.601,84.1,14.0,850.761,-2.92586186,16.415732592,908.969,17.507551717,16.297197521
2026-01-15 07:20:00,15.4088,-0.03071,0.02788,15.1547,-0.17462,0.47281,0.399,489.492,0.385,472.998,0.031,529.777,-0.338,536.184,85.6,14.0,850.896,-2.571524302,16.330548834,908.816,17.098884814,16.389803371
2026-01-15 07:30:00,15.7392,-0.03212,0.02957,15.1422,-0.173,0.47117,-0.322,488.771,1.093,473.706,0.031,529.777,-0.43,536.092,85.6,14.0,850.854,-2.7787509,16.303168088,908.27,15.856572365,16.840316638
2026-01-15 07:40:00,16.3855,-0.03169,0.03018,15.1747,-0.17308,0.47056,-0.353,488.74,1.185,473.798,-0.046,529.7,-0.584,535.938,82.2,14.4,850.964,-2.440254185,16.261413112,906.669,11.888844587,17.980784687
2026-01-15 07:50:00,16.9029,-0.03331,0.03002,15.3997,-0.17314,0.47107,0.276,489.369,0.754,473.367,0.0,529.746,-0.491,536.031,84.3,14.6,851.006,-2.093400596,16.366364409,905.473,8.843494808,18.787571086
2026-01-15 08:00:00,17.4491,-0.03402,0.02985,15.6514,-0.17376,0.47059,-0.322,488.771,0.739,473.352,-0.031,529.715,-0.507,536.015,81.5,15.2,850.968,-2.034257927,16.478609909,904.493,6.234731483,19.385644781
2026-01-15 08:10:00,18.4182,-0.03598,0.03057,15.8403,-0.17332,0.47084,-0.276,488.817,0.831,473.444,-0.031,529.715,-1.044,535.478,79.8,15.5,850.917,-2.040606778,16.581630442,904.425,7.126846442,20.023327767
2026-01-15 08:20:00,19.4019,-0.03694,0.02952,16.1129,-0.17414,0.471,-0.353,488.74,0.8,473.413,-0.062,529.684,-0.491,536.031,78.7,15.9,851.04,-1.354218964,16.705989089,903.236,5.055152688,21.356409988
2026-01-15 08:30:00,20.5991,-0.03917,0.03214,16.397,-0.17478,0.47199,-0.292,488.801,0.692,473.305,-0.077,529.669,-1.09,535.432,77.5,16.4,850.934,-1.538303947,16.82517168,900.641,-2.811695489,22.407335073
2026-01-15 08:40:00,21.5616,-0.0395,0.03301,16.7523,-0.17586,0.47178,-0.415,488.678,0.739,473.352,0.0,529.746,-0.43,536.092,75.2,16.7,851.015,-1.013007737,16.947780133,899.443,-5.458350569,23.439796867
2026-01-15 08:50:00,22.3221,-0.04004,0.03394,17.1454,-0.17546,0.47352,-0.338,488.755,0.739,473.352,-0.046,529.7,,535.647,72.5,17.3,850.968,-0.955626602,17.077849534,899.215,-5.601027823,23.836862498
2026-01-15 09:00:00,22.5996,-0.04065,0.03408,17.3808,-0.17511,0.4737,-0.461,488.632,0.754,473.367,0.415,530.161,-0.445,536.077,66.6,17.8,850.909,-0.907036557,17.228105037,899.308,-5.557205137,23.666915619
2026-01-15 09:10:00,22.5528,-0.04326,0.03356,17.5993,-0.17585,0.47477,-0.399,488.694,0.816,473.429,-0.123,529.623,-0.461,536.061,64.6,18.2,850.794,-1.107510626,17.35698511,900.1,-3.684232295,23.052833403
2026-01-15 09:20:00,23.6516,-0.04238,0.03514,17.8935,-0.17664,0.47515,-0.353,488.74,0.677,473.29,-0.077,529.669,-0.937,535.585,61.7,18.7,850.79,-0.82617517,17.521639266,900.207,-2.937795638,23.243979239
2026-01-15 09:30:00,23.5529,-0.04205,0.03582,18.1288,-0.17517,0.47508,-0.292,488.801,1.262,473.875,-0.046,529.7,-0.399,536.123,58.4,19.2,852.097,4.389153792,17.688498982,900.807,-1.601179639,22.73304165
2026-01-15 09:40:00,24.3565,-0.04404,0.03516,18.3127,-0.17644,0.47695,-0.43,488.663,0.739,473.352,-0.108,529.638,-0.445,536.077,56.3,19.5,850.655,-0.727189126,17.85866947,901.359,-0.090560068,22.419052874
2026-01-15 09:50:00,24.3898,-0.04519,0.03624,18.5245,-0.17753,0.4775,-0.322,488.771,1.154,473.767,-0.123,529.623,-0.798,535.724,54.4,20.1,850.655,-0.451394109,18.011888924,901.74,0.806836971,22.121632994
2026-01-15 10:00:00,24.9351,-0.04547,0.03624,18.7856,-0.17444,0.47733,-0.292,488.801,0.523,473.136,,529.654,-0.86,535.662,53.1,20.4,850.583,-0.433186881,18.172424295,902.082,2.092930057,22.121632994
2026-01-15 10:10:00,25.0163,-0.04558,0.03683,18.9852,-0.17686,0.47951,-0.338,488.755,0.477,473.09,-0.031,529.715,-0.798,535.724,51.8,20.8,850.549,-0.260364935,18.339468269,902.1,2.360825246,22.232858593
2026-01-15 10:20:00,25.7004,-0.04551,0.03813,19.2661,-0.17525,0.47682,-0.322,488.771,0.477,473.09,-0.062,529.684,-0.276,536.246,48.7,21.3,850.514,-0.063692523,18.521851672,903.165,6.66729311,22.40037463
2026-01-15 10:30:00,26.0949,-0.04662,0.0375,19.4697,-0.17556,0.48017,-0.338,488.755,0.492,473.105,-0.031,529.715,-0.691,535.831,47.7,21.7,850.498,0.155694132,18.677159868,902.086,2.91259001,22.568642954
2026-01-15 10:40:00,25.6556,-0.04572,0.0374,19.6538,-0.17813,0.48147,-0.66,488.433,0.415,473.028,-0.092,529.654,-0.292,536.23,46.7,22.0,850.481,0.401004613,18.848959359,902.073,2.911231359,22.595047358
2026-01-15 10:50:00,28.1801,-0.04944,0.04207,19.8839,-0.17782,0.48149,-0.276,488.817,0.292,472.905,-0.092,529.654,-0.261,536.261,47.7,21.9,850.468,0.647484544,19.013051865,901.278,1.346108313,23.386424749
2026-01-15 11:00:00,28.8566,-0.05093,0.03898,20.0872,-0.17716,0.48214,-0.23,488.863,0.708,473.321,-0.108,529.638,-0.154,536.368,46.1,22.6,850.51,1.077957927,19.164458602,900.758,0.281917818,23.881576236
2026-01-15 11:10:00,29.1904,-0.04942,0.03976,20.1611,-0.1776,0.48309,-0.399,488.694,0.231,472.844,-0.046,529.7,-0.537,535.985,44.7,22.8,850.54,1.420883793,19.292297871,899.796,-1.381404765,24.967289728
2026-01-15 11:20:00,28.7688,-0.04958,0.04026,20.326,-0.17837,0.4831,-0.307,488.786,0.708,473.321,-0.231,529.515,-0.062,536.46,43.6,23.5,850.578,1.800485446,19.423799216,898.906,-3.646228376,25.568415738
2026-01-15 11:30:00,29.3199,-0.05104,0.03917,20.5611,-0.17771,0.48314,-0.43,488.663,0.092,472.705,-0.077,529.669,-0.108,536.414,45.4,22.2,850.587,2.15947098,19.604433093,898.059,-4.72523734,26.73849335
2026-01-15 11:40:00,28.0345,-0.04968,0.03948,20.9727,-0.17836,0.48497,-0.307,488.786,-0.031,472.582,-0.092,529.654,-0.491,536.031,45.8,22.0,850.468,2.277418857,19.918570928,898.319,-4.285963543,26.439350135
2026-01-15 11:50:00,24.1602,-0.04346,0.03579,21.1509,-0.17821,0.48699,-0.138,488.955,-0.077,472.536,-0.031,529.715,-0.476,536.046,48.3,21.8,850.586,3.361520412,20.274327503,899.679,-1.279054206,25.268584046
2026-01-15 12:00:00,23.2307,-0.04207,0.03433,21.2485,-0.17865,0.48527,,488.909,-0.4,472.213,-0.077,529.669,-0.461,536.061,48.7,22.0,850.472,3.172939798,20.407725882,900.57,1.179459369,24.772974402
2026-01-15 12:10:00,22.7504,-0.04262,0.03577,21.398,-0.17812,0.48804,-0.077,489.016,-0.446,472.167,-0.108,529.638,-0.43,536.092,47.0,22.0,850.464,3.52642156,20.620817999,901.117,2.765168522,24.511147911
2026-01-15 12:20:00,22.8971,-0.04414,0.03594,21.5365,-0.17861,0.48826,-0.015,489.078,0.138,472.751,-0.062,529.684,-0.323,536.199,45.5,22.2,854.485,18.770459047,20.68917492,901.273,3.209758082,24.432231582
2026-01-15 12:30:00,23.085,-0.04213,0.03493,21.7061,-0.17891,0.48876,0.015,489.108,-0.108,472.505,0.077,529.823,0.215,536.737,44.5,22.5,850.557,4.331307773,20.873684191,901.556,4.090666477,24.330390009
2026-01-15 12:40:00,23.4354,-0.04508,0.03515,21.7352,-0.17936,0.4887,-0.031,489.062,-0.939,471.674,-0.108,529.638,0.245,536.767,43.3,23.6,850.612,4.62173792,20.92012992,901.673,4.664381663,24.404687772
2026-01-15 12:50:00,23.0577,-0.043,0.03627,22.0739,-0.17987,0.48964,-0.015,489.078,-1.0,471.613,-0.062,529.684,-0.276,536.246,45.5,22.5,850.523,4.738936478,21.171176364,901.965,5.657784787,24.34654074
2026-01-15 13:00:00,23.0616,-0.04225,0.03416,22.0403,-0.17849,0.4907,0.0,489.093,-0.97,471.643,-0.062,529.684,-0.2,536.322,44.7,23.0,851.974,10.456602286,21.316271618,902.1,5.95161747,24.227743161
2026-01-15 13:10:00,23.3202,-0.04274,0.03419,22.312,-0.17925,0.49052,-0.015,489.078,-0.539,472.074,-0.292,529.454,0.322,536.844,43.5,23.1,850.561,5.443007598,21.482938524,902.176,6.208252599,24.211541309
2026-01-15 13:20:00,23.3661,-0.04323,0.03446,22.5051,-0.17916,0.49316,0.138,489.231,-1.216,471.397,0.215,529.961,0.568,537.09,43.1,23.5,850.582,5.775164445,21.623597535,902.284,6.672737535,24.24395813
2026-01-15 13:30:00,23.7122,-0.04219,0.0341,22.5801,-0.17932,0.49126,0.154,489.247,-0.723,471.89,0.261,530.007,,537.013,40.8,24.3,851.057,7.728914853,21.716658652,902.297,6.857701007,24.319556404
2026-01-15 13:40:00,23.3895,-0.04274,0.03523,22.7371,-0.17836,0.49274,0.307,489.4,-1.339,471.274,0.246,529.992,-0.016,536.506,43.0,23.5,851.8,10.847105116,21.896733224,902.396,7.236490103,24.323166955
2026-01-15 13:50:00,23.3957,-0.04344,0.03459,22.812,-0.1794,0.495,0.338,489.431,-1.801,470.812,0.169,529.915,0.629,537.151,42.5,23.6,850.552,6.370710726,22.017131682,902.468,7.443633338,24.287826286
2026-01-15 14:00:00,23.4525,-0.04273,0.03599,22.8198,-0.18073,0.49437,0.246,489.339,-1.831,470.782,0.246,529.992,-0.031,536.491,41.6,23.7,850.607,6.640799714,22.052276766,902.644,8.094626368,24.28179515
2026-01-15 14:10:00,23.7006,-0.04194,0.03514,22.7269,-0.17894,0.49509,0.353,489.446,-1.939,470.674,0.292,530.038,,537.013,38.4,25.3,851.074,8.366907789,22.035583281,902.702,8.179815923,24.207950818
2026-01-15 14:20:00,23.7262,-0.04375,0.03509,22.8979,-0.18083,0.49547,0.276,489.369,-2.001,470.612,0.799,530.545,0.691,537.213,42.0,23.7,850.587,6.792596703,22.178391828,902.662,8.107159033,24.251152681
2026-01-15 14:30:00,23.6733,-0.04393,0.03534,23.0429,-0.17832,0.49748,0.783,489.876,-1.662,470.951,0.261,530.007,0.046,536.568,41.0,23.7,850.54,6.880174475,22.325237138,902.744,8.4598242,24.27576583
2026-01-15 14:40:00,23.8684,-0.04309,0.03509,22.9844,-0.18018,0.49519,0.476,489.569,-2.032,470.581,0.215,529.961,0.859,537.381,37.4,25.5,850.632,7.319376881,22.37703483,902.847,8.774843811,24.235592208
2026-01-15 14:50:00,23.8365,-0.0442,0.0372,23.1855,-0.17956,0.49874,0.568,489.661,-2.232,470.381,0.215,529.961,1.059,537.581,40.4,24.0,850.498,7.086583738,22.527654094,902.847,8.858009106,24.28179515
2026-01-15 15:00:00,23.9383,-0.04319,0.03632,23.3,-0.18182,0.49675,0.507,489.6,-2.232,470.381,0.2,529.946,0.184,536.706,40.0,24.4,850.843,8.616126466,22.656636385,902.86,8.950074421,24.305783337
2026-01-15 15:10:00,23.88,-0.04306,0.03627,23.4603,-0.18227,0.49715,0.568,489.661,-2.001,470.612,0.215,529.961,0.813,537.335,39.3,24.2,850.321,6.952963048,22.823203477,902.865,8.987170651,24.315946503
2026-01-15 15:20:00,23.929,-0.04065,0.03698,23.6213,-0.1793,0.49865,0.599,489.692,-2.586,470.027,0.215,529.961,0.261,536.783,38.7,24.0,850.241,6.943807438,22.985250631,902.99,9.422775247,24.2968028
2026-01-15 15:30:00,23.9103,-0.04343,0.03693,23.6228,-0.18268,0.49833,1.121,490.214,-2.57,470.043,0.23,529.976,0.353,536.875,41.2,24.1,850.148,6.815194099,23.108091592,903.062,9.653547906,24.274589588
2026-01-15 15:40:00,23.9515,-0.04254,0.03726,23.727,-0.18257,0.49728,0.63,489.723,-2.832,469.781,0.2,529.946,0.261,536.783,38.5,24.1,850.115,6.846580093,23.194470867,903.098,9.759826753,24.25842327
2026-01-15 15:50:00,24.0835,-0.04417,0.03667,23.6905,-0.18276,0.50022,0.584,489.677,-2.832,469.781,0.184,529.93,0.322,536.844,38.0,24.1,850.106,6.834178224,23.20638347,903.268,10.433637824,24.277603845
2026-01-15 16:00:00,24.1509,-0.04379,0.03658,23.748,-0.18206,0.49846,0.614,489.707,,469.75,0.2,529.946,0.23,536.752,38.0,24.4,849.728,5.833866335,23.440360923,903.335,10.695254078,24.282971814
2026-01-15 16:10:00,24.199,-0.04372,0.03701,23.5109,-0.18346,0.49894,0.614,489.707,-2.909,469.704,0.215,529.961,1.044,537.566,36.8,25.0,849.525,5.327259187,23.583014029,903.393,10.853974357,24.249977884
2026-01-15 16:20:00,24.1975,-0.04203,0.03635,23.4587,-0.18163,0.50001,0.507,489.6,-2.97,469.643,0.184,529.93,0.906,537.428,38.6,24.4,849.466,5.126998286,23.595019006,903.896,12.723973148,24.238013563
2026-01-15 16:30:00,24.0128,-0.04375,0.03677,23.6858,-0.18198,0.50001,,489.692,-2.37,470.243,0.123,529.869,0.169,536.691,39.5,24.2,849.356,4.71769155,23.597435081,903.528,11.289291207,24.209782621
2026-01-15 16:40:00,23.901,-0.04404,0.0372,23.6306,-0.1824,0.50069,0.676,489.769,-2.816,469.797,0.184,529.93,1.028,537.55,39.0,24.0,849.297,4.508871655,23.604685062,903.725,11.901478462,24.138320151
2026-01-15 16:50:00,23.7293,-0.04458,0.03673,23.4867,-0.18269,0.49975,1.167,490.26,-2.847,469.766,0.246,529.992,0.276,536.798,39.6,24.0,849.394,4.766311405,23.54505765,903.828,12.202173692,24.09018854
2026-01-15 17:00:00,23.6088,-0.04311,0.03708,23.4043,-0.18272,0.49957,0.614,489.707,-2.847,469.766,0.23,529.976,0.921,537.443,40.5,23.9,849.188,3.821600365,23.450587215,904.084,13.013095445,24.005873091
2026-01-15 17:10:00,23.4004,-0.04315,0.03702,23.1341,-0.18148,0.49833,,489.707,-2.893,469.72,0.277,530.023,0.952,537.474,41.3,23.7,849.31,4.060241041,23.328286621,904.214,13.340170975,23.915989612
2026-01-15 17:20:00,23.2509,-0.04374,0.03523,22.8682,-0.18238,0.49925,0.66,489.753,-2.832,469.781,0.738,530.484,0.107,536.629,41.9,23.5,849.238,3.542223539,23.190919364,905.077,16.422351267,23.825358238
2026-01-15 17:30:00,23.014,-0.04168,0.03656,22.2525,-0.18159,0.49896,1.106,490.199,-2.786,469.827,0.246,529.992,0.046,536.568,42.9,23.5,849.272,3.42588272,23.055253794,904.529,14.012144536,23.631219689
2026-01-15 17:40:00,22.6504,-0.04004,0.03475,21.9258,-0.18131,0.49855,1.06,490.153,-2.924,469.689,0.277,530.023,0.798,537.32,43.9,23.2,849.344,3.40862224,22.895244394,904.578,13.965486283,23.502929104
2026-01-15 17:50:00,22.1985,-0.03941,0.03599,21.538,-0.1817,0.4973,0.522,489.615,-2.909,469.704,0.215,529.961,0.092,536.614,44.2,22.9,849.221,2.622405799,22.715425399,904.929,15.017413914,23.354034655
2026-01-15 18:00:00,21.8466,-0.04169,0.03636,21.1461,-0.17958,0.49742,0.614,489.707,-2.909,469.704,0.307,530.053,0.721,537.243,45.5,22.7,849.213,2.25857647,22.530011355,905.091,15.368370559,23.210565019
2026-01-15 18:10:00,21.5655,-0.04148,0.03567,20.8969,-0.18003,0.49758,0.63,489.723,-2.77,469.843,0.2,529.946,0.43,536.952,46.9,22.4,849.263,2.106337648,22.340975729,905.266,15.753248208,23.058781176
2026-01-15 18:20:00,21.3603,-0.03994,0.03583,20.7659,-0.18023,0.49499,0.553,489.646,-2.816,469.797,0.323,530.069,-0.092,536.43,47.6,22.0,849.327,2.074136174,22.189379137,905.392,15.998708922,22.931912812
2026-01-15 18:30:00,21.0319,-0.03848,0.03403,20.5042,-0.17978,0.49333,0.584,489.677,-2.909,469.704,0.215,529.961,-0.138,536.384,48.7,21.8,849.416,2.160025053,22.051159046,905.55,16.382307237,22.814934118
2026-01-15 18:40:00,20.8077,-0.03931,0.03392,20.2713,-0.17882,0.49381,0.63,489.723,-2.878,469.735,0.23,529.976,0.506,537.028,50.4,21.5,849.297,1.445950236,21.903062052,905.897,17.42875369,22.67135125
