data_time,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2026-01-16 01:50:00,17.7793,0.37311,-0.41635,17.3271,-0.20619,-0.23,-0.4,490.246,-1.551,503.987,-0.076,591.06,0.168,507.906,80.8,17.7,855.178,13.318875545,18.416923371,876.407,-1.079310304,19.00877217
2026-01-16 02:00:00,17.8271,0.37318,-0.41633,17.349,-0.20495,-0.22922,-0.338,490.308,-1.106,504.432,-0.046,591.09,0.26,507.998,82.0,17.6,855.169,13.330381145,18.442117901,876.468,-0.947484892,18.954569136
2026-01-16 02:10:00,17.7283,0.37346,-0.41676,17.2855,-0.2053,-0.2297,-0.4,490.246,-1.106,504.432,-0.153,590.983,0.23,507.968,81.7,17.5,855.195,13.297967814,18.369792074,876.468,-0.885374005,18.989075185
2026-01-16 02:20:00,17.7559,0.37328,-0.41603,17.358,-0.2059,-0.22986,-0.431,490.215,-1.106,504.432,-0.092,591.044,0.506,508.244,82.2,17.5,855.186,13.342373472,18.413264415,876.438,-0.977123368,19.000778418
2026-01-16 02:30:00,17.6813,0.37433,-0.4166,17.4084,-0.20483,-0.23068,-0.446,490.2,-1.198,504.34,-0.046,591.09,0.552,508.29,83.0,17.6,855.208,13.425104607,18.413264415,876.499,-0.854854168,18.941266378
2026-01-16 02:40:00,17.6975,0.37306,-0.41564,17.3677,-0.2061,-0.23112,-0.369,490.277,-0.922,504.616,-0.076,591.06,0.322,508.06,81.7,17.5,855.318,13.798189655,18.39072518,876.477,-0.932838024,18.943903755
2026-01-16 02:50:00,17.6456,0.37389,-0.41716,17.3043,-0.2046,-0.23037,-0.323,490.323,-1.014,504.524,-0.061,591.075,0.046,507.784,82.4,17.4,855.348,13.857343334,18.360913233,876.595,-0.681904916,18.836788971
2026-01-16 03:00:00,17.4499,0.37254,-0.41725,17.3043,-0.20594,-0.23066,-0.861,489.785,-0.922,504.616,-0.122,591.014,0.076,507.814,83.2,17.3,855.374,13.839343822,18.296595083,876.656,-0.590672099,18.760034495
2026-01-16 03:10:00,17.5011,0.37392,-0.41699,17.2293,-0.20362,-0.23126,-0.446,490.2,-0.922,504.616,0.0,591.136,0.015,507.753,84.2,17.3,855.408,13.79527989,18.201083339,876.634,-0.663896036,18.765316271
2026-01-16 03:20:00,17.445,0.37377,-0.41744,17.0867,-0.20552,-0.23154,-0.385,490.261,-1.029,504.509,-0.076,591.06,0.092,507.83,84.3,17.3,855.403,13.779296888,18.202649744,876.59,-0.765543225,18.800769093
2026-01-16 03:30:00,17.4832,0.3735,-0.41697,16.9715,-0.20586,-0.23148,-0.354,490.292,-0.906,504.632,-0.03,591.106,0.352,508.09,79.5,17.1,855.45,13.700392702,18.060623092,876.595,-0.822864599,18.758478035
2026-01-16 03:40:00,17.4426,0.3733,-0.41736,16.8579,-0.20382,-0.23226,-0.846,489.8,-0.768,504.77,-0.046,591.09,0.015,507.753,79.2,17.1,855.467,13.726988577,18.039882687,876.678,-0.567826911,18.726764525
2026-01-16 03:50:00,17.4954,0.37353,-0.41589,16.8694,-0.20551,-0.23172,-0.338,490.308,-0.829,504.709,-0.092,591.044,0.076,507.814,79.2,17.2,855.489,13.631518601,17.940882071,876.678,-0.614444931,18.700865625
2026-01-16 04:00:00,17.5084,0.37331,-0.41615,16.871,-0.20491,-0.23157,-0.385,490.261,-0.369,505.169,-0.03,591.106,0.352,508.09,77.9,17.2,855.667,14.162172348,17.863817438,876.656,-0.73894969,18.677658056
2026-01-16 04:10:00,17.4467,0.37442,-0.41612,16.9355,-0.20401,-0.23242,-0.431,490.215,,504.678,0.016,591.152,0.046,507.784,80.0,17.1,855.642,14.067204288,17.863286656,876.682,-0.707572578,18.640771363
2026-01-16 04:20:00,17.4247,0.37523,-0.4155,16.8636,-0.20451,-0.23166,-0.369,490.277,-0.814,504.724,,590.553,0.26,507.998,81.9,17.0,855.608,14.052937432,17.926392407,876.813,-0.581971217,18.43686862
2026-01-16 04:30:00,17.4637,0.37376,-0.41567,16.9004,-0.2042,-0.23198,-0.385,490.261,-0.799,504.739,-0.03,591.106,0.03,507.768,82.9,17.0,855.599,14.082508478,17.961623296,876.866,-0.403422882,18.425336126
2026-01-16 04:40:00,17.1022,0.37399,-0.4168,16.8546,-0.20452,-0.23279,-0.431,490.215,-1.459,504.079,-0.076,591.06,0.0,507.738,84.0,16.9,855.587,14.019622072,17.951756445,876.901,-0.454654081,18.323753397
2026-01-16 04:50:00,17.0262,0.37438,-0.41616,16.8751,-0.20559,-0.2322,-0.292,490.354,-0.461,505.077,-0.015,591.121,0.368,508.106,83.1,16.8,855.621,14.069249712,17.908295574,876.922,-0.334273237,18.346759073
2026-01-16 05:00:00,16.9298,0.37456,-0.41621,16.8636,-0.20484,-0.23286,-0.369,490.277,-0.829,504.709,-0.107,591.029,,507.968,82.7,16.8,855.663,14.112752182,17.84471847,876.822,-0.586878972,18.415339559
2026-01-16 05:10:00,16.983,0.37356,-0.41651,16.7834,-0.20509,-0.23233,-0.231,490.415,-0.799,504.739,0.016,591.152,0.337,508.075,84.7,16.8,855.672,13.912678797,17.714764059,876.774,-0.79754881,18.398580923
2026-01-16 05:20:00,16.8931,0.37425,-0.41594,16.7531,-0.20503,-0.23373,-0.277,490.369,-0.829,504.709,-0.092,591.044,0.414,508.152,85.4,16.8,855.689,13.872852548,17.657122474,876.892,-0.474407056,18.331582053
2026-01-16 05:30:00,16.8456,0.3743,-0.41639,16.7589,-0.20542,-0.23312,-0.677,489.969,-0.814,504.724,0.062,591.198,0.276,508.014,83.9,16.9,855.863,14.522549156,17.654549445,876.883,-0.591934727,18.285091433
2026-01-16 05:40:00,16.8816,0.37402,-0.41704,16.7507,-0.20522,-0.23294,-0.169,490.477,-1.29,504.248,0.016,591.152,,507.906,84.0,16.9,855.863,14.538336437,17.663320157,876.879,-0.622986616,18.276197064
2026-01-16 05:50:00,16.6565,0.37395,-0.4161,16.7482,-0.20505,-0.23339,-0.661,489.985,-0.814,504.724,-0.046,591.09,0.214,507.952,84.2,16.8,856.102,15.463015419,17.677719059,876.896,-0.623900875,18.240173251
2026-01-16 06:00:00,16.5326,0.37341,-0.41574,16.7196,-0.20529,-0.23336,-0.185,490.461,-0.799,504.739,-0.076,591.06,0.076,507.814,84.6,16.6,856.141,15.506967892,17.620659467,876.992,-0.533730144,18.089707776
2026-01-16 06:10:00,16.5835,0.37411,-0.41524,16.6532,-0.2044,-0.23432,-0.046,490.6,-0.676,504.862,0.031,591.167,-0.246,507.492,85.4,16.5,856.252,15.828282602,17.567269763,877.027,-0.512424368,18.028423366
2026-01-16 06:20:00,16.5777,0.37416,-0.41597,16.6212,-0.20538,-0.23331,0.0,490.646,-0.676,504.862,-0.061,591.075,-0.292,507.446,85.2,16.5,856.328,15.836693795,17.413165724,876.962,-0.682968535,18.069472661
2026-01-16 06:30:00,16.6516,0.37309,-0.41666,16.4685,-0.20494,-0.23442,-0.062,490.584,-0.614,504.924,-0.061,591.075,0.03,507.768,86.0,16.6,856.341,15.726615654,17.324851991,876.953,-0.705610002,18.075696598
2026-01-16 06:40:00,16.6917,0.37431,-0.41641,16.5317,-0.20463,-0.23419,-0.031,490.615,-0.599,504.939,-0.076,591.06,0.015,507.753,85.9,16.7,856.324,15.690199993,17.340136959,876.97,-0.658484679,18.066361442
2026-01-16 06:50:00,16.6966,0.37337,-0.41573,16.5761,-0.20507,-0.23348,-0.615,490.031,-0.584,504.954,-0.03,591.106,0.061,507.799,84.7,16.7,856.537,16.514162931,17.352900924,876.879,-1.022214135,18.054403998
2026-01-16 07:00:00,16.5843,0.37386,-0.41558,16.622,-0.20544,-0.23352,-0.108,490.538,-0.599,504.939,-0.522,590.614,-0.292,507.446,85.4,16.6,856.533,16.590054299,17.403419476,876.909,-1.011237478,17.997827039
2026-01-16 07:10:00,16.5178,0.37416,-0.41545,16.5654,-0.20566,-0.23412,-0.077,490.569,-0.568,504.97,-0.122,591.014,-0.016,507.722,86.2,16.4,856.597,16.803216575,17.388136079,876.962,-0.968490414,17.910849395
2026-01-16 07:20:00,16.4266,0.37494,-0.41661,16.2802,-0.20371,-0.23412,-0.046,490.6,-0.63,504.908,0.0,591.136,0.0,507.738,88.6,16.0,856.576,16.711384289,17.380990713,877.093,-0.848342723,17.703916834
2026-01-16 07:30:00,16.6597,0.3736,-0.41579,16.4833,-0.20408,-0.23396,-0.046,490.6,-0.538,505.0,-0.046,591.09,-0.322,507.416,88.5,16.3,856.503,16.630106798,17.488345966,877.067,-0.933985129,17.710656141
2026-01-16 07:40:00,16.8612,0.37429,-0.41419,16.5572,-0.20458,-0.23489,-0.123,490.523,-0.599,504.939,-0.061,591.075,-0.246,507.492,89.1,16.2,855.979,15.258242455,17.820924218,877.054,-1.062591795,17.666367204
2026-01-16 07:50:00,17.4312,0.37405,-0.41354,16.7711,-0.20377,-0.23545,-0.077,490.569,-0.522,505.016,-0.107,591.029,-0.292,507.446,88.6,16.3,855.063,12.937378877,18.445235334,877.01,-1.165012671,17.7013902
2026-01-16 08:00:00,18.0859,0.3722,-0.41292,17.0467,-0.20474,-0.23538,-0.046,490.6,-0.522,505.016,-0.107,591.029,0.214,507.952,87.9,16.5,853.967,10.324229625,19.283216131,876.826,-1.540396242,17.877251062
2026-01-16 08:10:00,18.8433,0.37236,-0.41325,17.2269,-0.20529,-0.23496,-0.016,490.63,-0.538,505.0,-0.522,590.614,0.015,507.753,87.4,16.7,852.569,6.714624492,20.198539684,876.708,-1.839755185,17.957462605
2026-01-16 08:20:00,19.5686,0.37182,-0.41113,17.3133,-0.20525,-0.23791,-0.584,490.062,-0.476,505.062,-0.015,591.121,0.0,507.738,82.8,17.0,851.855,4.987838462,20.730881531,876.507,-2.414560623,18.058049431
2026-01-16 08:30:00,20.123,0.37219,-0.4113,17.3539,-0.20479,-0.2349,-0.062,490.584,-0.231,505.307,-0.061,591.075,-0.353,507.385,80.2,17.2,851.549,3.888294695,20.75930992,876.302,-3.033910676,18.14224593
2026-01-16 08:40:00,20.6212,0.37099,-0.41172,17.4637,-0.20517,-0.23368,-0.6,490.046,-0.323,505.215,-0.199,590.937,0.076,507.814,78.6,17.5,850.845,1.541439426,20.926277156,876.145,-3.497785813,18.212537219
2026-01-16 08:50:00,21.4303,0.37104,-0.41044,17.7453,-0.20503,-0.23471,0.03,490.676,0.276,505.814,0.0,591.136,0.03,507.768,77.5,17.8,849.618,-1.651992904,21.715559742,875.923,-4.163430059,18.306530613
2026-01-16 09:00:00,22.0591,0.36915,-0.40941,17.9995,-0.2057,-0.23565,-0.016,490.63,-0.261,505.277,-0.66,590.476,0.03,507.768,75.3,18.0,848.454,-4.856367749,22.367145439,875.761,-4.573925082,18.416923371
2026-01-16 09:10:00,22.2916,0.37053,-0.41039,18.1643,-0.20544,-0.23261,0.015,490.661,-0.353,505.185,-0.046,591.09,0.015,507.753,74.2,18.3,847.692,-7.194444426,22.660161534,875.565,-5.116379994,18.525036862
2026-01-16 09:20:00,22.3957,0.37048,-0.41007,18.3723,-0.20557,-0.2342,-0.077,490.569,-0.323,505.215,-0.061,591.075,0.122,507.86,70.4,18.6,846.973,-9.234106621,23.02912914,875.356,-5.678784529,18.64922644
2026-01-16 09:30:00,22.993,0.3702,-0.40919,18.6113,-0.20637,-0.23429,0.0,490.646,-0.277,505.261,-0.138,590.998,0.122,507.86,67.7,18.9,846.302,-11.364266279,23.247540215,875.2,-6.01449919,18.788628823
2026-01-16 09:40:00,23.1473,0.36957,-0.40871,18.8225,-0.20585,-0.23426,-0.062,490.584,-0.246,505.292,,591.06,0.03,507.768,67.2,19.1,844.854,-15.307917716,24.081740991,874.96,-6.680530801,18.920012075
2026-01-16 09:50:00,23.1348,0.36961,-0.40953,19.0597,-0.20591,-0.23286,-0.569,490.077,-0.384,505.154,-0.107,591.029,-0.031,507.707,65.5,19.4,844.203,-17.240436467,24.368169169,874.76,-7.218295044,19.039088173
2026-01-16 10:00:00,23.8824,0.3692,-0.40976,19.2645,-0.20606,-0.23246,-0.108,490.538,-0.63,504.908,-0.107,591.029,0.306,508.044,63.3,19.7,843.524,-19.238794155,24.676516921,874.543,-7.789446064,19.175131954
2026-01-16 10:10:00,25.0039,0.36899,-0.41008,19.6403,-0.20705,-0.23262,-0.246,490.4,-0.507,505.031,-0.076,591.06,0.107,507.845,61.6,20.0,843.189,-20.491137843,24.680642396,874.373,-8.19365864,19.305728321
2026-01-16 10:20:00,25.1076,0.36837,-0.40944,19.8456,-0.20625,-0.2316,0.276,490.922,-0.998,504.54,-0.046,591.09,-0.016,507.722,59.5,20.3,843.809,-19.613250404,23.873072206,874.286,-8.27432016,19.44267416
2026-01-16 10:30:00,25.0047,0.36776,-0.41002,20.0864,-0.20607,-0.23208,-0.784,489.862,-0.538,505.0,0.016,591.152,0.368,508.106,58.7,20.6,844.682,-17.366933093,23.297180809,874.094,-8.734417555,19.588185147
2026-01-16 10:40:00,25.4439,0.36813,-0.41026,20.2792,-0.20682,-0.23045,-0.415,490.231,-0.522,505.016,-0.015,591.121,-0.016,507.722,57.1,20.8,845.077,-16.271037443,23.080789554,873.836,-9.404536334,19.75490281
2026-01-16 10:50:00,25.2669,0.36863,-0.41111,20.4369,-0.2079,-0.23099,-0.8,489.846,-1.213,504.325,0.0,591.136,0.352,508.09,57.1,20.9,844.854,-16.696429037,23.310345813,873.657,-9.858588886,19.876612833
2026-01-16 11:00:00,24.0966,0.36866,-0.41444,20.5699,-0.20823,-0.23016,-0.415,490.231,-0.737,504.801,0.016,591.152,0.107,507.845,57.1,21.0,844.434,-17.304283001,23.850100589,873.731,-9.353676599,20.002521075
2026-01-16 11:10:00,22.8885,0.37042,-0.41602,20.7074,-0.20763,-0.2306,-0.4,490.246,-0.86,504.678,-0.061,591.075,0.23,507.968,55.5,21.0,843.989,-18.235190261,24.262610564,873.128,-11.349446216,20.15352972
2026-01-16 11:20:00,22.6199,0.37054,-0.41568,20.8606,-0.20802,-0.22889,-0.338,490.308,-0.86,504.678,-0.015,591.121,0.337,508.075,53.7,21.2,843.876,-18.354809617,24.432231582,872.877,-11.983754432,20.32551795
2026-01-16 11:30:00,22.5239,0.37041,-0.41589,20.9774,-0.20801,-0.22852,-0.4,490.246,-1.136,504.402,0.047,591.183,0.322,508.06,52.8,21.4,843.834,-18.291080804,24.555381621,872.743,-12.241238642,20.462419954
2026-01-16 11:40:00,22.3988,0.37092,-0.4162,21.1477,-0.2075,-0.22911,-0.354,490.292,-1.044,504.494,0.016,591.152,0.705,508.443,51.2,21.6,843.754,-18.459771672,24.628798076,872.535,-12.772300068,20.601933201
2026-01-16 11:50:00,22.7105,0.37051,-0.41649,21.2651,-0.20853,-0.22698,-0.523,490.123,-1.183,504.355,-0.138,590.998,0.368,508.106,48.9,21.7,843.964,-17.634626866,24.648486146,872.427,-12.976419852,20.714163686
2026-01-16 12:00:00,22.8518,0.36961,-0.41646,21.4877,-0.20807,-0.2268,-0.461,490.185,-1.351,504.187,-0.076,591.06,0.659,508.397,48.9,22.1,843.972,-17.609934948,24.645490517,872.241,-13.452116329,20.838473496
2026-01-16 12:10:00,23.2976,0.37045,-0.4166,21.6794,-0.20914,-0.22633,-0.63,490.016,-1.444,504.094,-0.015,591.121,0.782,508.52,48.4,22.4,844.203,-16.877680493,24.569700265,872.059,-13.926127597,20.955362853
2026-01-16 12:20:00,23.1668,0.36942,-0.41709,21.7116,-0.20943,-0.22565,-1.03,489.616,-1.29,504.248,-0.03,591.106,,508.459,47.8,22.5,844.216,-16.7278047,24.625805384,871.921,-14.232968532,21.073201135
2026-01-16 12:30:00,23.363,0.37028,-0.41689,21.834,-0.20876,-0.22596,-0.677,489.969,-1.628,503.91,-0.061,591.075,0.552,508.29,48.4,22.6,844.224,-16.587129486,24.68724492,871.744,-14.646194168,21.213414437
2026-01-16 12:40:00,23.6189,0.37117,-0.41719,22.0473,-0.20837,-0.22562,-0.999,489.647,-1.705,503.833,-0.03,591.106,0.644,508.382,47.3,22.8,844.598,-15.522436698,24.497391313,871.666,-14.77785136,21.303226817
2026-01-16 12:50:00,23.3957,0.37055,-0.41848,22.3377,-0.20947,-0.22517,,490.0,-1.705,503.833,0.108,591.244,0.659,508.397,46.3,23.0,844.539,-15.585133189,24.585820962,871.373,-15.480455032,21.525018269
2026-01-16 13:00:00,23.2961,0.37146,-0.41722,22.4856,-0.2096,-0.22413,-0.646,490.0,-1.827,503.711,-0.138,590.998,0.92,508.658,45.0,23.1,844.539,-15.410133408,24.683043063,871.226,-15.708886222,21.705220051
2026-01-16 13:10:00,23.328,0.37035,-0.41764,22.5082,-0.20913,-0.22464,-0.63,490.016,-1.843,503.695,-0.092,591.044,0.935,508.673,44.5,23.2,844.59,-15.083184685,24.758133569,871.01,-16.302555631,21.826664444
2026-01-16 13:20:00,23.4937,0.37033,-0.41783,22.4371,-0.20914,-0.22434,-0.969,489.677,-1.966,503.572,0.031,591.167,0.905,508.643,45.9,23.4,844.581,-15.104285159,24.765213614,870.941,-16.446238505,21.89099336
2026-01-16 13:30:00,23.5427,0.3707,-0.4178,22.6606,-0.2096,-0.2227,-0.661,489.985,-2.334,503.204,-0.445,590.691,0.659,508.397,44.6,23.5,844.657,-14.834483865,24.756326298,870.864,-16.510874955,22.015950315
2026-01-16 13:40:00,23.6578,0.37116,-0.41681,22.6614,-0.20974,-0.22323,-0.661,489.985,-2.319,503.219,0.031,591.167,0.767,508.505,43.7,23.7,844.728,-14.759443128,24.649684522,870.653,-17.117200692,22.119917565
2026-01-16 13:50:00,23.6772,0.37055,-0.41778,22.8292,-0.2105,-0.22198,-0.677,489.969,-1.919,503.619,-0.061,591.075,1.135,508.873,44.2,23.7,844.829,-14.298108012,24.694975633,870.497,-17.510935073,22.227086771
2026-01-16 14:00:00,23.7651,0.37102,-0.4178,23.0554,-0.21034,-0.22243,-0.646,490.0,-1.996,503.542,-0.076,591.06,0.935,508.673,43.8,24.0,845.001,-14.293619708,24.338131886,870.362,-17.798949557,22.349116681
2026-01-16 14:10:00,23.8987,0.3701,-0.41757,23.2618,-0.21053,-0.2236,-0.677,489.969,,503.987,-0.076,591.06,1.135,508.873,42.0,24.2,845.073,-14.338338191,24.16286804,870.211,-18.073773647,22.51190131
2026-01-16 14:20:00,24.0835,0.37106,-0.41786,23.1255,-0.21129,-0.22263,-0.661,489.985,,503.465,0.0,591.136,0.859,508.597,42.9,24.3,845.338,-13.182891722,24.251152681,870.077,-18.379452952,22.622028261
2026-01-16 14:30:00,24.1114,0.36997,-0.41823,23.2011,-0.21143,-0.22209,-0.646,490.0,-2.104,503.434,-0.061,591.075,1.211,508.949,41.9,24.6,845.468,-12.579518533,24.314767901,869.964,-18.567434168,22.753670469
2026-01-16 14:40:00,24.1696,0.37047,-0.41729,23.4875,-0.2105,-0.22333,-0.692,489.954,-2.134,503.404,-0.061,591.075,0.905,508.643,40.7,24.7,845.557,-12.331177991,24.266798734,869.834,-18.78442156,22.904714025
2026-01-16 14:50:00,24.1122,0.37036,-0.41792,23.5046,-0.21154,-0.22198,-0.661,489.985,-2.15,503.388,0.0,591.136,1.227,508.965,40.0,24.9,845.637,-12.082150809,24.238013563,869.756,-18.884860724,23.011869754
2026-01-16 15:00:00,24.1944,0.37009,-0.41848,23.5404,-0.2098,-0.21438,-1.107,489.539,-2.181,503.357,-0.046,591.09,,508.627,39.1,25.1,845.696,-11.857110845,24.239774732,869.687,-18.973258141,23.106912812
2026-01-16 15:10:00,24.2208,0.37098,-0.41773,23.5147,-0.21107,-0.2209,-0.707,489.939,-2.073,503.465,-0.522,590.614,0.859,508.597,38.4,25.4,845.839,-11.314999124,24.242196593,869.618,-18.997824553,23.237417538
2026-01-16 15:20:00,24.213,0.3689,-0.41827,23.5334,-0.21149,-0.22062,-0.692,489.954,-2.15,503.388,-0.076,591.06,0.69,508.428,37.0,25.6,845.894,-11.073674221,24.26136163,869.584,-18.93838338,23.341472194
2026-01-16 15:30:00,24.3015,0.37124,-0.41985,23.6321,-0.21329,-0.22107,-0.63,490.016,-2.242,503.296,-0.03,591.106,0.751,508.489,37.0,25.5,845.969,-10.779733066,24.267974518,869.501,-19.05409835,23.450587215
2026-01-16 15:40:00,24.3673,0.36993,-0.41948,23.8078,-0.21203,-0.22045,,490.016,-2.38,503.158,0.093,591.229,1.227,508.965,37.7,25.3,846.315,-9.504515436,24.253575917,870.185,-16.346551036,23.525787849
2026-01-16 15:50:00,24.3922,0.37062,-0.42027,23.7037,-0.2138,-0.225,-1.168,489.478,-2.472,503.066,-0.153,590.983,1.196,508.934,38.4,25.2,846.663,-8.22822999,24.235592208,869.609,-18.502914345,23.531170185
2026-01-16 16:00:00,24.2735,0.37053,-0.41926,23.5217,-0.21117,-0.22101,-0.753,489.893,-2.38,503.158,-0.153,590.983,0.905,508.643,39.5,25.0,846.679,-8.266448691,24.180932876,869.584,-18.637065037,23.508871274
2026-01-16 16:10:00,24.2999,0.37103,-0.41963,23.5529,-0.21173,-0.22017,-0.723,489.923,-2.426,503.112,-0.061,591.075,1.349,509.087,38.3,25.0,846.721,-8.176666639,24.143066651,869.424,-18.929355031,23.680755153
2026-01-16 16:20:00,24.2727,0.37068,-0.41972,23.6812,-0.21235,-0.22089,-1.215,489.431,-2.472,503.066,-0.122,591.014,1.181,508.919,37.4,25.1,846.801,-7.951466013,24.101044506,869.009,-19.711792782,24.113073086
2026-01-16 16:30:00,24.092,0.37065,-0.41962,23.556,-0.21087,-0.22076,-0.769,489.877,-2.457,503.081,-0.245,590.891,1.181,508.919,37.5,25.0,847.288,-6.249082096,24.029387531,868.578,-20.666612678,24.483049883
2026-01-16 16:40:00,23.9166,0.37007,-0.42112,23.4276,-0.21127,-0.22154,-0.769,489.877,-2.442,503.096,-0.061,591.075,1.227,508.965,38.9,24.9,847.276,-6.428851513,23.954585674,868.56,-20.508569763,24.608456563
2026-01-16 16:50:00,23.7643,0.37032,-0.42131,23.0881,-0.21149,-0.22072,-0.753,489.893,-2.411,503.127,-0.215,590.921,1.211,508.949,40.5,24.8,847.376,-6.215733358,23.864067643,868.573,-20.216010178,24.743830455
2026-01-16 17:00:00,23.8847,0.37065,-0.42085,22.837,-0.21191,-0.21963,-0.769,489.877,-2.395,503.143,-0.338,590.798,0.935,508.673,39.3,24.6,847.419,-6.140007429,23.816303291,869.281,-18.213672532,24.377107859
2026-01-16 17:10:00,23.7099,0.36895,-0.42038,22.6715,-0.21118,-0.22277,-1.261,489.385,-2.457,503.081,-0.199,590.937,0.951,508.689,41.0,24.5,847.759,-5.059663785,23.706176386,869.731,-17.233117304,23.981734238
2026-01-16 17:20:00,23.6275,0.37023,-0.42052,22.6262,-0.21125,-0.22032,-0.8,489.846,-2.426,503.112,-0.276,590.86,,508.612,42.6,24.2,848.024,-4.231735245,23.612506621,870.185,-16.145880659,23.637271391
2026-01-16 17:30:00,23.524,0.37113,-0.42096,22.5707,-0.21072,-0.22218,-0.83,489.816,-2.426,503.112,-0.368,590.768,1.242,508.98,42.7,24.1,848.285,-3.421501385,23.517363159,870.566,-15.044841787,23.452985863
2026-01-16 17:40:00,23.12,0.37052,-0.42158,22.3957,-0.20988,-0.22022,-0.707,489.939,-2.534,503.004,-0.338,590.798,1.135,508.873,43.5,23.7,848.559,-2.588059995,23.407953558,871.123,-13.347934994,23.232044138
2026-01-16 17:50:00,22.83,0.37086,-0.42088,22.0536,-0.21137,-0.2216,-0.753,489.893,,503.066,-0.338,590.798,0.889,508.627,44.7,23.4,848.698,-2.298116727,23.278638514,871.433,-12.544316927,23.030855902
2026-01-16 18:00:00,22.7995,0.37166,-0.42023,21.9156,-0.2102,-0.22221,-0.784,489.862,-3.24,502.298,-0.752,590.384,0.843,508.581,44.0,23.2,848.863,-1.878492172,23.167050207,871.709,-11.81430413,22.859807632
2026-01-16 18:10:00,22.4246,0.37183,-0.42096,21.5577,-0.21022,-0.22286,-0.83,489.816,,503.189,-0.215,590.921,0.69,508.428,46.2,22.9,849.344,-0.360687738,23.005384096,872.003,-11.004563596,22.695447488
2026-01-16 18:20:00,22.1084,0.37181,-0.42019,21.243,-0.20979,-0.22225,-0.738,489.908,-2.411,503.127,-0.307,590.829,1.365,509.103,46.6,22.5,849.416,-0.417856413,22.823203477,872.224,-10.453329089,22.539982298
2026-01-16 18:30:00,21.9321,0.37143,-0.42142,21.2588,-0.21038,-0.22217,-0.707,489.939,-2.38,503.158,-0.184,590.952,1.211,508.949,48.1,22.3,849.5,-0.363706145,22.677796674,872.427,-9.914008505,22.415503323
2026-01-16 18:40:00,21.6496,0.37204,-0.42092,21.0389,-0.21003,-0.22175,-0.707,489.939,-2.534,503.004,-0.169,590.967,0.828,508.566,49.2,22.1,849.589,-0.267624428,22.545239271,872.678,-9.157670221,22.311309575
2026-01-16 18:50:00,21.4059,0.37187,-0.42072,20.784,-0.20863,-0.22158,-1.168,489.478,-2.457,503.081,-0.583,590.553,1.135,508.873,49.0,21.9,850.043,1.201901985,22.413159629,872.959,-8.289205908,22.206732963
2026-01-16 19:00:00,21.3107,0.3715,-0.42059,20.6956,-0.20793,-0.2215,-0.769,489.877,-2.534,503.004,-0.184,590.952,1.135,508.873,48.8,21.7,850.106,1.236543311,22.300787096,873.042,-8.141663519,22.115299843
2026-01-16 19:10:00,21.295,0.37215,-0.41815,20.6497,-0.20948,-0.22176,-0.769,489.877,-2.457,503.081,-0.184,590.952,1.073,508.811,52.6,21.6,850.519,2.592196625,22.191100593,873.193,-7.710102904,22.039591062
2026-01-16 19:20:00,21.0665,0.37125,-0.421,20.4202,-0.20864,-0.22097,-0.369,490.277,-2.549,502.989,-0.138,590.998,0.782,508.52,53.8,21.4,850.604,2.620440037,22.029211923,873.432,-6.984546889,21.943366093
2026-01-16 19:30:00,20.9056,0.37193,-0.42042,20.2911,-0.2094,-0.22045,-1.291,489.355,-2.38,503.158,-0.691,590.445,0.705,508.443,53.9,21.3,850.667,2.702829428,21.943366093,873.548,-6.671582452,21.874891499
2026-01-16 19:40:00,20.7833,0.37203,-0.41917,20.1951,-0.2096,-0.22224,-0.723,489.923,-2.534,503.004,-0.599,590.537,0.751,508.489,54.1,21.3,851.15,4.39179456,21.872610919,873.722,-6.112252703,21.822114658
2026-01-16 19:50:00,20.6568,0.37185,-0.41849,20.0769,-0.20809,-0.22149,-0.753,489.893,-2.472,503.066,-0.245,590.891,1.027,508.765,55.0,21.1,851.257,4.622766669,21.777387561,873.879,-5.654962301,21.748165183
2026-01-16 20:00:00,20.5382,0.37157,-0.41962,19.984,-0.20863,-0.22104,-0.784,489.862,-2.088,503.45,-0.23,590.906,0.69,508.428,58.1,21.0,851.469,5.322086881,21.722994739,873.993,-5.295308218,21.709807621
2026-01-16 20:10:00,20.4385,0.37116,-0.4189,19.8703,-0.20834,-0.2215,-0.769,489.877,-2.488,503.05,-0.138,590.998,0.859,508.597,57.7,20.8,851.783,6.31470712,21.618451029,874.168,-4.814973871,21.611055276
