data_time,MS-0-0D-QJ-1_temperature,MS-0-0D-QJ-1_xAxisAngle,MS-0-0D-QJ-1_yAxisAngle,MS-0-1D-QJ-1_temperature,MS-0-1D-QJ-1_xAxisAngle,MS-0-1D-QJ-1_yAxisAngle,MS-0-1L-LX-1_beamPierRelativeDisplacement,MS-0-1L-LX-1_measureDisplacement,MS-0-1L-LX-3_beamPierRelativeDisplacement,MS-0-1L-LX-3_measureDisplacement,MS-0-1L-WSD-1_humidity,MS-0-1L-WSD-1_temperature,MS-0-1L-YB-1_frequency,MS-0-1L-YB-1_strain,MS-0-1L-YB-1_temperature,MS-0-1L-YB-2_frequency,MS-0-1L-YB-2_strain,MS-0-1L-YB-2_temperature
2026-01-17 23:30:00,20.383,-0.17591,-0.22796,20.5034,0.3631,-0.34942,-0.415,498.907,0.3,21.0,20.5034,483.916,874.009,3.858929112,20.753522455,881.05,9.447933096,20.843914967
2026-01-17 23:40:00,20.299,-0.17659,-0.22825,20.4297,0.36219,-0.34966,-0.492,498.83,0.2,20.9,20.4297,483.916,876.294,12.45168555,20.753522455,880.936,8.955951957,20.808757498
2026-01-17 23:50:00,20.2213,-0.17696,-0.22862,20.3687,0.36281,-0.34996,-0.431,498.891,0.2,20.9,20.3687,483.885,876.136,11.708250963,20.670592109,880.914,8.789868479,20.76245064
2026-01-18 00:00:00,20.1769,-0.17545,-0.22886,20.3188,0.36248,-0.34883,-0.446,498.876,0.1,20.8,20.3188,483.854,876.123,11.432680528,20.544656633,880.928,8.662167051,20.662257022
2026-01-18 00:10:00,20.0435,-0.17556,-0.22891,20.2721,0.36377,-0.34834,-0.431,498.891,-0.2,20.5,20.2721,483.931,876.11,11.106194676,20.390434815,881.387,10.06796748,20.484328205
2026-01-18 00:20:00,20.0301,-0.17604,-0.22861,20.165,0.36361,-0.34808,-0.738,498.584,-0.2,20.5,20.165,483.808,876.123,11.186858419,20.408088795,881.322,9.857324076,20.503100145
2026-01-18 00:30:00,20.0229,-0.17651,-0.22846,20.2317,0.36394,-0.34883,-0.861,498.461,-0.3,20.4,20.2317,483.885,876.119,11.047699719,20.339135087,881.317,9.710205889,20.431813669
2026-01-18 00:40:00,19.8592,-0.17501,-0.22792,20.0166,0.36313,-0.34856,-0.369,498.953,-0.6,20.1,20.0166,483.9,876.11,10.780285651,20.209374246,881.305,9.251865743,20.202250295
2026-01-18 00:50:00,19.8544,-0.17591,-0.22873,20.1555,0.36518,-0.35066,-0.369,498.953,-0.6,20.1,57.6,483.885,876.119,10.844752114,20.226386417,881.309,9.516338319,20.340822824
2026-01-18 01:00:00,19.9395,-0.1761,-0.22854,20.0729,0.36421,-0.34822,-0.385,498.937,-0.6,20.1,20.0729,483.501,876.145,11.195088918,20.366699553,881.217,9.541219707,20.546849462
2026-01-18 01:10:00,19.8791,-0.17539,-0.22982,20.0412,0.36255,-0.34881,-0.431,498.891,-0.5,20.2,20.0412,483.823,876.15,11.082999522,20.293981816,881.221,9.179446673,20.337507763
2026-01-18 01:20:00,19.8266,-0.17584,-0.22863,19.9967,0.36312,-0.34925,-0.431,498.891,-0.7,20.0,19.9967,483.839,876.163,11.212185567,20.33859263,881.182,9.315977489,20.494835849
2026-01-18 01:30:00,19.6323,-0.17624,-0.22823,19.9911,0.3622,-0.34909,-0.461,498.861,-0.9,19.8,60.9,483.854,877.847,17.103065231,20.093141181,881.645,10.527421292,20.200574448
2026-01-18 01:40:00,19.7072,-0.17519,-0.22807,19.8806,0.36328,-0.35068,-0.354,498.968,-0.7,20.0,19.8806,483.762,877.46,16.519290635,20.577330773,881.037,9.051112579,20.650618335
2026-01-18 01:50:00,19.6984,-0.1754,-0.22816,19.9379,0.36415,-0.3501,-0.4,498.922,-0.6,20.1,59.8,484.008,877.281,16.10119664,20.719017771,880.801,8.641379229,20.916032829
2026-01-18 02:00:00,19.4705,-0.17481,-0.2289,19.7016,0.3633,-0.35013,-0.461,498.861,-1.1,19.6,19.7016,483.9,877.18,14.504177462,20.04279107,880.963,7.820625996,20.121613262
2026-01-18 02:10:00,19.0781,-0.17467,-0.22859,19.4059,0.36343,-0.34872,-0.431,498.891,-1.6,19.1,19.4059,483.962,877.193,13.785133922,19.616163226,881.557,9.133893325,19.610239209
2026-01-18 02:20:00,18.8867,-0.17533,-0.2278,19.2277,0.36315,-0.35002,-0.415,498.907,-1.9,18.8,19.2277,483.808,877.08,12.943093678,19.384439307,881.832,9.663057437,19.329697506
2026-01-18 02:30:00,18.5293,-0.17481,-0.2279,18.9428,0.36355,-0.34899,-0.385,498.937,-2.0,18.7,18.9428,483.808,877.054,12.521249962,19.204400108,882.108,10.355134926,19.137574064
2026-01-18 02:40:00,18.9163,-0.1751,-0.228,19.3228,0.36316,-0.35024,-0.369,498.953,-1.6,19.1,70.2,483.854,878.497,19.31332442,19.963102417,881.474,9.665397916,20.078920652
2026-01-18 02:50:00,18.9556,-0.17482,-0.22767,19.2733,0.36315,-0.34988,-0.369,498.953,-1.4,19.3,19.2733,483.854,878.305,18.568751383,19.95057138,881.313,8.984131582,20.036795734
2026-01-18 03:00:00,18.9628,-0.1744,-0.22823,19.3236,0.36303,-0.34973,,498.861,-1.3,19.4,19.2733,483.946,878.261,18.13975676,19.804164517,881.317,8.879299513,19.970199015
2026-01-18 03:10:00,18.5019,-0.17437,-0.22765,18.9163,0.36275,-0.35004,-0.477,498.845,-1.5,19.2,18.9163,483.854,878.183,16.500781494,19.056577967,882.475,11.647000109,19.088551534
2026-01-18 03:20:00,18.6788,-0.1743,-0.22762,18.9652,0.36311,-0.34973,-0.431,498.891,-1.4,19.3,18.9652,483.946,878.244,17.592599052,19.535703903,881.977,10.762885983,19.637783707
2026-01-18 03:30:00,18.9003,-0.17426,-0.22734,19.1965,0.36381,-0.35005,-0.446,498.876,-1.4,19.3,18.9652,483.869,878.322,18.736748803,20.008387389,881.392,9.494986907,20.155559814
2026-01-18 03:40:00,18.8914,-0.17494,-0.22723,19.1021,0.36408,-0.34934,-0.492,498.83,-1.4,19.3,19.1021,483.962,878.326,18.917099515,20.100225549,881.2,9.035987183,20.301680618
2026-01-18 03:50:00,18.8867,-0.17496,-0.22776,19.1621,0.36379,-0.34912,-0.369,498.953,-1.5,19.2,19.1021,483.9,878.3,18.856858596,20.121076794,881.274,8.970406636,20.110648396
2026-01-18 04:00:00,18.6411,-0.175,-0.22728,18.994,0.36334,-0.35027,-0.415,498.907,-1.6,19.1,18.994,483.9,878.213,17.432317075,19.511422632,881.841,9.495432666,19.217770102
2026-01-18 04:10:00,18.3788,-0.17359,-0.22653,18.6684,0.36425,-0.34943,0.046,499.368,-1.6,19.1,18.6684,483.885,878.087,15.579188274,18.745142059,882.869,12.265597551,18.609083777
2026-01-18 04:20:00,18.411,-0.1743,-0.22679,18.7254,0.36431,-0.34923,-0.431,498.891,-1.6,19.1,18.7254,483.808,878.226,16.811235017,19.139217834,882.926,12.905792216,18.845664787
2026-01-18 04:30:00,18.5156,-0.17364,-0.22757,18.7037,0.36469,-0.35,-0.385,498.937,-1.6,19.1,18.7037,483.916,878.265,17.806673974,19.610761844,881.889,10.553802519,19.705473192
2026-01-18 04:40:00,18.5252,-0.17486,-0.22738,18.9363,0.36388,-0.35004,,498.922,-1.7,19.0,71.6,483.869,878.265,17.967387362,19.70004706,881.518,9.651774208,19.979428443
2026-01-18 04:50:00,18.5148,-0.17485,-0.22638,18.8377,0.36366,-0.35025,-0.431,498.891,-1.7,19.0,18.8377,483.885,878.204,17.17961626,19.389835821,881.933,9.711536584,19.14562419
2026-01-18 05:00:00,18.3643,-0.17367,-0.22574,18.5823,0.36348,-0.34938,0.077,499.399,-1.8,18.9,18.5823,483.839,878.135,16.087576597,18.927299853,883.053,12.783318501,18.512299237
2026-01-18 05:10:00,18.3078,-0.17428,-0.22603,18.5285,0.36387,-0.35086,-0.385,498.937,-1.8,18.9,18.5285,483.854,878.148,15.738160287,18.70602047,883.11,12.522748637,18.248455508
2026-01-18 05:20:00,18.4118,-0.17564,-0.22739,18.6909,0.36338,-0.34947,-0.431,498.891,-1.8,18.9,18.6909,483.931,878.204,16.86119134,19.212933088,882.768,12.585873027,18.998020773
2026-01-18 05:30:00,18.4037,-0.17427,-0.22738,18.6273,0.36345,-0.35027,-0.415,498.907,-2.0,18.7,18.6273,483.916,878.261,17.431605335,19.410747058,882.357,11.135143238,19.050708672
2026-01-18 05:40:00,18.378,-0.17371,-0.22624,18.6024,0.36405,-0.35009,-0.477,498.845,-1.9,18.8,18.6024,483.946,878.248,17.092159958,19.249325504,882.366,10.878087546,18.889097424
2026-01-18 05:50:00,18.2425,-0.17385,-0.2257,18.4657,0.36327,-0.35129,0.031,499.353,-1.9,18.8,18.4657,483.916,878.492,16.923675528,18.64596555,883.561,14.063925993,18.162449455
2026-01-18 06:00:00,18.1731,-0.17403,-0.22563,18.2828,0.36501,-0.34973,-0.415,498.907,-1.9,18.8,18.2828,483.9,878.497,17.232356711,18.807009246,883.307,13.469521362,18.362873855
2026-01-18 06:10:00,18.2885,-0.17438,-0.22661,18.3071,0.36441,-0.35011,-0.292,499.03,-1.9,18.8,18.3071,483.854,878.479,17.826981818,19.174961588,882.72,12.292405589,18.93526347
2026-01-18 06:20:00,18.0359,-0.1731,-0.22644,18.1901,0.36369,-0.34975,-0.323,498.999,-2.1,18.6,18.1901,483.885,880.017,22.461344385,18.536463913,883.307,13.290770042,18.263567565
2026-01-18 06:30:00,17.9348,-0.17457,-0.22645,18.1554,0.36501,-0.34959,-0.354,498.968,-2.1,18.6,18.1901,483.869,880.498,24.15766257,18.473972108,883.57,13.925584511,18.066790546
2026-01-18 06:40:00,18.0399,-0.17365,-0.2269,18.1078,0.36391,-0.35027,-0.323,498.999,-2.1,18.6,18.1078,483.946,880.108,23.247628129,18.78317374,883.176,13.002295631,18.376985281
2026-01-18 06:50:00,17.9299,-0.17236,-0.2252,18.3167,0.36327,-0.34956,-0.323,498.999,-2.2,18.5,74.0,483.869,880.126,22.887366751,18.545423469,883.035,13.052954036,18.699701817
2026-01-18 07:00:00,17.7072,-0.17383,-0.22551,18.2111,0.36254,-0.35038,-0.769,498.553,-3.1,17.6,18.2111,483.854,880.218,22.908469573,18.364943614,882.777,11.823949428,18.555927354
2026-01-18 07:10:00,17.7275,-0.17339,-0.22528,18.1045,0.36288,-0.35005,-0.4,498.922,-3.0,17.7,18.1045,483.931,883.11,34.067078469,18.522290978,883.333,13.501378556,18.326253874
2026-01-18 07:20:00,17.6837,-0.17282,-0.22568,18.0084,0.36288,-0.34979,-0.385,498.937,-2.7,18.0,18.0084,483.869,881.231,25.909688234,17.915958048,883.838,14.373686561,17.755838555
2026-01-18 07:30:00,17.7672,-0.1727,-0.22488,17.9186,0.36394,-0.34978,-0.369,498.953,-2.5,18.2,17.9186,483.839,881.165,25.806934945,17.996758112,883.667,13.687057784,17.731626202
2026-01-18 07:40:00,17.8312,-0.17354,-0.22486,17.7899,0.36297,-0.3506,-0.907,498.415,-2.3,18.4,17.7899,483.9,881.828,28.141684025,17.908721187,883.811,14.261038514,17.749663897
2026-01-18 07:50:00,18.0884,-0.17316,-0.2245,18.0027,0.36247,-0.35068,-0.385,498.937,-2.0,18.7,75.6,483.946,881.178,25.765318064,17.946478412,883.724,14.049942918,17.814146361
2026-01-18 08:00:00,18.4721,-0.17415,-0.22397,17.9356,0.36544,-0.34973,-0.4,498.922,-1.4,19.3,17.9356,483.946,880.647,24.564206653,18.388543594,883.066,12.472869232,18.31266821
2026-01-18 08:10:00,18.8907,-0.17464,-0.22491,18.0334,0.36377,-0.34946,-0.446,498.876,-0.9,19.8,18.0334,483.931,880.45,24.218472866,18.608035769,882.97,12.477816318,18.515976917
2026-01-18 08:20:00,19.0877,-0.17499,-0.22592,18.5108,0.36395,-0.35135,-0.477,498.845,-0.4,20.3,71.9,483.823,879.684,22.152921925,19.06081173,882.151,10.519795473,19.139217834
2026-01-18 08:30:00,19.2109,-0.17468,-0.22571,18.666,0.36375,-0.35025,-0.369,498.953,-0.2,20.5,18.666,483.854,879.339,22.062710276,19.731457817,881.357,8.670313602,19.77052893
2026-01-18 08:40:00,19.4322,-0.17485,-0.2251,18.8875,0.36266,-0.35173,-0.385,498.937,-0.3,20.4,18.8875,483.931,879.195,21.493862194,19.716271592,881.374,8.724442603,19.765084706
2026-01-18 08:50:00,19.7088,-0.17417,-0.22455,19.0981,0.36315,-0.35046,-0.354,498.968,0.2,20.9,19.0981,483.869,878.104,17.811826057,19.949980492,881.094,7.778073108,19.824291491
2026-01-18 09:00:00,20.042,-0.17441,-0.22336,19.5383,0.3628,-0.35188,-0.431,498.891,,20.9,19.5383,483.931,878.152,18.218427713,20.075590138,881.112,8.095621885,19.963102417
2026-01-18 09:10:00,20.2229,-0.17447,-0.22364,19.6299,0.3635,-0.3514,-0.431,498.891,0.3,21.0,19.6299,483.9,877.154,14.784370885,20.252772504,880.879,7.538235436,20.140219902
2026-01-18 09:20:00,20.3141,-0.17483,-0.22373,19.9729,0.36288,-0.35186,-0.446,498.876,-0.2,20.5,19.9729,483.916,877.263,15.597078832,20.476557383,880.678,7.127512768,20.331963823
2026-01-18 09:30:00,20.1571,-0.17473,-0.22496,19.9252,0.36292,-0.35189,0.0,499.322,-0.6,20.1,19.9252,483.885,877.342,15.695436925,20.366156334,880.691,7.002220537,20.235197817
2026-01-18 09:40:00,20.2356,-0.17421,-0.22343,19.9744,0.36289,-0.35234,-0.385,498.937,-0.3,20.4,19.9744,483.486,877.172,15.235976624,20.46605952,880.599,6.95755151,20.402585336
2026-01-18 09:50:00,20.5358,-0.17403,-0.22585,20.2253,0.36205,-0.35199,-0.461,498.861,0.2,20.9,20.2253,483.931,875.927,11.27248909,20.865138721,880.113,5.697532949,20.717911672
2026-01-18 10:00:00,20.8172,-0.17581,-0.22404,20.4669,0.36294,-0.35202,-0.385,498.937,0.3,21.0,20.4669,483.992,875.23,9.230251797,21.186713976,879.527,3.850494458,20.916032829
2026-01-18 10:10:00,20.9688,-0.17473,-0.22391,20.7548,0.36285,-0.35178,0.015,499.337,,21.1,20.7548,483.946,874.651,7.265262733,21.304682847,879.47,3.887303055,21.055564743
2026-01-18 10:20:00,21.0965,-0.17502,-0.2245,20.968,0.3627,-0.35158,-0.415,498.907,0.7,21.4,20.968,483.885,874.425,6.65619147,21.438462356,879.164,2.995998981,21.19968185
2026-01-18 10:30:00,21.2895,-0.17589,-0.22388,21.1611,0.36213,-0.35203,-0.354,498.968,0.9,21.6,21.1611,483.839,873.757,4.401063221,21.581178925,878.907,2.308232114,21.35450585
2026-01-18 10:40:00,21.6464,-0.17635,-0.22345,21.6394,0.36145,-0.3511,-0.354,498.968,1.3,22.0,21.1611,483.424,873.02,2.20132571,21.898820861,878.418,1.100281321,21.705026233
2026-01-18 10:50:00,21.8803,-0.17636,-0.22439,21.7477,0.36201,-0.3509,-0.4,498.922,1.4,22.1,21.7477,483.916,872.077,-0.98993959,22.095983057,878.204,0.636026383,21.894189215
2026-01-18 11:00:00,22.1147,-0.17547,-0.22354,21.987,0.36191,-0.35178,-0.861,498.461,1.8,22.5,21.987,483.916,871.291,-3.529320078,22.327303783,877.856,-0.245886947,22.131268545
2026-01-18 11:10:00,22.3041,-0.17627,-0.22575,22.1867,0.36047,-0.35207,-0.415,498.907,2.1,22.8,21.987,483.854,871.312,-3.158507481,22.48943821,877.697,-0.586100916,22.274438823
2026-01-18 11:20:00,22.3519,-0.175,-0.22692,22.1867,0.36169,-0.35269,-0.431,498.891,2.3,23.0,22.1867,483.793,870.393,-6.589237771,22.503424219,877.627,-0.848378847,22.274970765
2026-01-18 11:30:00,22.5918,-0.17673,-0.22548,22.2486,0.3608,-0.3518,-0.877,498.445,2.4,23.1,22.2486,483.869,870.003,-7.696987584,22.702783978,877.303,-1.694410689,22.481844173
2026-01-18 11:40:00,22.5668,-0.1767,-0.2262,22.4066,0.36263,-0.35263,-0.461,498.861,2.2,22.9,22.5918,483.9,869.251,-10.580856556,22.671690431,877.316,-1.696042871,22.453778194
2026-01-18 11:50:00,22.6465,-0.17695,-0.2259,22.3972,0.36064,-0.3512,-0.354,498.968,2.3,23.0,22.3972,483.946,869.009,-11.342721903,22.754011058,877.137,-2.240803036,22.525095099
2026-01-18 12:00:00,22.8549,-0.17702,-0.22726,22.6153,0.36044,-0.35107,-0.415,498.907,2.6,23.3,22.3972,483.839,868.608,-12.42651369,22.989661702,876.748,-3.360433486,22.715765333
2026-01-18 12:10:00,22.9485,-0.17759,-0.22774,22.7316,0.36087,-0.35107,,498.937,2.8,23.5,22.6153,483.916,868.392,-13.18638499,23.018771712,876.455,-4.309699372,22.800522223
2026-01-18 12:20:00,23.0093,-0.17732,-0.22719,22.6122,0.36123,-0.35164,-0.477,498.845,3.0,23.7,22.6122,483.839,868.345,-13.36424707,23.018150438,876.424,-4.297736303,22.871932644
2026-01-18 12:30:00,23.0803,-0.17703,-0.22777,22.684,0.36137,-0.35166,-0.461,498.861,3.1,23.8,22.684,483.869,868.108,-14.163546214,23.069228661,876.228,-4.890068844,22.952336341
2026-01-18 12:40:00,23.2174,-0.17778,-0.22769,22.7074,0.36037,-0.35095,-0.4,498.922,3.3,24.0,22.7074,483.869,867.281,-17.056070824,23.19001418,876.027,-5.429170647,23.072758521
2026-01-18 12:50:00,23.3848,-0.17916,-0.22837,22.9517,0.35986,-0.35089,-0.492,498.83,3.4,24.1,22.9517,483.869,866.816,-18.370703977,23.431126505,875.827,-5.742264887,23.316651287
2026-01-18 13:00:00,23.4307,-0.17762,-0.22822,23.106,0.35633,-0.35077,-0.538,498.784,3.6,24.3,22.9517,483.916,865.945,-21.718466446,23.390925584,875.857,-5.765034544,23.241326376
2026-01-18 13:10:00,23.4346,-0.17813,-0.22805,23.0717,0.36075,-0.35141,-1.046,498.276,3.7,24.4,23.0717,483.869,866.143,-20.874494128,23.446143423,875.653,-6.283402601,23.379534813
2026-01-18 13:20:00,23.5653,-0.17838,-0.22869,23.1933,0.35971,-0.35095,-0.062,499.26,3.7,24.4,23.1933,483.869,865.949,-21.375684057,23.573003564,875.574,-6.469345659,23.441277549
2026-01-18 13:30:00,23.7192,-0.17842,-0.22915,23.349,0.35969,-0.3502,-0.492,498.83,3.7,24.4,23.349,483.839,865.527,-22.439091198,23.863851583,875.426,-6.371799114,23.804667242
2026-01-18 13:40:00,23.8179,-0.1786,-0.22981,23.5754,0.35893,-0.34988,-0.477,498.845,3.8,24.5,23.5754,483.9,865.38,-22.94181162,23.891670458,875.282,-6.662206292,23.944170409
2026-01-18 13:50:00,23.8622,-0.17975,-0.22969,23.741,0.35938,-0.35161,-0.477,498.845,4.0,24.7,23.741,483.869,865.122,-23.813096674,23.94662908,875.204,-6.785138303,24.038830112
2026-01-18 14:00:00,23.8132,-0.17952,-0.22936,23.6951,0.35929,-0.34896,-0.569,498.753,4.0,24.7,23.6951,483.916,865.298,-23.392687702,23.81249569,875.335,-6.415100164,23.970725579
2026-01-18 14:10:00,23.9631,-0.17958,-0.23086,23.9631,0.35884,-0.34954,-0.569,498.753,3.9,24.6,23.9631,483.731,865.281,-23.189132204,23.961097969,875.221,-6.657204241,24.0743887
2026-01-18 14:20:00,24.0322,-0.17865,-0.22879,23.9779,0.35893,-0.34887,-0.477,498.845,4.2,24.9,23.9779,484.299,865.712,-21.372028357,24.070167813,875.156,-6.533997025,24.278633207
2026-01-18 14:30:00,24.04,-0.18046,-0.2304,24.1463,0.35955,-0.34942,-0.538,498.784,4.4,25.1,24.1463,483.793,865.161,-23.400818118,24.09419509,875.13,-6.57786348,24.308581375
2026-01-18 14:40:00,24.175,-0.17946,-0.23044,24.234,0.35847,-0.35036,-0.508,498.814,4.4,25.1,24.1463,483.839,864.477,-25.42530327,24.398473435,875.099,-6.513189241,24.40927578
2026-01-18 14:50:00,24.2347,-0.18061,-0.23101,24.2083,0.35885,-0.3497,-0.492,498.83,4.5,25.2,24.2083,483.977,864.356,-25.718726236,24.488250253,875.073,-6.437633209,24.505569775
2026-01-18 15:00:00,24.1897,-0.18041,-0.22907,24.1742,0.35879,-0.34942,-0.538,498.784,4.6,25.3,24.1742,483.9,864.099,-26.71097912,24.473915355,874.965,-6.690041415,24.59097336
2026-01-18 15:10:00,24.244,-0.18102,-0.22977,24.0788,0.36063,-0.35161,-0.415,498.907,4.4,25.1,24.0788,483.839,864.103,-26.64752495,24.500810991,874.96,-6.716371108,24.586791603
2026-01-18 15:20:00,24.3022,-0.18114,-0.23131,24.1765,0.35928,-0.35027,-0.477,498.845,4.8,25.5,24.1765,483.885,864.077,-26.470179512,24.653654656,874.734,-7.204654703,24.787675371
2026-01-18 15:30:00,24.4325,-0.18031,-0.22991,24.3309,0.3598,-0.35057,-0.477,498.845,4.8,25.5,24.3309,483.839,864.352,-25.63372517,24.543829748,874.847,-6.876107831,24.734125195
2026-01-18 15:40:00,24.3611,-0.18111,-0.23051,24.303,0.36134,-0.35172,-0.461,498.861,4.6,25.3,24.303,483.916,864.674,-24.596101146,24.447574781,875.156,-6.282717719,24.418232821
2026-01-18 15:50:00,24.382,-0.17943,-0.23071,24.22,0.36093,-0.35034,-0.492,498.83,5.1,25.8,24.22,483.854,864.67,-24.478765296,24.521118044,875.226,-5.782677257,24.549791174
2026-01-18 16:00:00,24.4394,-0.18033,-0.23077,24.3379,0.36037,-0.35225,-0.446,498.876,4.8,25.5,24.3379,483.9,864.739,-24.33765116,24.455362052,875.387,-5.4441484,24.401506382
2026-01-18 16:10:00,24.4208,-0.18081,-0.23111,24.396,0.36026,-0.35184,,498.845,5.0,25.7,24.396,483.808,864.786,-24.228806174,24.417640496,875.422,-5.383703122,24.36196614
2026-01-18 16:20:00,24.4123,-0.18191,-0.23129,24.685,0.36178,-0.35342,-0.554,498.768,4.7,25.4,24.685,483.839,864.803,-24.108860273,24.448761217,875.478,-5.127899961,24.387085484
2026-01-18 16:30:00,24.4433,-0.18109,-0.23061,26.0911,0.36077,-0.35289,-0.569,498.753,4.8,25.5,26.0911,483.885,864.911,-23.733945976,24.431416572,875.535,-4.791721452,24.45476863
2026-01-18 16:40:00,24.2657,-0.18091,-0.23077,26.6226,0.36128,-0.35392,-0.554,498.768,4.8,25.5,26.6226,483.839,865.036,-23.541142649,24.277383274,875.753,-4.354825006,24.242049805
2026-01-18 16:50:00,24.199,-0.18103,-0.22919,26.621,0.36149,-0.35358,-0.477,498.845,4.5,25.2,26.621,483.9,865.445,-22.184476187,24.176616312,875.883,-4.076846859,24.124890002
2026-01-18 17:00:00,24.1191,-0.18019,-0.2301,26.5162,0.36262,-0.35437,-0.584,498.738,4.2,24.9,26.5162,483.9,865.449,-22.28315566,24.113437702,875.958,-3.888986268,24.072569243
2026-01-18 17:10:00,24.0074,-0.18052,-0.22903,26.0919,0.36026,-0.3528,-0.508,498.814,4.1,24.8,26.0919,483.854,865.561,-21.954007759,24.062310601,876.006,-3.860377371,23.988182912
2026-01-18 17:20:00,23.814,-0.18027,-0.22989,24.9111,0.36207,-0.35275,-0.508,498.814,4.0,24.7,24.9111,483.869,865.531,-22.363069034,23.897729439,876.315,-3.050546115,23.792535618
2026-01-18 17:30:00,23.8086,-0.17997,-0.22911,24.334,0.36033,-0.35314,-0.615,498.707,3.8,24.5,24.334,484.391,866.739,-17.806350595,23.905522255,876.276,-3.227677852,23.77560673
2026-01-18 17:40:00,23.7332,-0.1806,-0.2287,23.9701,0.36221,-0.35216,-0.538,498.784,3.7,24.4,23.9701,483.823,867.221,-16.222213506,23.778618449,876.416,-2.942006591,23.641829178
2026-01-18 17:50:00,23.4494,-0.18023,-0.22967,23.6143,0.36253,-0.35178,-0.569,498.753,3.4,24.1,23.6143,483.839,867.204,-16.884597156,23.446143423,876.936,-1.453358707,23.382487351
2026-01-18 18:00:00,23.2415,-0.18023,-0.22935,23.342,0.36173,-0.35062,-0.615,498.707,3.3,24.0,23.342,483.916,867.608,-15.713535996,23.252708254,877.263,-0.59906453,23.173936619
2026-01-18 18:10:00,22.9517,-0.1783,-0.22952,23.1006,0.36246,-0.3511,-0.6,498.722,3.0,23.7,23.1006,483.869,867.634,-15.938550991,23.073381502,877.443,-0.181210679,23.030027038
2026-01-18 18:20:00,22.6684,-0.17896,-0.22986,22.8518,0.36094,-0.35124,-0.615,498.707,2.8,23.5,22.8518,483.854,869.013,-11.272584145,22.784619799,877.824,0.778999036,22.767503088
2026-01-18 18:30:00,22.4371,-0.17822,-0.23001,22.602,0.36176,-0.35093,-0.631,498.691,,23.2,22.602,483.839,868.901,-12.085070012,22.567225808,877.982,0.984248311,22.551441594
2026-01-18 18:40:00,22.0215,-0.1778,-0.23028,22.2939,0.36016,-0.35202,-0.615,498.707,2.3,23.0,22.2939,483.777,869.0,-12.360951359,22.207130557,878.287,1.420667565,22.156699868
2026-01-18 18:50:00,21.8372,-0.17789,-0.23002,22.1632,0.36181,-0.35043,-0.631,498.691,2.0,22.7,22.1632,483.9,868.979,-12.83221217,21.989191567,878.531,1.954818766,21.943693042
2026-01-18 19:00:00,21.6574,-0.17764,-0.23036,22.0042,0.36245,-0.34908,-0.661,498.661,1.2,21.9,22.1632,483.839,869.259,-12.029905757,21.849949737,878.898,3.048532543,21.784586397
2026-01-18 19:10:00,21.6512,-0.1772,-0.22776,21.9407,0.36205,-0.35251,-0.554,498.768,1.0,21.7,21.9407,483.823,871.183,-4.551370333,21.985128452,878.697,2.618397131,21.96554546
2026-01-18 19:20:00,21.9297,-0.17834,-0.23088,21.9987,0.3619,-0.3506,-0.646,498.676,1.4,22.1,21.9987,483.931,870.89,-5.154455251,22.262208101,878.579,2.686648446,22.249984924
2026-01-18 19:30:00,21.9046,-0.17799,-0.23177,21.9501,0.36206,-0.35036,-0.538,498.784,1.7,22.4,21.9501,483.808,870.894,-5.280276172,22.18395091,878.601,2.63384267,22.174686641
2026-01-18 19:40:00,21.6786,-0.17786,-0.23113,21.8497,0.36248,-0.35122,-0.169,499.153,1.1,21.8,21.8497,483.823,870.997,-5.320228918,21.946570424,878.828,3.088288999,21.95291522
2026-01-18 19:50:00,21.527,-0.1771,-0.23079,21.6119,0.36234,-0.34955,-0.154,499.168,1.0,21.7,21.6119,483.823,871.01,-5.436941247,21.85457103,879.103,3.883477907,21.820165071
2026-01-18 20:00:00,21.2737,-0.17692,-0.2299,21.4775,0.36318,-0.3508,-0.661,498.661,0.6,21.3,21.4775,483.854,871.006,-5.708835034,21.711875606,879.317,4.395605767,21.657598157
2026-01-18 20:10:00,21.398,-0.17702,-0.23027,21.4916,0.36336,-0.3511,-0.6,498.722,1.0,21.7,21.4916,484.468,871.028,-5.692930969,21.674749457,879.457,4.957013107,21.677007316
2026-01-18 20:20:00,21.3272,-0.17831,-0.2306,21.4602,0.36231,-0.35004,-0.707,498.615,0.8,21.5,21.4602,483.9,871.075,-5.820832492,21.505502063,879.584,5.130953598,21.508316324
2026-01-18 20:30:00,21.1619,-0.17795,-0.23051,21.3123,0.36099,-0.3503,-0.631,498.691,0.7,21.4,21.3123,483.839,871.101,-5.918341691,21.397011864,879.872,5.988109388,21.38283301
2026-01-18 20:40:00,21.0902,-0.17725,-0.23098,21.2588,0.36316,-0.35068,-0.6,498.722,0.5,21.2,21.3123,483.854,873.373,2.552102032,21.356219566,879.951,6.203596618,21.337503703
2026-01-18 20:50:00,21.0168,-0.17806,-0.23067,21.1099,0.36259,-0.35152,-0.615,498.707,0.6,21.3,21.1099,483.869,873.365,2.405898921,21.291708976,879.999,6.34645327,21.316588347
2026-01-18 21:00:00,20.8748,-0.17774,-0.23066,20.9254,0.36337,-0.35111,-0.569,498.753,0.4,21.1,20.9254,483.869,874.076,4.664687593,21.061191662,880.432,7.522130019,21.065131463
