data_time,GXS-0-0D-QJ-1_temperature,GXS-0-0D-QJ-1_xAxisAngle,GXS-0-0D-QJ-1_yAxisAngle,GXS-0-1D-QJ-1_temperature,GXS-0-1D-QJ-1_xAxisAngle,GXS-0-1D-QJ-1_yAxisAngle,GXS-0-1L-LX-1_beamPierRelativeDisplacement,GXS-0-1L-LX-1_measureDisplacement,GXS-0-1L-LX-2_beamPierRelativeDisplacement,GXS-0-1L-LX-2_measureDisplacement,GXS-0-1L-LX-3_beamPierRelativeDisplacement,GXS-0-1L-LX-3_measureDisplacement,GXS-0-1L-LX-4_beamPierRelativeDisplacement,GXS-0-1L-LX-4_measureDisplacement,GXS-0-1L-WSD-1_humidity,GXS-0-1L-WSD-1_temperature,GXS-0-1L-YB-1_frequency,GXS-0-1L-YB-1_strain,GXS-0-1L-YB-1_temperature,GXS-0-1L-YB-2_frequency,GXS-0-1L-YB-2_strain,GXS-0-1L-YB-2_temperature,GXS-0-1L-YB-3_frequency,GXS-0-1L-YB-3_strain,GXS-0-1L-YB-3_temperature,GXS-0-1L-YB-4_frequency,GXS-0-1L-YB-4_strain,GXS-0-1L-YB-4_temperature
2026-01-29 17:10:00,20.7935,-0.28496,0.40516,20.6252,0.44812,-0.05756,0.092,452.998,0.46,502.84,-0.215,505.247,0.461,538.468,57.5,20.7,879.855,38.488770472,21.5155457,896.566,29.385410447,20.454294028,904.264,34.125003978,20.654292964,860.295,-3.036787083,23.33396657
2026-01-29 17:20:00,20.652,-0.28596,0.39076,20.6007,0.44592,-0.0535,0.0,452.906,0.491,502.871,-0.261,505.201,0.445,538.452,59.4,20.6,879.863,38.350172549,21.421833493,896.721,29.98913919,20.465877526,904.286,34.251751936,20.678746756,862.027,3.289181452,23.229950998
2026-01-29 17:30:00,20.7785,-0.28473,0.40387,20.6307,0.44384,-0.05542,0.445,453.351,0.476,502.856,-0.184,505.278,0.307,538.314,59.1,20.7,880.45,40.49940353,21.389507882,896.61,29.561787566,20.460357833,904.3,34.344492062,20.701020667,860.972,-0.936545445,23.086399352
2026-01-29 17:40:00,20.8196,-0.28563,0.40378,20.6062,0.44728,-0.05685,0.23,453.136,0.368,502.748,0.2,505.662,0.722,538.729,59.3,20.6,880.371,40.043257612,21.301137917,896.575,29.446111595,20.469214357,904.304,34.332469059,20.685984541,861.803,1.655794477,22.790487882
2026-01-29 17:50:00,20.6173,-0.28479,0.40168,20.5121,0.44434,-0.05733,0.476,453.382,-0.553,501.827,-0.246,505.216,0.737,538.744,60.4,20.5,880.367,39.804699333,21.17696222,896.592,29.469217518,20.44653509,904.268,34.103131796,20.633785072,862.143,2.231560464,22.400040055
2026-01-29 18:00:00,20.3268,-0.28207,0.40226,20.3006,0.44476,-0.05662,0.538,453.444,0.322,502.702,-0.2,505.262,0.307,538.314,61.4,20.3,880.367,39.571896422,21.04762727,896.548,29.240104975,20.411173826,904.232,33.838911475,20.562206127,862.853,4.231310376,22.027701489
2026-01-29 18:10:00,20.2221,-0.28412,0.40346,20.2292,0.44508,-0.05619,0.614,453.52,0.261,502.641,-0.231,505.231,0.691,538.698,61.9,20.3,880.354,39.335222094,20.943300743,896.579,29.269239862,20.362595603,904.205,33.637661282,20.506808056,863.288,5.324245814,21.726098869
2026-01-29 18:20:00,19.9991,-0.2828,0.4056,20.0396,0.44563,-0.05841,0.599,453.505,,502.671,-0.446,505.016,0.292,538.299,62.2,20.1,880.367,39.16671912,20.822528769,896.499,28.891144677,20.319676327,904.183,33.444475271,20.445444235,863.85,6.968583459,21.465506212
2026-01-29 18:30:00,19.852,-0.28323,0.40531,19.856,0.44586,-0.05848,0.599,453.505,0.414,502.794,,504.97,0.261,538.268,64.3,19.9,882.051,45.30479659,20.714409434,896.481,28.728421535,20.266879642,904.147,33.207687084,20.389105365,864.043,7.361944254,21.280830167
2026-01-29 18:40:00,19.6873,-0.28417,0.40443,19.7693,0.44425,-0.05873,0.307,453.213,-0.63,501.75,-0.523,504.939,0.215,538.222,64.2,19.8,882.077,45.195494693,20.599367736,896.388,28.245127833,20.192675956,904.12,32.998960788,20.329553903,864.271,7.924982917,21.117298651
2026-01-29 18:50:00,19.5598,-0.28123,0.40425,19.6005,0.44339,-0.06011,0.614,453.52,0.291,502.671,-0.43,505.032,0.645,538.652,66.7,19.6,882.095,45.072620625,20.493499304,896.517,28.652247795,20.149350776,904.124,32.909080857,20.271263927,864.43,8.283290142,20.984180182
2026-01-29 19:00:00,19.4362,-0.28308,0.40352,19.4601,0.44708,-0.05815,0.568,453.474,0.138,502.518,-0.492,504.97,,538.207,66.9,19.4,882.121,44.980526894,20.388017699,896.415,28.202658067,20.11267405,904.044,32.50934327,20.216321095,864.64,8.805160456,20.835382422
2026-01-29 19:10:00,19.33,-0.28697,0.40231,19.3771,0.44192,-0.06095,0.63,453.536,-0.738,501.642,-0.292,505.17,0.139,538.146,67.2,19.4,882.108,44.745277453,20.284482776,896.379,28.009093296,20.080348188,904.021,32.314126217,20.155918088,864.864,9.420695461,20.709372222
2026-01-29 19:20:00,19.1981,-0.283,0.40759,19.2373,0.44626,-0.05982,0.63,453.536,0.123,502.503,-0.384,505.078,0.169,538.176,69.8,19.2,882.138,44.555701346,20.116487615,896.313,27.680155268,20.035490063,903.972,31.984949981,20.075411733,865.161,10.174919963,20.507902327
2026-01-29 19:30:00,19.1485,-0.28326,0.40632,19.2461,0.4479,-0.05961,0.322,453.228,-0.876,501.504,0.092,505.554,0.599,538.606,69.7,19.2,882.13,44.422149454,20.05900548,896.304,27.513671575,19.961801653,903.954,31.817852026,20.020184597,865.359,10.656970476,20.362052497
2026-01-29 19:40:00,19.1285,-0.28282,0.40642,19.2485,0.44578,-0.06022,0.322,453.228,0.092,502.472,0.015,505.477,0.108,538.115,71.1,19.2,882.186,44.491203467,19.980375297,896.313,27.542621031,19.959082154,903.918,31.611775792,19.980907923,865.483,10.946017448,20.263577061
2026-01-29 19:50:00,19.0717,-0.28381,0.40564,19.1701,0.44752,-0.06083,0.538,453.444,0.169,502.549,-0.307,505.155,-0.046,537.961,69.4,19.2,882.147,44.097425772,19.843087543,896.331,27.541637698,19.920930797,903.896,31.415139105,19.91762706,865.785,11.846440046,20.132882481
2026-01-29 20:00:00,18.9556,-0.28268,0.40662,19.0685,0.44649,-0.06102,0.584,453.49,-0.953,501.427,0.077,505.539,-0.046,537.961,70.4,19.1,882.165,43.933483305,19.714403334,896.193,26.955951031,19.883854783,903.855,31.133557708,19.846848923,865.811,11.745306637,20.022378832
2026-01-29 20:10:00,18.8907,-0.28231,0.40805,19.0085,0.4471,-0.06036,0.338,453.244,0.199,502.579,-0.415,505.047,0.093,538.1,71.3,19.0,882.541,45.245125168,19.657565317,896.228,26.989655623,19.829458604,903.945,31.411326976,19.813139878,865.837,11.711486506,19.949271449
2026-01-29 20:20:00,18.8024,-0.28404,0.40725,18.9308,0.4476,-0.06111,0.307,453.213,-0.046,502.334,-0.446,505.016,0.0,538.007,73.0,18.9,882.554,45.256939455,19.636969599,896.211,26.85919585,19.792496843,903.824,30.892781842,19.777848825,865.914,11.898986881,19.89257223
2026-01-29 20:30:00,18.6949,-0.28377,0.4069,18.8225,0.44618,-0.06209,0.614,453.52,-1.06,501.32,-0.553,504.909,0.062,538.069,73.6,18.7,882.545,45.141443477,19.591607697,896.268,27.001242433,19.752328918,903.801,30.762354911,19.75344033,865.97,11.982337402,19.821884552
2026-01-29 20:40:00,18.588,-0.28395,0.40839,18.7575,0.44669,-0.06485,0.768,453.674,-1.06,501.32,-0.307,505.155,-0.015,537.992,73.5,18.6,882.554,45.068414117,19.5322333,896.233,26.751583851,19.686750658,903.815,30.752512517,19.718723953,866.061,12.196500638,19.750749652
2026-01-29 20:50:00,18.5148,-0.28368,0.40784,18.6957,0.44587,-0.06338,0.599,453.505,-0.031,502.349,-0.246,505.216,0.062,538.069,73.6,18.6,882.532,44.869274172,19.467561738,896.18,26.414974525,19.61047149,903.756,30.447810269,19.672705959,866.13,12.337944215,19.685176683
2026-01-29 21:00:00,18.4681,-0.28404,0.40777,18.5984,0.44641,-0.06329,0.584,453.49,-0.123,502.257,0.261,505.723,-0.03,537.977,74.6,18.4,882.549,44.785132281,19.385300353,896.135,26.249723996,19.612678293,903.725,30.232908223,19.618080205,866.225,12.549122378,19.60402673
2026-01-29 21:10:00,18.3788,-0.28319,0.40883,18.5695,0.44667,-0.06234,0.138,453.044,-0.077,502.303,-0.492,504.97,0.016,538.023,74.2,18.4,882.532,44.655445514,19.34876804,896.135,26.186534927,19.577573255,903.707,30.075718723,19.568357766,866.259,12.586605481,19.553818894
2026-01-29 21:20:00,18.3618,-0.28318,0.40809,18.5365,0.44675,-0.06174,0.538,453.444,-0.123,502.257,-0.277,505.185,-0.046,537.961,74.4,18.4,882.528,44.590212945,19.320884404,896.087,25.932123615,19.536513799,903.698,30.008826086,19.549997721,866.294,12.64731823,19.514427247
2026-01-29 21:30:00,18.3884,-0.28356,0.40865,18.5534,0.44679,-0.06273,0.23,453.136,-0.062,502.318,0.015,505.477,-0.092,537.915,74.3,18.5,882.528,44.518812651,19.281217574,896.104,25.919390882,19.493924168,903.676,29.861131986,19.513907184,866.32,12.655856884,19.464852522
2026-01-29 21:40:00,18.4126,-0.28359,0.40854,18.5333,0.4471,-0.0633,0.584,453.49,0.015,502.395,-0.538,504.924,-0.046,537.961,74.9,18.5,882.549,44.527348551,19.242087169,896.122,25.992899136,19.497157026,903.653,29.705748565,19.475633973,866.363,12.722755473,19.412184093
2026-01-29 21:50:00,18.4367,-0.28308,0.40809,18.5582,0.44715,-0.06373,0.292,453.198,-0.154,502.226,-0.784,504.678,-0.583,537.424,74.8,18.5,882.514,44.439145447,19.266206397,896.078,25.861435775,19.516045308,903.653,29.714469465,19.480478917,866.346,12.644240589,19.404080603
2026-01-29 22:00:00,18.4995,-0.28483,0.40971,18.6033,0.44911,-0.06405,0.261,453.167,-0.139,502.241,-0.492,504.97,-0.046,537.961,74.7,18.6,882.51,44.453076371,19.282302479,896.118,26.023508474,19.522518894,903.649,29.693613267,19.47724882,872.271,34.929169689,19.406264191
2026-01-29 22:10:00,18.5004,-0.28356,0.40859,18.6225,0.44636,-0.06282,0.614,453.52,-0.169,502.211,-0.4,505.062,-0.046,537.961,75.1,18.6,882.514,44.478706682,19.28818486,896.14,26.131430438,19.536513799,903.649,29.693613267,19.47724882,866.303,12.479642981,19.402471801
2026-01-29 22:20:00,18.4713,-0.28223,0.40865,18.6137,0.44704,-0.06219,0.584,453.49,-0.092,502.288,-0.43,505.032,-0.046,537.961,75.3,18.5,882.514,44.429493112,19.260843988,896.135,26.065071937,19.510093816,903.644,29.653431162,19.465371279,866.346,12.601757677,19.380478986
2026-01-29 22:30:00,18.4866,-0.28303,0.40989,18.6901,0.44777,-0.06244,0.215,453.121,0.015,502.395,-0.476,504.986,-0.046,537.961,73.5,18.7,882.493,44.343746899,19.257079774,896.087,25.754715457,19.437953711,903.631,29.596867718,19.461106354,866.229,12.128840508,19.362180122
2026-01-29 22:40:00,18.6089,-0.2826,0.40939,18.8466,0.44739,-0.06239,0.276,453.182,-0.384,501.996,-0.507,504.955,-0.046,537.961,72.9,18.7,882.497,44.493931563,19.332159019,896.02,25.41470245,19.38903199,903.644,29.669931726,19.474538259,866.177,11.983591212,19.390122912
2026-01-29 22:50:00,18.555,-0.2832,0.41037,18.7206,0.4466,-0.0633,0.276,453.182,-1.198,501.182,-0.615,504.847,-0.046,537.961,73.6,18.6,882.497,44.454281038,19.310130949,896.002,25.365414024,19.399254593,903.635,29.629340721,19.470790231,866.173,11.956975523,19.383693098
2026-01-29 23:00:00,18.5606,-0.28273,0.41201,18.7045,0.44653,-0.06239,0.538,453.444,-0.123,502.257,-0.63,504.832,-0.03,537.977,73.9,18.7,882.501,44.447200041,19.297840382,896.055,25.609211766,19.42397177,903.626,29.576094371,19.460011456,866.164,11.904744956,19.373478646
2026-01-29 23:10:00,18.5671,-0.283,0.40998,18.6868,0.44757,-0.06336,0.584,453.49,-1.183,501.197,-0.569,504.893,-0.092,537.915,74.3,18.7,882.493,44.389147767,19.282302479,896.064,25.684701204,19.447107816,903.613,29.512689396,19.451945681,866.169,11.887732752,19.353581572
2026-01-29 23:20:00,18.5429,-0.28359,0.4099,18.6748,0.44572,-0.06378,0.584,453.49,-0.43,501.95,-0.476,504.986,-0.153,537.854,74.6,18.6,882.497,44.387748303,19.273168319,896.064,25.679829725,19.444401438,903.617,29.505446993,19.439565443,866.164,11.844799113,19.340175401
2026-01-29 23:30:00,18.5783,-0.28251,0.41026,18.6932,0.44661,-0.06349,0.307,453.213,-0.139,502.241,-0.584,504.878,-0.046,537.961,72.9,18.7,882.484,44.358181265,19.283901397,896.06,25.632880677,19.426675314,903.613,29.493306326,19.441177309,866.16,11.806569736,19.327293538
2026-01-29 23:40:00,18.6338,-0.2831,0.41094,18.7864,0.44781,-0.06185,0.63,453.536,-1.214,501.166,-0.492,504.97,-0.199,537.808,71.3,18.8,882.484,44.389032369,19.3010409,896.02,25.444686038,19.405689539,903.608,29.463832126,19.435248604,866.139,11.736356974,19.332159019
2026-01-29 23:50:00,18.719,-0.28238,0.41155,18.8794,0.44586,-0.06175,0.522,453.428,-0.476,501.904,-0.538,504.924,-0.168,537.839,71.5,18.8,882.484,44.471125456,19.34664817,895.962,25.187912975,19.384209701,903.613,29.484602973,19.436342113,866.113,11.654972047,19.341263592
2026-01-30 00:00:00,18.7005,-0.28407,0.41103,18.8329,0.4466,-0.06309,0.568,453.474,-0.415,501.965,-0.63,504.832,-0.168,537.839,71.6,18.8,882.484,44.443087154,19.331071335,895.967,25.221286931,19.392304937,903.608,29.461967507,19.434212704,866.113,11.639511247,19.332674259
2026-01-30 00:10:00,18.6732,-0.28329,0.41065,18.792,0.44618,-0.06295,0.522,453.428,-0.476,501.904,-0.615,504.847,-0.122,537.885,73.3,18.8,882.479,44.389474093,19.311732152,895.958,25.195092211,19.396554846,903.6,29.408584071,19.4212686,866.147,11.710428408,19.3010409
2026-01-30 00:20:00,18.3054,-0.28198,0.41091,18.4745,0.44632,-0.06278,0.614,453.52,-1.214,501.166,-0.569,504.893,-0.168,537.839,76.3,18.3,882.488,43.922308674,19.033393278,896.042,25.443321197,19.358969553,903.541,28.992533953,19.313390679,866.264,11.91723007,19.171497816
2026-01-30 00:30:00,18.2522,-0.28342,0.41121,18.5663,0.44738,-0.06357,0.23,453.136,-0.43,501.95,-0.046,505.416,-0.168,537.839,76.3,18.3,882.471,43.924504824,19.070129252,895.931,24.829982296,19.250123596,903.532,28.909412195,19.286014455,866.264,11.85861595,19.138934415
2026-01-30 00:40:00,18.1716,-0.2837,0.41069,18.4681,0.4475,-0.06492,0.292,453.198,-1.198,501.182,0.215,505.677,-0.23,537.777,77.8,18.2,882.453,43.806017542,19.041908045,895.936,24.786246171,19.215379898,903.519,28.842231459,19.275851034,866.29,11.894002365,19.104275113
2026-01-30 00:50:00,18.1288,-0.28251,0.4117,18.3006,0.447,-0.06483,0.461,453.367,-0.4,501.98,-0.538,504.924,-0.214,537.793,79.4,18.1,882.484,43.747397683,18.944577185,895.931,24.72987158,19.194506531,903.505,28.679712033,19.214810845,866.367,12.046334914,19.028038213
2026-01-30 01:00:00,18.0488,-0.28273,0.41133,18.2022,0.44614,-0.0636,0.061,452.967,-1.152,501.228,-0.584,504.878,-0.322,537.685,79.3,18.1,882.479,43.440473387,18.784509537,895.9,24.591201438,19.182231835,903.452,28.305383457,19.117576538,866.467,12.234900495,18.923879864
2026-01-30 01:10:00,17.8036,-0.28394,0.41202,17.9873,0.44871,-0.06553,0.138,453.044,-0.446,501.934,-0.799,504.663,-0.322,537.685,80.3,17.8,882.462,43.139801396,18.652985433,895.945,24.647917778,19.11972826,903.393,27.906116302,19.019022486,866.51,12.216238976,18.823678041
2026-01-30 01:20:00,17.7648,-0.28124,0.41034,17.9162,0.44677,-0.06501,0.43,453.336,-1.214,501.166,-0.63,504.832,-0.184,537.823,81.1,17.8,882.44,42.962264098,18.600315342,895.794,24.036889948,19.095733033,903.375,27.715943399,18.950975934,866.54,12.206191604,18.755421066
2026-01-30 01:30:00,17.7502,-0.28218,0.41212,17.9154,0.44859,-0.06506,0.384,453.29,-1.214,501.166,-0.599,504.863,0.2,538.207,81.9,17.8,882.431,42.860306088,18.562474534,895.914,24.479498425,19.090926225,903.349,27.580801872,18.930215729,866.54,12.14631986,18.722158986
2026-01-30 01:40:00,17.1951,-0.28216,0.41256,17.3759,0.44955,-0.06559,0.445,453.351,-1.291,501.089,-0.584,504.878,-0.245,537.762,85.0,17.0,882.514,42.192640112,18.018147877,895.767,23.62692877,18.924384414,903.245,26.820900001,18.725321709,866.773,12.603597412,18.489425447
2026-01-30 01:50:00,16.9413,-0.28186,0.41061,17.1185,0.44912,-0.06556,0.461,453.367,-1.168,501.212,-0.661,504.801,-0.23,537.777,86.9,16.9,882.733,42.862343425,17.932677031,895.745,23.292422857,18.784509537,903.178,26.303268713,18.577723164,866.847,12.541522261,18.300340668
2026-01-30 02:00:00,16.8906,-0.28168,0.41125,17.0475,0.44831,-0.06614,0.568,453.474,-0.799,501.581,-0.584,504.878,-0.214,537.793,88.2,16.8,883.031,43.98671387,17.934754602,895.589,22.637222186,18.746419693,903.147,26.102437177,18.530914361,866.864,12.488967404,18.235627634
2026-01-30 02:10:00,16.9666,-0.28202,0.41228,17.0614,0.44804,-0.06616,0.43,453.336,-1.229,501.151,-0.046,505.416,0.2,538.207,87.7,16.8,883.018,44.038468446,17.990666355,895.75,23.284585461,18.769709578,903.16,26.226064659,18.572437084,866.842,12.334918944,18.196006898
2026-01-30 02:20:00,16.9911,-0.28144,0.4108,17.036,0.44809,-0.06673,0.538,453.444,-1.306,501.074,-0.015,505.447,0.215,538.222,88.4,16.8,883.014,44.09158176,18.028530431,895.508,22.250923145,18.701031889,903.169,26.297786125,18.593479813,866.803,12.119803456,18.157975925
2026-01-30 02:30:00,17.1796,-0.28251,0.41257,17.1837,0.44885,-0.06576,0.138,453.044,-0.661,501.719,-0.599,504.863,-0.168,537.839,87.8,16.9,883.005,44.275706543,18.149624508,895.508,22.153096951,18.646684004,903.196,26.501753137,18.650387228,866.704,11.866644869,18.224160102
2026-01-30 02:40:00,17.5247,-0.27984,0.40652,17.3271,0.44737,-0.06891,0.384,453.29,-0.768,501.612,-0.676,504.786,-0.245,537.762,85.8,17.2,883.285,45.5389155,18.266439647,895.522,22.193410677,18.639832138,903.178,26.43495953,18.65088473,866.765,12.009707375,18.176199898
2026-01-30 02:50:00,17.6691,-0.2818,0.41347,17.4084,0.44901,-0.06594,0.153,453.059,-1.26,501.12,-0.753,504.709,-0.26,537.747,85.9,17.1,883.311,45.816348996,18.366250945,895.495,22.093766519,18.640881864,903.174,26.363048847,18.61929103,866.704,11.752169908,18.160562901
2026-01-30 03:00:00,17.4312,-0.2876,0.41783,17.2244,0.45401,-0.06866,0.092,452.998,-0.722,501.658,-0.553,504.909,-0.245,537.762,89.1,16.9,883.325,45.731600315,18.289919964,895.602,22.259456255,18.509390521,903.183,26.449981203,18.648784253,866.656,11.630799727,18.193415185
2026-01-30 03:10:00,17.3401,-0.28277,0.41154,17.1226,0.44794,-0.06558,0.123,453.029,,501.074,-0.661,504.801,-0.874,537.133,91.2,16.8,883.338,45.662119142,18.224160102,895.379,21.330104548,18.458968939,903.174,26.382027921,18.62983496,866.708,11.708177937,18.127766237
2026-01-30 03:20:00,17.3222,-0.28125,0.41316,17.005,0.44871,-0.067,0.476,453.382,-0.584,501.796,-0.615,504.847,-0.23,537.777,91.1,16.6,883.338,45.599198864,18.189204392,895.362,21.03335612,18.329624592,903.151,26.219681731,18.587693544,866.786,11.835980227,18.035812245
2026-01-30 03:30:00,16.983,-0.28305,0.4135,16.7859,0.44904,-0.06681,0.445,453.351,,501.089,-0.154,505.308,0.215,538.222,91.2,16.5,883.342,45.327822278,18.030082941,895.384,20.913113145,18.216861198,903.107,25.909520614,18.507305294,866.829,11.830644823,17.943013819
2026-01-30 03:40:00,17.3018,-0.28179,0.41401,16.9437,0.44899,-0.06751,0.461,453.367,-1.291,501.089,-0.553,504.909,-0.153,537.854,92.3,16.7,883.316,45.310511645,18.074784344,895.215,20.340500362,18.251812725,903.084,25.717210734,18.448517384,866.911,11.885038274,17.801920458
2026-01-30 03:50:00,17.1984,-0.28295,0.4119,16.8194,0.44898,-0.06746,0.353,453.259,-1.275,501.105,-0.692,504.77,-0.828,537.179,92.3,16.5,883.32,45.255403891,18.035812245,895.21,20.193071968,18.180353912,903.075,25.66820512,18.440094573,866.86,11.743383035,17.829770776
2026-01-30 04:00:00,17.2082,-0.28176,0.41257,16.6745,0.44799,-0.06676,0.092,452.998,-0.753,501.627,,504.909,-0.214,537.793,93.0,16.5,883.298,45.235289383,18.07059926,895.183,20.108440796,18.189744186,902.968,24.935307587,18.256470473,867.234,12.597146817,17.522734387
2026-01-30 04:10:00,17.2155,-0.28052,0.41292,16.6655,0.44921,-0.06843,0.138,453.044,-1.321,501.059,-0.738,504.724,-0.276,537.731,93.1,16.5,883.285,45.210746549,18.084123563,895.157,19.975026555,18.169943585,902.905,24.425589439,18.104911437,867.411,12.844372605,17.290298948
2026-01-30 04:20:00,17.3311,-0.28208,0.4139,16.8513,0.44934,-0.06705,0.384,453.29,-1.352,501.028,-0.615,504.847,0.2,538.207,92.5,16.7,883.281,45.23031736,18.103352916,895.135,19.932600702,18.192335407,902.941,24.674337247,18.167894542,867.191,12.246622962,17.417833225
2026-01-30 04:30:00,17.0205,-0.28235,0.41378,16.7409,0.44868,-0.06734,0.568,453.474,-0.645,501.735,-0.569,504.893,-0.184,537.823,92.6,16.7,883.268,45.17301612,18.098678104,895.121,19.840619,18.170482842,902.932,24.70042697,18.201191363,867.26,12.420590935,17.370329365
2026-01-30 04:40:00,17.1511,-0.2812,0.4134,16.7859,0.44823,-0.06639,0.461,453.367,-1.352,501.028,-0.184,505.278,0.2,538.207,92.8,16.7,883.268,45.174853631,18.099698944,895.099,19.780414859,18.182997839,902.936,24.678932768,18.18089346,867.217,12.218493541,17.347887347
2026-01-30 04:50:00,17.275,-0.28203,0.41269,16.8153,0.44966,-0.06705,0.399,453.305,-0.722,501.658,-0.676,504.786,-0.214,537.793,93.2,16.7,883.272,45.189025244,18.099215382,895.081,19.677970363,18.163689291,902.901,24.447037374,18.125183637,867.251,12.249091688,17.293854536
2026-01-30 05:00:00,17.231,-0.28157,0.41339,16.7957,0.44941,-0.06689,0.153,453.059,-0.784,501.596,-0.676,504.786,-0.184,537.823,92.7,16.7,883.25,45.061352362,18.074247744,895.054,19.466863918,18.102815524,902.847,24.058818444,18.022321637,867.264,12.222828877,17.252104875
2026-01-30 05:10:00,17.3604,-0.28216,0.41268,17.0515,0.447,-0.06668,,453.367,-0.799,501.581,-0.707,504.755,0.231,538.238,92.1,16.9,883.504,46.058561442,18.097603594,895.054,19.57925079,18.165252675,902.892,24.36171143,18.096582865,866.972,11.517027217,17.470030498
2026-01-30 05:20:00,17.3271,-0.28229,0.41444,17.1853,0.44846,-0.06714,0.461,453.367,,501.75,,505.308,0.093,538.1,91.6,17.0,883.566,46.283300657,18.09293017,895.059,19.702237333,18.223132682,902.945,24.780341078,18.218428879,866.786,11.151786538,17.65570464
2026-01-30 05:30:00,17.3897,-0.28127,0.41334,17.1356,0.44836,-0.06725,0.568,453.474,,501.074,-0.753,504.709,-1.012,536.995,91.6,17.0,883.575,46.284482725,18.074784344,895.054,19.694629765,18.229352106,902.95,24.840426729,18.241363946,866.842,11.298538797,17.620240149
2026-01-30 05:40:00,17.2383,-0.28178,0.41428,17.1054,0.44922,-0.06643,0.015,452.921,-1.337,501.043,-0.246,505.216,-0.491,537.516,92.2,16.8,883.614,46.362824239,18.036829775,895.037,19.574470626,18.198112919,902.936,24.752140859,18.221564621,866.795,11.155964844,17.63922339
2026-01-30 05:50:00,17.1258,-0.28167,0.41309,17.001,0.44874,-0.0676,0.399,453.305,,501.074,-0.722,504.74,-0.352,537.655,92.9,16.7,883.596,46.111399816,17.934754602,895.046,19.442390616,18.105932606,902.936,24.741728744,18.215780113,866.799,11.177523715,17.642843861
2026-01-30 06:00:00,17.2318,-0.2816,0.41342,17.0295,0.44919,-0.06716,0.077,452.983,-0.661,501.719,-0.584,504.878,-0.337,537.67,93.3,16.9,883.583,45.987031401,17.892820248,894.997,19.191725422,18.069043497,902.914,24.62525259,18.19703288,867.054,12.086521467,17.615104248
2026-01-30 06:10:00,17.4027,-0.28257,0.41492,17.1176,0.45005,-0.06588,0.399,453.305,-0.661,501.719,-0.722,504.74,-0.429,537.578,93.0,16.9,883.566,46.033987147,17.954422665,894.992,19.245902554,18.109587754,902.914,24.580277602,18.172046775,866.769,11.016569361,17.616099877
2026-01-30 06:20:00,17.2057,-0.28389,0.41449,17.0385,0.44894,-0.06729,0.476,453.382,-1.321,501.059,-0.692,504.77,-0.368,537.639,93.7,16.8,883.588,45.977905004,17.877304178,894.983,19.087649463,18.040471901,902.972,24.826453093,18.187639073,867.449,13.609764426,17.636128164
2026-01-30 06:30:00,17.3083,-0.28165,0.41436,17.072,0.44832,-0.06814,0.0,452.906,-1.321,501.059,-0.707,504.755,-0.352,537.655,93.5,16.9,884.404,49.025068228,17.86540987,894.939,18.885760133,18.020234644,902.901,24.537021861,18.175175019,866.721,10.899036981,17.651084273
2026-01-30 06:40:00,17.2285,-0.28124,0.41293,17.0067,0.44815,-0.06796,0.415,453.321,-1.367,501.013,,504.801,-0.383,537.624,93.4,16.8,884.479,,17.834964055,894.979,,17.983454911,902.892,,18.163689291,866.717,,17.647462257
2026-01-30 06:50:00,17.178,-0.28216,0.41435,16.9683,0.44933,-0.06916,0.476,453.382,-0.692,501.688,-0.63,504.832,-0.383,537.624,93.6,16.8,884.492,49.203637995,17.780768331,894.908,18.608800252,17.931132316,902.878,24.37643128,18.134008941,866.726,10.849397167,17.613060748
2026-01-30 07:00:00,17.3197,-0.2817,0.41488,16.9985,0.44702,-0.06805,0.092,452.998,-1.306,501.074,-0.461,505.001,-0.537,537.47,93.6,16.8,884.492,49.261240818,17.812769899,894.925,18.724923988,17.960129611,902.82,23.954491382,18.020769749,866.95,11.311877462,17.402020153
2026-01-30 07:10:00,17.3091,-0.28239,0.41485,17.0214,0.4482,-0.06743,0.123,453.029,-1.275,501.105,-0.645,504.817,-0.383,537.624,93.7,16.8,884.505,49.303553,17.809117457,894.948,18.782525935,17.944079782,902.816,23.845183214,17.96839967,866.834,10.903188683,17.417314558
2026-01-30 07:20:00,17.3612,-0.28126,0.41407,17.036,0.44856,-0.06832,0.63,453.536,-1.291,501.089,-0.676,504.786,-0.444,537.563,93.6,16.9,884.518,49.392476891,17.831360407,894.97,18.891362327,17.958582703,902.86,24.088059668,18.01140755,867.135,12.091255032,17.448511231
2026-01-30 07:30:00,17.3873,-0.28125,0.41559,17.0589,0.44853,-0.06736,0.123,453.029,-1.321,501.059,-0.63,504.832,-0.444,537.563,93.8,16.9,884.549,49.538728962,17.847847287,895.063,19.227074581,17.950796695,902.811,23.886085025,18.001568748,866.994,11.564764268,17.450589341
2026-01-30 07:40:00,17.3792,-0.28046,0.41589,17.0728,0.44879,-0.06869,0.2,453.106,-1.306,501.074,-0.569,504.893,-0.46,537.547,93.8,16.9,884.505,49.353797659,17.837031156,894.899,18.5534863,17.919204873,902.825,23.959330282,18.013012177,866.765,10.775412337,17.490480433
2026-01-30 07:50:00,17.3547,-0.27923,0.41315,17.0646,0.44951,-0.06819,0.169,453.075,-1.275,501.105,-0.599,504.863,-1.15,536.857,93.9,16.9,884.54,49.464050145,17.825161585,894.983,18.807909224,17.885060657,902.802,23.866292108,18.009375214,866.7,10.566984062,17.510483
