timestamp,ZS-0-0D-QJ-1_temperature,ZS-0-0D-QJ-1_xAxisAngle,ZS-0-0D-QJ-1_yAxisAngle,ZS-0-1D-QJ-1_temperature,ZS-0-1D-QJ-1_xAxisAngle,ZS-0-1D-QJ-1_yAxisAngle,ZS-0-1L-LX-1_beamPierRelativeDisplacement,ZS-0-1L-LX-1_measureDisplacement,ZS-0-1L-LX-2_beamPierRelativeDisplacement,ZS-0-1L-LX-2_measureDisplacement,ZS-0-1L-LX-3_beamPierRelativeDisplacement,ZS-0-1L-LX-3_measureDisplacement,ZS-0-1L-LX-4_beamPierRelativeDisplacement,ZS-0-1L-LX-4_measureDisplacement,ZS-0-1L-WSD-1_humidity,ZS-0-1L-WSD-1_temperature,ZS-0-1L-YB-1_frequency,ZS-0-1L-YB-1_strain,ZS-0-1L-YB-1_temperature,ZS-0-1L-YB-2_frequency,ZS-0-1L-YB-2_strain,ZS-0-1L-YB-2_temperature
2026-02-16 15:50:00,23.309728532360985,0.37457421148587056,-0.40953412032816777,22.49307511394713,-0.20831463992707383,-0.21858905195989062,-0.5142677345537757,490.1317322654462,-4.2213678685531715,501.31663213144685,-0.05988533576975788,591.0761146642303,0.604056466302368,508.33842023701004,74.89872379216044,23.08331814038286,845.7387757437072,-12.291286709375285,23.90920011609611,870.3034874141877,-17.654989251418765,22.55133737189931
2026-02-16 16:00:00,23.30695674567001,0.3745778167730173,-0.40953522333637193,22.490546991795807,-0.2083105059252507,-0.21859202825888788,-0.5140494279176202,490.13195057208236,-4.219840255591054,501.31815974440894,-0.05985746916400182,591.076142530836,0.6038328779599271,508.3381057429353,74.90369188696445,23.080401093892434,845.7392201372998,-12.293450287884667,23.90706971424851,870.3026745995423,-17.661385291354232,22.549482124396796
2026-02-16 16:10:00,23.304184958979032,0.3745814220601641,-0.40953632634457615,22.488018869644485,-0.20830637192342752,-0.21859500455788514,-0.5138311212814646,490.1321688787185,-4.218312642628936,501.3196873573711,-0.05982960255824577,591.0761703974418,0.6036092896174863,508.3377912488605,74.90865998176847,23.077484047402006,845.7396645308925,-12.29561386639405,23.904939312400913,870.301861784897,-17.667781331289703,22.547626876894277
2026-02-16 16:20:00,23.301413172288058,0.3745850273473108,-0.4095374293527803,22.485490747493163,-0.20830223792160438,-0.2185979808568824,-0.513612814645309,490.1323871853547,-4.21678502966682,501.3212149703332,-0.05980173595248972,591.0761982640475,0.6033857012750455,508.33747675478577,74.91362807657248,23.074567000911575,845.7401089244852,-12.297777444903431,23.90280891055332,870.3010489702517,-17.67417737122517,22.545771629391762
2026-02-16 16:30:00,23.298641385597083,0.3745886326344576,-0.40953853236098453,22.48296262534184,-0.2082981039197812,-0.21860095715587968,-0.5133945080091533,490.13260549199083,-4.215257416704701,501.32274258329534,-0.05977386934673367,591.0762261306533,0.6031621129326047,508.337162260711,74.91859617137648,23.071649954421147,845.7405533180778,-12.299941023412813,23.90067850870572,870.3002361556064,-17.68057341116064,22.543916381889243
2026-02-16 16:40:00,23.29586959890611,0.37459223792160434,-0.4095396353691887,22.48043450319052,-0.20829396991795807,-0.21860393345487694,-0.5131762013729977,490.132823798627,-4.213729803742583,501.32427019625743,-0.05974600274097761,591.0762539972591,0.602938524590164,508.33684776663625,74.92356426618049,23.06873290793072,845.7409977116705,-12.302104601922197,23.898548106858122,870.2994233409611,-17.68696945109611,22.542061134386728
2026-02-16 16:50:00,23.293097812215134,0.3745958432087511,-0.4095407383773929,22.477906381039197,-0.20828983591613492,-0.2186069097538742,-0.5129578947368422,490.13304210526314,-4.212202190780466,501.3257978092196,-0.05971813613522156,591.0762818638648,0.6027149362477231,508.33653327256155,74.9285323609845,23.065815861440292,845.7414421052632,-12.30426818043158,23.896417705010524,870.2986105263158,-17.693365491031578,22.54020588688421
2026-02-16 17:00:00,23.290326025524156,0.3745994484958979,-0.4095418413855971,22.475378258887876,-0.20828570191431175,-0.21860988605287146,-0.5127395881006865,490.1332604118993,-4.210674577818348,501.3273254221817,-0.05969026952946551,591.0763097304706,0.6024913479052824,508.3362187784868,74.93350045578852,23.06289881494986,845.7418864988558,-12.306431758940962,23.89428730316293,870.2977977116705,-17.69976153096705,22.538350639381694
2026-02-16 17:10:00,23.28755423883318,0.37460305378304465,-0.4095429443938013,22.472850136736554,-0.2082815679124886,-0.21861286235186872,-0.5125212814645309,490.13347871853546,-4.209146964856229,501.32885303514377,-0.05966240292370945,591.0763375970763,0.6022677595628415,508.33590428441204,74.93846855059253,23.059981768459433,845.7423308924485,-12.308595337450344,23.89215690131533,870.2969848970251,-17.706157570902516,22.536495391879175
2026-02-16 17:20:00,23.284782452142206,0.3746066590701914,-0.4095440474020055,22.470322014585232,-0.20827743391066544,-0.218615838650866,-0.5123029748283753,490.1336970251716,-4.207619351894113,501.3303806481059,-0.0596345363179534,591.0763654636821,0.6020441712204008,508.3355897903373,74.94343664539655,23.057064721969006,845.7427752860411,-12.310758915959726,23.890026499467734,870.2961720823798,-17.712553610837986,22.534640144376656
2026-02-16 17:30:00,23.28201066545123,0.3746102643573382,-0.40954515041020967,22.46779389243391,-0.2082732999088423,-0.21861881494986327,-0.5120846681922196,490.13391533180777,-4.2060917389319945,501.331908261068,-0.05960666971219735,591.0763933302878,0.6018205828779599,508.3352752962625,74.94840474020054,23.05414767547858,845.7432196796339,-12.312922494469108,23.887896097620136,870.2953592677345,-17.718949650773457,22.53278489687414
2026-02-16 17:40:00,23.279238878760257,0.37461386964448495,-0.4095462534184139,22.46526577028259,-0.20826916590701913,-0.21862179124886053,-0.5118663615560641,490.1341336384439,-4.204564125969877,501.33343587403016,-0.05957880310644129,591.0764211968936,0.6015969945355191,508.33496080218777,74.95337283500456,23.051230628988147,845.7436640732266,-12.31508607297849,23.885765695772537,870.2945464530893,-17.725345690708924,22.530929649371622
2026-02-16 17:50:00,23.27646709206928,0.3746174749316317,-0.40954735642661805,22.462737648131267,-0.208265031905196,-0.21862476754785778,-0.5116480549199085,490.1343519450801,-4.203036513007759,501.33496348699225,-0.05955093650068524,591.0764490634994,0.6013734061930783,508.334646308113,74.95834092980857,23.04831358249772,845.7441084668192,-12.317249651487872,23.883635293924943,870.293733638444,-17.731741730644394,22.529074401869106
2026-02-16 18:00:00,23.273695305378304,0.3746210802187785,-0.40954845943482227,22.460209525979945,-0.20826089790337282,-0.21862774384685504,-0.5114297482837529,490.13457025171624,-4.201508900045641,501.3364910999544,-0.05952306989492919,591.0764769301051,0.6011498178506375,508.3343318140383,74.96330902461258,23.045396536007292,845.7445528604119,-12.319413229997254,23.881504892077345,870.2929208237987,-17.73813777057986,22.527219154366588
2026-02-16 18:10:00,23.27092351868733,0.37462468550592526,-0.4095495624430265,22.457681403828623,-0.20825676390154968,-0.21863072014585233,-0.5112114416475972,490.1347885583524,-4.199981287083523,501.3380187129165,-0.05949520328917314,591.0765047967109,0.6009262295081967,508.33401731996355,74.9682771194166,23.042479489516865,845.7449972540046,-12.321576808506636,23.879374490229747,870.2921080091534,-17.744533810515332,22.525363906864072
2026-02-16 18:20:00,23.268151731996355,0.374628290793072,-0.40955066545123064,22.4551532816773,-0.20825262989972654,-0.2186336964448496,-0.5109931350114416,490.13500686498855,-4.198453674121405,501.3395463258786,-0.05946733668341708,591.0765326633166,0.6007026411657559,508.3337028258888,74.97324521422061,23.039562443026433,845.7454416475972,-12.323740387016018,23.87724408838215,870.291295194508,-17.750929850450802,22.523508659361553
