bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
蕉门水道特大桥_20251201_20260318,JMSD-D-3D-BB-1,pressure,93.196,76.037,88.048,known_system_gap,0.2524,0.0002,0.0000,0.0059
蕉门水道特大桥_20251201_20260318,JMSD-B-3D-BB-1,pressure,93.231,76.017,88.067,known_system_gap,0.2516,0.0004,0.0000,0.0059
蕉门水道特大桥_20251201_20260318,JMSD-2-4D-QJ-1,temperature,93.463,76.032,88.233,known_system_gap,0.2550,0.0002,0.0001,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-2-3D-QJ-1,temperature,93.578,76.026,88.313,known_system_gap,0.2547,0.0001,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-1-3D-QJ-1,temperature,93.764,76.016,88.439,known_system_gap,0.2539,0.0000,0.0000,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-B-2L-BB-1,pressure,93.853,75.987,88.493,known_system_gap,0.2503,0.0001,0.0020,0.0030
蕉门水道特大桥_20251201_20260318,JMSD-C-3L-BB-2,temperature,93.872,76.062,88.529,known_system_gap,0.2494,0.0034,0.0000,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-A-3D-BB-1,pressure,93.912,76.049,88.553,known_system_gap,0.2483,0.0006,0.0000,0.0059
蕉门水道特大桥_20251201_20260318,JMSD-A-3L-BB-2,temperature,94.105,76.051,88.689,known_system_gap,0.2500,0.0020,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-A-2D-BB-2,pressure,94.141,76.016,88.704,known_system_gap,0.2477,0.0001,0.0007,0.0047
蕉门水道特大桥_20251201_20260318,JMSD-C-3D-BB-1,pressure,94.180,76.049,88.741,known_system_gap,0.2479,0.0004,0.0000,0.0043
蕉门水道特大桥_20251201_20260318,JMSD-1-2D-QJ-1,temperature,94.356,76.009,88.852,known_system_gap,0.2512,0.0000,0.0002,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-1-4D-QJ-1,temperature,94.378,76.019,88.870,known_system_gap,0.2511,0.0001,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-C-2D-WSD-1,humidity,94.470,76.113,88.963,known_system_gap,0.2495,0.0004,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-B-3L-BB-2,temperature,94.517,76.044,88.975,known_system_gap,0.2500,0.0004,0.0000,0.0001
蕉门水道特大桥_20251201_20260318,JMSD-2-2D-QJ-1,temperature,95.185,76.099,89.459,known_system_gap,0.2466,0.0001,0.0002,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-D-2D-BB-2,pressure,95.361,76.159,89.600,known_system_gap,0.2406,0.0007,0.0000,0.0050
蕉门水道特大桥_20251201_20260318,JMSD-1-1D-QJ-1,temperature,95.590,76.028,89.721,known_system_gap,0.2456,0.0000,0.0000,0.0000
蕉门水道特大桥_20251201_20260318,JMSD-C-2D-BB-2,pressure,95.856,76.168,89.950,known_system_gap,0.2414,0.0004,0.0000,0.0023
