bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
西樵水道特大桥_20251201_20260318,XQSD-C-2L-YB-1,frequency,72.954,80.064,75.087,known_system_gap,0.2010,0.0063,0.0947,0.0272
西樵水道特大桥_20251201_20260318,XQSD-D-3L-YB-1,strain,73.245,80.021,75.278,known_system_gap,0.3095,0.0004,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-B-1L-YB-1,strain,73.589,80.004,75.513,known_system_gap,0.3078,0.0007,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-B-3L-YB-1,strain,73.619,80.004,75.534,known_system_gap,0.3072,0.0012,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-1L-YB-1,strain,73.692,80.004,75.585,known_system_gap,0.3076,0.0004,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-B-1L-BB-1,temperature,73.750,80.087,75.651,known_system_gap,0.2012,0.0971,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-2L-YB-1,strain,74.340,80.004,76.039,known_system_gap,0.3048,0.0003,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-1L-YB-1,temperature,74.885,80.064,76.438,known_system_gap,0.2010,0.0873,0.0028,0.0005
西樵水道特大桥_20251201_20260318,XQSD-C-1L-BB-1,temperature,75.179,80.055,76.642,known_system_gap,0.2015,0.0911,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-C-1L-BB-1,deflection,76.453,80.012,77.521,known_system_gap,0.2772,0.0001,0.0154,0.0088
西樵水道特大桥_20251201_20260318,XQSD-C-3D-BB-1,temperature,77.217,80.142,78.094,known_system_gap,0.2037,0.0800,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-3L-BB-2,deflection,77.634,80.004,78.345,known_system_gap,0.2749,0.0001,0.0072,0.0149
西樵水道特大桥_20251201_20260318,XQSD-A-2D-BB-2,temperature,78.587,80.172,79.063,known_system_gap,0.2027,0.0749,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-D-2L-BB-1,deflection,79.126,80.023,79.395,known_system_gap,0.2767,0.0001,0.0071,0.0006
西樵水道特大桥_20251201_20260318,XQSD-2-1D-LX-1,beamPierRelativeDisplacement,79.519,80.153,79.709,known_system_gap,0.2417,0.0000,0.0175,0.0282
西樵水道特大桥_20251201_20260318,XQSD-B-3L-BB-2,deflection,79.817,80.004,79.873,known_system_gap,0.2748,0.0001,0.0020,0.0060
西樵水道特大桥_20251201_20260318,XQSD-B-3L-YB-1,frequency,79.823,80.057,79.893,known_system_gap,0.2016,0.0003,0.0364,0.0431
西樵水道特大桥_20251201_20260318,XQSD-D-2L-BB-1,temperature,79.872,80.119,79.946,known_system_gap,0.2024,0.0702,0.0000,0.0000
西樵水道特大桥_20251201_20260318,XQSD-A-1L-BB-1,deflection,79.931,80.012,79.955,known_system_gap,0.2735,0.0002,0.0026,0.0062
西樵水道特大桥_20251201_20260318,XQSD-D-3L-BB-2,deflection,80.166,80.032,80.126,known_system_gap,0.2730,0.0002,0.0028,0.0049
西樵水道特大桥_20251201_20260318,XQSD-B-1L-BB-1,deflection,80.281,80.012,80.201,known_system_gap,0.2730,0.0002,0.0015,0.0058
西樵水道特大桥_20251201_20260318,XQSD-C-3L-BB-2,deflection,80.363,80.014,80.258,known_system_gap,0.2746,0.0002,0.0014,0.0029
